SiteCode,p,k,Ntotal,S_obs,DA,d,U_med,J_M,L,m,m_,ratio_J_JM
SPpesmB,0.877020152962385,0.3,1076,134,1076,4.91477977698155,0.01341546,1617418.9484356365,100,0.06829772915401053,0.06040584834609774,6.65257446773889e-4
SPpesmA,0.614794566702037,0.3,1670,84,1670,3.92027869782297,0.006259687,1759734.6035595213,100,0.05467268377400557,0.03433558370076585,9.4900674034709e-4
SPpesmK,0.999870427158468,0.3,1852,189,1852,3.71182077565106,0.01377064,3173842.6228998415,100,0.051804192146711774,0.05179782741891725,5.835197960470658e-4
SPpesmN,0.999653989121875,0.3,1431,150,1431,4.25415752373974,0.010789651,2451828.1071605156,100,0.05925797985360303,0.059238690572480004,5.836461356409093e-4
SPpecb1,0.960615159426555,0.3,11529,224,1125.87890625,4.78789296799843,0.001464443,1853710.0339144883,320,0.021047764209320547,0.02023557591194171,0.006219419320752208
SPeec1,0.429891122108479,0.3,12105,144,1182.12890625,4.62144962627303,0.00143067,871011.7140128647,320,0.02031982869386441,0.008837694358785583,0.013897631691117773
MGuberl7,0.887811622364622,0.45,945,73,945,3.7650729957538,0.01322266,1437981.5598133237,100,0.052537384206029505,0.04691984983823676,6.571711532397385e-4
SPjabo1,0.0155802041005414,0.45,1694,76,1323.4375,3.20684907333434,0.008898926,35340.87201137321,113.13708498984761,0.03968389931593139,6.434188027654367e-4,0.047933169262344345
SPpesm6,0.590593209876543,0.45,1892,88,1892,2.65975116367128,0.0055402360000000005,1915182.9370959993,100,0.037260847869382926,0.022346902256465493,9.87895183981144e-4
SPigua1,0.705151439190278,0.45,1826,173,1826,2.6942886223534,0.01368096,2206906.084664803,100,0.037740035547769855,0.02691190516745591,8.274026759400334e-4
MGvico4,0.203454803717689,0.45,1371,131,1371,3.1098831327668,0.01172508,478086.06506593927,100,0.043496820382568004,0.009167256675957497,0.002867684503230411
SPpesmC,0.883012144988627,0.45,1119,131,1119,3.44502089568155,0.01459945,1693547.7480516473,100,0.048126544284731426,0.0427369415333532,6.607431064682768e-4
SPcara1,0.850301625856528,0.45,2166,181,2166,2.47109987571264,0.01121508,3156691.5230985167,100,0.0346413128523255,0.029609110029537183,6.861614396435915e-4
SPcara3,0.756191086934286,0.45,1735,143,1735,2.76653894652159,0.010896879,2248701.0127528775,100,0.03874208210291104,0.029575780084139296,7.715565520540231e-4
MGuberl6,0.897604940383112,0.45,994,79,955.769230769231,3.73727855179229,0.01214309,1470411.740228197,101.98039027185568,0.051155226200030095,0.046158966388328164,6.760011313876877e-4
PRrico1,0.150749959057744,0.45,1019,66,1019,3.60456043840825,0.00918824,263288.6084233165,100,0.05032653978619767,0.007925456358561397,0.003870277586646087
RScamb1,0.444885569575086,0.45,1178,42,1178,3.33773973020948,0.006697493,898243.9314364613,100,0.04664574261600668,0.0213036485866517,0.0013114477691111767
PRdiam3,0.229984477843697,0.45,1130,77,1046.2962962963,3.55622856389381,0.006550732,412433.4639618817,103.92304845413246,0.04780864283478705,0.011415488676229053,0.002739835873513013
RSgaur,0.254016492149773,0.45,1540,84,1540,2.93419371736689,0.008040497,670476.1246029384,100,0.041065290858750075,0.01076091120683566,0.0022968752256644497
BAlenc4,0.480010759036093,0.45,1125,150,1092.23300970874,3.47995420233735,0.02681341,898601.1122594093,101.4889156509221,0.04790411159796333,0.023581905331772395,0.0012519459242280946
BAuruc,0.944174531065876,0.45,2530,458,2530,2.28584371093119,0.04099942,4094241.769542142,100,0.03206545770110116,0.030329680716032217,6.179410358277228e-4
BAjuss,0.822843111251237,0.45,1400,265,1400,3.06678940035747,0.03745048,1974448.2505442381,100,0.04290069176796861,0.03557088284394708,7.09058847004019e-4
PEsvfer,0.764221922515876,0.45,1390,120,1390,3.09475293410655,0.009943404,1820685.6707782818,100,0.04328754092991607,0.033422405280605874,7.634486404266706e-4
PEalia,0.718189314043546,0.45,649,79,649,4.55364992968457,0.01899423,798885.0940970514,100,0.06336154850448425,0.04633290563391351,8.123821620849483e-4
PEcabo2,0.775969806576159,0.45,1575,81,1575,2.91973276177877,0.005099656,2094720.4052448557,100,0.040865014732115686,0.032003004997102145,7.518903220002268e-4
PEbrejo,0.652514641031126,0.45,1553,62,1553,2.91170142748976,0.002930347,1736850.3429020736,100,0.0407537762232289,0.026974429749058428,8.941472743155974e-4
PEcaru1,0.633257700082464,0.45,1424,92,1424,3.04355945521505,0.006643963,1545578.795509876,100,0.04257926788666847,0.027391382638231373,9.2133769183229e-4
MGubera,0.819681253972354,0.45,805,90,805,4.05341878076679,0.01490081,1130945.210057057,100,0.05650248794676842,0.04679075581257508,7.117939868717311e-4
PEmata2,0.657696033445498,0.45,1145,88,1145,3.41931264533705,0.009167707,1290718.0740394613,100,0.04777179822196672,0.031941647221399645,8.8710309635363e-4
MGlavr2,0.0596977983809989,0.45,3120,175,1500,2.98801636433271,0.01213483,153479.45776964532,144.22205101855957,0.029085289858169334,0.0017851497629961376,0.0203284533665916
MGipia1,0.892023291310984,0.45,837,50,837,3.98015205709644,0.006108499,1279682.8051941881,100,0.055495769674649115,0.0498019448507201,6.54068333654751e-4
MGvico1,0.230771788647624,0.45,1826,94,1826,2.69516261923005,0.008451176,722244.3807534995,100,0.03775216021195656,0.008972701014220439,0.002528230123569781
SPeec4,0.368274401173212,0.45,1218,86,1218,3.31278289931235,0.005941986,768810.8478292332,100,0.04630109852715307,0.01756528675540924,0.0015842648467292958
SPeec5,0.412073966642495,0.45,1111,77,1111,3.44816985669837,0.005264874,784675.1867077601,100,0.0481699919990571,0.02042813240018546,0.0014158724766885926
MGvico3,0.201646421828803,0.45,1639,121,1639,2.86105496393076,0.009731542,566461.1839974624,100,0.04005214555152583,0.00834315053045953,0.0028934021364601433
MSdour,0.0753116519366682,0.45,1046,124,1046,3.55194708947381,0.01555944,135018.89226522692,100,0.04960130106133397,0.003915126096888706,0.007747064003052773
SCside1,0.667485387440862,0.45,1417,115,1417,3.06129051265905,0.008833762,1621109.291850584,100,0.04282461063352032,0.028997723864557057,8.740928246623136e-4
MGvico16,0.210647243466788,0.45,1653,91,1653,2.83262839940938,0.008032873,596800.6893785914,100,0.03965822581362235,0.008623860110018311,0.0027697689185331846
SPpesmL,0.999872716858652,0.45,1596,175,1596,2.88131719119887,0.01491663,2735131.97949214,100,0.04033287905510704,0.04032795239099086,5.835184597915987e-4
SPpesmS,0.834564677800723,0.45,2184,141,2184,2.46807189399099,0.0075139609999999996,3124016.4777567065,100,0.034599238510243685,0.029041534227672954,6.991000257361915e-4
PRrico3,0.104369417595287,0.45,1162,46,1162,3.39669221162611,0.005275494,207864.37811264026,100,0.047459606029861004,0.00517322600575092,0.005590183419355866
PRanto4,0.910542733134695,0.45,1922,129,1922,2.62766626257294,0.007646947,2999538.207582168,100,0.03681558115983554,0.033632927289279184,6.407653001857452e-4
PRanto5,0.904052991381646,0.45,1762,128,1762,2.73709690314198,0.008717096,2730237.7919211523,100,0.03833381064666839,0.03478373125271544,6.45365032018019e-4
PRanto6,0.907041789373292,0.45,1672,132,1672,2.82158289273711,0.009689534,2599346.9533654223,100,0.039505141441657975,0.03596488902501891,6.432384864341526e-4
PRanto7,0.896132461103336,0.45,1983,83,1983,2.5889144250923,0.003564874,3045759.4877837924,100,0.036277655022866194,0.03263254602066705,6.510691365991292e-4
PRanto8,0.963077430034025,0.45,1524,144,1524,2.95968746083365,0.011029520000000001,2515630.5165792233,100,0.04141831398167457,0.03995013795709185,6.058123360947094e-4
PRanto9,0.940862084770845,0.45,1604,140,1604,2.86995439755408,0.010251197,2586610.366017395,100,0.04017545241193085,0.037889581485343535,6.201165900644245e-4
PRanto10,0.935790101690086,0.45,1967,137,1967,2.60377328052235,0.008357637000000001,3154884.6808966193,100,0.03648393310177583,0.034221471701105254,6.234776224660541e-4
PRanto11,0.941077571652564,0.45,1746,102,1746,2.77060832372592,0.005876349,2816244.423483012,100,0.03879850515019486,0.03659606535380481,6.199745964665316e-4
PRanto12,0.956083671010842,0.45,1471,155,1471,2.9883224495043,0.01382631,2410511.767254408,100,0.04181475781521913,0.040051956591357483,6.102438577495436e-4
PRanto13,0.941618186926423,0.45,1685,133,1685,2.82069477494466,0.010086771,2719414.6044145343,100,0.03949283210974663,0.037273108199531835,6.196186478018733e-4
PRanto14,0.949015576583043,0.45,2134,73,2134,2.49981116796195,0.002600813,3471110.4901243416,100,0.0350402157772618,0.03331322482876473,6.147888423809742e-4
PRanto15,0.921997528960791,0.45,1658,143,1658,2.83280188794505,0.010214849,2620082.494895003,100,0.03966063016766273,0.0366804787367297,6.328045026179386e-4
SCside4,0.563868001301749,0.45,1423,143,1423,3.05056414272933,0.01673105,1375254.3649043604,100,0.04267619475592343,0.024520120253313876,0.00103471767573627
SPcana1,0.904674464613452,0.45,2311,162,1925.83333333333,2.62575177841711,0.008618668,2986150.6488728817,109.54451150103331,0.03361103584686903,0.030504782878768944,7.739060321261031e-4
MGuberl5,0.897444850913581,0.45,958,69,958,3.73187017961127,0.010364368,1473580.8244516237,100,0.05208027145834617,0.046990150547746815,6.501170374258289e-4
SCsjo1,0.414187734753475,0.45,1470,80,1441.17647058824,3.04960355256476,0.007179118,1023092.9200895691,100.99504938362061,0.04224710482426646,0.017942283938824726,0.0014368196388958546
PRtiba1,0.168194965603502,0.45,1493,127,1493,2.98485207914555,0.01214338,430401.208765947,100,0.041766715823332703,0.007277794762952708,0.0034688564288208033
PRsapo,0.412833295700075,0.45,1482,124,1482,2.98215318207639,0.01399394,1048633.197648185,100,0.04172935287159671,0.017659972447646437,0.0014132682460594851
PRdiam4,0.238517200234214,0.45,1487,73,1239.16666666667,3.27223826485333,0.004534386,506582.41211956425,109.54451150103309,0.04179826671274997,0.010297356625875075,0.002935356546979835
PRtele,0.720622255888005,0.45,1041,108,1041,3.5708840656385,0.01270459,1285757.5482915791,100,0.0498623661023679,0.03643954953384934,8.096394233758961e-4
SCserra4,0.393410110559205,0.45,1457,56,1457,3.04218235832459,0.002930854,982439.3543380382,100,0.04256021182848294,0.017187336122712893,0.0014830431960675251
SPpesmU,0.822512011752552,0.45,2182,132,2182,2.46280450888463,0.006772719,3076080.3644815474,100,0.034526045076933416,0.028573182061770477,7.093442763052653e-4
PRdiam2,0.31230878974511,0.45,1146,85,1091.42857142857,3.49589416194591,0.006443004,584225.0953992106,102.46950765959606,0.047665957681891385,0.015391006437493308,0.0019615727037828106
PRvent,0.330619477161735,0.45,1270,107,1270,3.24428459305711,0.01969265,719669.0700266818,100,0.045354843590957046,0.01546469746028336,0.0017646999890559626
RJpnrj,0.0932031292485298,0.45,2164,84,1502.77777777778,2.96142047720827,0.00447752,240063.39320856787,119.99999999999991,0.03459616074371297,0.0033289037797232038,0.00901428564795762
RSvsol,0.602441139584327,0.45,1855,55,1855,2.68717490958129,0.001970529,1915398.8289416232,100,0.0376413465662514,0.023021199940005184,9.684667088498758e-4
RScama,0.465012320561114,0.45,2236,69,2236,2.43796386065796,0.0024603669999999998,1782119.9878978007,100,0.034180832173885865,0.016190574174379736,0.0012546854393556289
RScach1,0.11193208229449,0.45,1547,49,1547,2.93919669745572,0.0041304919999999995,296787.48190736095,100,0.04113457445892417,0.004778851430223753,0.005212483997161577
RScach4,0.0789365443017742,0.45,1096,55,1096,3.46946924442853,0.0075355019999999995,148282.31110072994,100,0.04846384375516985,0.004004314021726378,0.007391306433411833
RSfaxi,0.330205922067901,0.45,1211,74,1211,3.31074985960413,0.008660179,685377.2477890621,100,0.04627302029912637,0.015768339715474033,0.0017669101270964692
RSmaqu4,0.266944616018118,0.45,1531,85,1531,2.95702144654684,0.005047743,700482.0953218031,100,0.0413813995475796,0.011392120156777496,0.0021856375919168283
RSrioz1,0.90394723979702,0.45,1206,78,1206,3.33435270351695,0.005838814,1868491.2698137355,100,0.046598972752918126,0.04231240141171852,6.454405324142739e-4
RScach3,0.0901714210262083,0.45,1229,72,1229,3.28528405963388,0.010372663,189942.2065931763,100,0.04592127816619951,0.004321334380913296,0.006470389188603603
RScach2,0.0859317226079183,0.45,1904,48,1904,2.64021668679318,0.00388061,280427.8511751528,100,0.03698976525300567,0.003289827155591012,0.006789625181739805
RSpet1,0.61617046818727506,0.45,827,70,827,4.00682095659147,0.006536668,873387.6999860746,100,0.05586227467921491,0.03517488952855746,9.468876193392532e-4
RSsmar2,0.303243320193804,0.45,1427,58,1427,3.04393374615355,0.003335666,741678.8563802643,100,0.04258444723520631,0.013308320314549631,0.001924013321566722
RSmorr1,0.538530784487802,0.45,2822,114,2822,2.18506855218479,0.003714753,2604763.0703803725,100,0.030662809583259388,0.016749876694662744,0.001083399880814459
RScris,0.284703468659045,0.45,2179,29,2179,2.4675890920547,6.871504e-4,1063287.4082142848,100,0.03459252980711532,0.010098489405217364,0.002049304809937959
MGlavr3,0.123350541540449,0.45,4137,384,1723.75,2.77022426577936,0.01706932,364431.59509047895,154.91933384829667,0.025128694026869184,0.0031694581883730103,0.01135192462929261
RSsetape,0.452723370843213,0.45,1733,45,1733,2.78006838148568,0.001688807,1344720.914480521,100,0.038929665083929865,0.018008035732108296,0.0012887432487576614
RSsini,0.751887932508693,0.45,1024,69,1024,3.5827530365791,0.005041867,1319634.780981862,100,0.05002597338357968,0.03808665912835778,7.759722725996221e-4
MGuberl1,0.620615293430654,0.45,1393,89,1266.36363636364,3.23557846771182,0.008149862,1347043.395583155,104.880884817015,0.043152668975646784,0.02722695133569344,0.0010341166472940166
SCside,0.727896695345763,0.45,1715,107,1715,2.78507549768093,0.006778459,2139609.681222523,100,0.03899908313414456,0.028691774516602753,8.015480650751632e-4
MGlavr6,0.105464946828223,0.45,1666,165,1487.5,2.99638114895118,0.02483002,268884.51664523035,105.83005244258364,0.03964001039175356,0.004334324025721749,0.006195968517585345
SCorle,0.534556814170092,0.45,2143,118,2143,2.49999650695029,0.0062527699999999995,1963435.881031683,100,0.03504279053340646,0.019042961317911587,0.001091454027454141
SCilho,0.872568596003357,0.45,1260,136,1260,3.25494490138375,0.01380832,1884390.0652154514,100,0.045502138927588344,0.03993529837111252,6.686513706788929e-4
SCilho2,0.87152078954513,0.45,1832,182,1832,2.6909213168742,0.01474407,2736553.2471261485,100,0.03769332133934323,0.033010376093119506,6.694552725856567e-4
SCvolta1,0.939375134560099,0.45,1660,53,1660,2.83679065555458,0.002157985,2672685.3333468414,100,0.039715909125813416,0.03739818376574223,6.210981814014308e-4
SCcric1,0.257688402725365,0.45,1412,137,1412,3.05614836770459,0.025658689999999998,623634.6720060551,100,0.042753462560051116,0.011378173646729469,0.002264146083247742
SCvolta2,0.810348171360328,0.45,2059,78,2059,2.54275410436213,0.003000811,2859754.0603247955,100,0.03563669347992524,0.029074632159487693,7.199919841240298e-4
SCtimbe1,0.794756496345566,0.45,3161,149,3161,2.05269096840776,0.004913461,4305853.649390047,100,0.02881875705824102,0.02304017385286507,7.341169155732398e-4
SCarar,0.0576726724615995,0.45,2034,26,2034,2.54517351246364,9.825801e-4,201058.1616101038,100,0.03567029358876115,0.002128755204193117,0.010116475669087115
SPpesmE,0.899700419807692,0.45,1240,142,1240,3.27771238273449,0.01494468,1912142.6591016536,100,0.04581668312901694,0.041411591628536616,6.484871796033075e-4
SPpei1,0.975925350225875,0.45,3078,172,1554.54545454545,2.91373128187448,0.006773166,2600283.5388155114,140.7124727947031,0.02906971157184077,0.02838973680884371,0.0011837170654866735
