"SiteCode"	"kernel_percentil"	"par.value"	"par.class"	"par.method"	"GOF"	"p"	"J"	"S"
"3491"	"SPpecb1"	"0.5"	0.0087649301390359	"m"	"CL"	57	0.992253133238622	11507	221
"3492"	"SPpecb1"	"0.5"	0.0214457706264434	"m"	"CaCL"	57	0.992253133238622	11507	221
"3493"	"SPpecb1"	"0.55"	2219.45964886988	"theta"	"H01"	54	0.992253133238622	11507	221
"3494"	"SPpecb1"	"0.55"	1111.9411550259	"theta"	"E05"	54	0.992253133238622	11507	221
"3495"	"SPpecb1"	"0.55"	0.00800679687841519	"m"	"CL"	54	0.992253133238622	11507	221
"3496"	"SPpecb1"	"0.55"	0.0178962633218566	"m"	"CaCL"	54	0.992253133238622	11507	221
"3497"	"SPpecb1"	"0.6"	2183.34175652604	"theta"	"H01"	57	0.992253133238622	11507	221
"3498"	"SPpecb1"	"0.6"	1093.81072186561	"theta"	"E05"	57	0.992253133238622	11507	221
"3499"	"SPpecb1"	"0.6"	0.00724210328477669	"m"	"CL"	57	0.992253133238622	11507	221
"3500"	"SPpecb1"	"0.6"	0.0146411155274557	"m"	"CaCL"	57	0.992253133238622	11507	221
"3501"	"SPpecb1"	"0.65"	2148.39910061498	"theta"	"H01"	54	0.992253133238622	11507	221
"3502"	"SPpecb1"	"0.65"	1076.27135304293	"theta"	"E05"	54	0.992253133238622	11507	221
"3503"	"SPpecb1"	"0.65"	0.00662870572269889	"m"	"CL"	54	0.992253133238622	11507	221
"3504"	"SPpecb1"	"0.65"	0.0122659790137507	"m"	"CaCL"	54	0.992253133238622	11507	221
"3505"	"SPpecb1"	"0.7"	2186.67122141054	"theta"	"H01"	66	0.992253133238622	11507	221
"3506"	"SPpecb1"	"0.7"	1095.48199496767	"theta"	"E05"	66	0.992253133238622	11507	221
"3507"	"SPpecb1"	"0.7"	0.00600178312487327	"m"	"CL"	66	0.992253133238622	11507	221
"3508"	"SPpecb1"	"0.7"	0.0100555385445055	"m"	"CaCL"	66	0.992253133238622	11507	221
"3509"	"SPpecb1"	"0.75"	2003.66215527094	"theta"	"H01"	99	0.992253133238622	11507	221
"3510"	"SPpecb1"	"0.75"	1003.63277464199	"theta"	"E05"	99	0.992253133238622	11507	221
"3511"	"SPpecb1"	"0.75"	0.00545840188244699	"m"	"CL"	99	0.992253133238622	11507	221
"3512"	"SPpecb1"	"0.75"	0.00831717338169239	"m"	"CaCL"	99	0.992253133238622	11507	221
"3513"	"SPpecb1"	"0.8"	1944.43648319959	"theta"	"H01"	94	0.992253133238622	11507	221
"3514"	"SPpecb1"	"0.8"	973.914859176968	"theta"	"E05"	94	0.992253133238622	11507	221
"3515"	"SPpecb1"	"0.8"	0.00489605916006162	"m"	"CL"	94	0.992253133238622	11507	221
"3516"	"SPpecb1"	"0.8"	0.00669172449865398	"m"	"CaCL"	94	0.992253133238622	11507	221
"3517"	"SPpecb1"	"0.85"	1989.17574945064	"theta"	"H01"	94	0.992253133238622	11507	221
"3518"	"SPpecb1"	"0.85"	996.36357746807	"theta"	"E05"	94	0.992253133238622	11507	221
"3519"	"SPpecb1"	"0.85"	0.00432848931253644	"m"	"CL"	94	0.992253133238622	11507	221
"3520"	"SPpecb1"	"0.85"	0.00523018966223227	"m"	"CaCL"	94	0.992253133238622	11507	221
"3521"	"SPpecb1"	"0.9"	2006.85893217109	"theta"	"H01"	98	0.992253133238622	11507	221
"3522"	"SPpecb1"	"0.9"	1005.2369248427	"theta"	"E05"	98	0.992253133238622	11507	221
"3523"	"SPpecb1"	"0.9"	0.00374575265998454	"m"	"CL"	98	0.992253133238622	11507	221
"3524"	"SPpecb1"	"0.9"	0.0039167236654633	"m"	"CaCL"	98	0.992253133238622	11507	221
"3525"	"SPpecb1"	"0.95"	1940.27297955634	"theta"	"H01"	97	0.992253133238622	11507	221
"3526"	"SPpecb1"	"0.95"	971.825839354446	"theta"	"E05"	97	0.992253133238622	11507	221
"3527"	"SPpecb1"	"0.95"	0.00304534616651025	"m"	"CL"	97	0.992253133238622	11507	221
"3528"	"SPpecb1"	"0.95"	0.00258891666751006	"m"	"CaCL"	97	0.992253133238622	11507	221
"3529"	"SPpecb1"	"0.99"	1979.46611106677	"theta"	"H01"	98	0.992253133238622	11507	221
"3530"	"SPpecb1"	"0.99"	991.49144131244	"theta"	"E05"	98	0.992253133238622	11507	221
"3531"	"SPpecb1"	"0.99"	0.00216583870051195	"m"	"CL"	98	0.992253133238622	11507	221
"3532"	"SPpecb1"	"0.99"	0.00130947423654103	"m"	"CaCL"	98	0.992253133238622	11507	221
"3533"	"SPpecb1"	"campo_medio"	5.29560523322824e-05	"U"	"H01"	100	0.992253133238622	11507	221
"3534"	"SPpecb1"	"campo_medio"	0.000105901078411283	"U"	"E05"	100	0.992253133238622	11507	221
"3535"	"SPpecb1"	"campo_medio"	26.9570070824066	"sd_k"	"CL"	100	0.992253133238622	11507	221
"3536"	"SPpecb1"	"campo_medio"	452.549190046795	"sd_k"	"CaCL"	100	0.992253133238622	11507	221
"3537"	"SPpei1"	"0.25"	9711.29203056862	"theta"	"H01"	100	0.969241860061788	3060	165
"3538"	"SPpei1"	"0.25"	4887.32497875064	"theta"	"E05"	100	0.969241860061788	3060	165
"3539"	"SPpei1"	"0.25"	0.0297948193405789	"m"	"CL"	100	0.969241860061788	3060	165
"3540"	"SPpei1"	"0.25"	0.108970481173617	"m"	"CaCL"	100	0.969241860061788	3060	165
"3541"	"SPpei1"	"0.5"	9853.11202821024	"theta"	"H01"	99	0.969241860061788	3060	165
"3542"	"SPpei1"	"0.5"	4959.17019324145	"theta"	"E05"	99	0.969241860061788	3060	165
"3543"	"SPpei1"	"0.5"	0.0169803970300374	"m"	"CL"	99	0.969241860061788	3060	165
"3544"	"SPpei1"	"0.5"	0.0353934613251872	"m"	"CaCL"	99	0.969241860061788	3060	165
"3545"	"SPpei1"	"0.55"	9567.90820524223	"theta"	"H01"	99	0.969241860061788	3060	165
"3546"	"SPpei1"	"0.55"	4814.70145701193	"theta"	"E05"	99	0.969241860061788	3060	165
"3547"	"SPpei1"	"0.55"	0.0155437111921248	"m"	"CL"	99	0.969241860061788	3060	165
"3548"	"SPpei1"	"0.55"	0.029657653872537	"m"	"CaCL"	99	0.969241860061788	3060	165
"3549"	"SPpei1"	"0.6"	9727.50550840373	"theta"	"H01"	97	0.969241860061788	3060	165
"3550"	"SPpei1"	"0.6"	4895.53794233384	"theta"	"E05"	97	0.969241860061788	3060	165
"3551"	"SPpei1"	"0.6"	0.014067468945422	"m"	"CL"	97	0.969241860061788	3060	165
"3552"	"SPpei1"	"0.6"	0.024291777015701	"m"	"CaCL"	97	0.969241860061788	3060	165
"3553"	"SPpei1"	"0.65"	10320.4867972606	"theta"	"H01"	95	0.969241860061788	3060	165
"3554"	"SPpei1"	"0.65"	5196.03658770526	"theta"	"E05"	95	0.969241860061788	3060	165
"3555"	"SPpei1"	"0.65"	0.012851964606113	"m"	"CL"	95	0.969241860061788	3060	165
"3556"	"SPpei1"	"0.65"	0.0202752583797058	"m"	"CaCL"	95	0.969241860061788	3060	165
"3557"	"SPpei1"	"0.7"	9733.91660274356	"theta"	"H01"	96	0.969241860061788	3060	165
"3558"	"SPpei1"	"0.7"	4898.78554197692	"theta"	"E05"	96	0.969241860061788	3060	165
"3559"	"SPpei1"	"0.7"	0.0116913117488259	"m"	"CL"	96	0.969241860061788	3060	165
"3560"	"SPpei1"	"0.7"	0.0167785272642188	"m"	"CaCL"	96	0.969241860061788	3060	165
"3561"	"SPpei1"	"0.75"	9817.67275695183	"theta"	"H01"	98	0.969241860061788	3060	165
"3562"	"SPpei1"	"0.75"	4941.21557397236	"theta"	"E05"	98	0.969241860061788	3060	165
"3563"	"SPpei1"	"0.75"	0.0105120461464015	"m"	"CL"	98	0.969241860061788	3060	165
"3564"	"SPpei1"	"0.75"	0.0135644401325826	"m"	"CaCL"	98	0.969241860061788	3060	165
"3565"	"SPpei1"	"0.8"	10106.4521131416	"theta"	"H01"	94	0.969241860061788	3060	165
"3566"	"SPpei1"	"0.8"	5087.54494479406	"theta"	"E05"	94	0.969241860061788	3060	165
"3567"	"SPpei1"	"0.8"	0.00946956244253244	"m"	"CL"	94	0.969241860061788	3060	165
"3568"	"SPpei1"	"0.8"	0.0110074616227636	"m"	"CaCL"	94	0.969241860061788	3060	165
"3569"	"SPpei1"	"0.85"	9654.42802044513	"theta"	"H01"	94	0.969241860061788	3060	165
"3570"	"SPpei1"	"0.85"	4858.52183625718	"theta"	"E05"	94	0.969241860061788	3060	165
"3571"	"SPpei1"	"0.85"	0.0084232899749375	"m"	"CL"	94	0.969241860061788	3060	165
"3572"	"SPpei1"	"0.85"	0.0087094525836031	"m"	"CaCL"	94	0.969241860061788	3060	165
"3573"	"SPpei1"	"0.9"	9734.37197019199	"theta"	"H01"	91	0.969241860061788	3060	165
"3574"	"SPpei1"	"0.9"	4899.01621367009	"theta"	"E05"	91	0.969241860061788	3060	165
"3575"	"SPpei1"	"0.9"	0.00724904553903056	"m"	"CL"	91	0.969241860061788	3060	165
"3576"	"SPpei1"	"0.9"	0.00645043512595328	"m"	"CaCL"	91	0.969241860061788	3060	165
"3577"	"SPpei1"	"0.95"	9628.67429498143	"theta"	"H01"	94	0.969241860061788	3060	165
"3578"	"SPpei1"	"0.95"	4845.4776094319	"theta"	"E05"	94	0.969241860061788	3060	165
"3579"	"SPpei1"	"0.95"	0.00594167419176677	"m"	"CL"	94	0.969241860061788	3060	165
"3580"	"SPpei1"	"0.95"	0.00433356208980065	"m"	"CaCL"	94	0.969241860061788	3060	165
"3581"	"SPpei1"	"0.99"	5305.90106536037	"theta"	"H01"	96	0.969241860061788	3060	165
"3582"	"SPpei1"	"0.99"	2662.37761389796	"theta"	"E05"	96	0.969241860061788	3060	165
"3583"	"SPpei1"	"0.99"	0.00421526645917345	"m"	"CL"	96	0.969241860061788	3060	165
"3584"	"SPpei1"	"0.99"	0.0021811092589755	"m"	"CaCL"	96	0.969241860061788	3060	165
"3585"	"SPpei1"	"campo_medio"	2.47934363796375e-05	"U"	"H01"	100	0.969241860061788	3060	165
"3586"	"SPpei1"	"campo_medio"	4.95844802244407e-05	"U"	"E05"	100	0.969241860061788	3060	165
"3587"	"SPpei1"	"campo_medio"	156.11966374021	"sd_k"	"CL"	100	0.969241860061788	3060	165
"3588"	"SPpei1"	"campo_medio"	90132.3667278472	"sd_k"	"CaCL"	100	0.969241860061788	3060	165
"3589"	"SPpesm6"	"0.25"	10438.5230945817	"theta"	"H01"	97	0.629775694761977	1891	87
"3590"	"SPpesm6"	"0.25"	5265.40508972569	"theta"	"E05"	97	0.629775694761977	1891	87
"3591"	"SPpesm6"	"0.25"	0.0381607027525279	"m"	"CL"	97	0.629775694761977	1891	87
"3592"	"SPpesm6"	"0.25"	0.127036198252846	"m"	"CaCL"	97	0.629775694761977	1891	87
"3593"	"SPpesm6"	"0.5"	8868.30660069558	"theta"	"H01"	100	0.629775694761977	1891	87
"3594"	"SPpesm6"	"0.5"	4467.41329557179	"theta"	"E05"	100	0.629775694761977	1891	87
"3595"	"SPpesm6"	"0.5"	0.0216698913639526	"m"	"CL"	100	0.629775694761977	1891	87
"3596"	"SPpesm6"	"0.5"	0.0409645538043689	"m"	"CaCL"	100	0.629775694761977	1891	87
"3597"	"SPpesm6"	"0.55"	8503.8727413426	"theta"	"H01"	100	0.629775694761977	1891	87
"3598"	"SPpesm6"	"0.55"	4282.50924095194	"theta"	"E05"	100	0.629775694761977	1891	87
"3599"	"SPpesm6"	"0.55"	0.0197593878367729	"m"	"CL"	100	0.629775694761977	1891	87
"3600"	"SPpesm6"	"0.55"	0.0340597716403619	"m"	"CaCL"	100	0.629775694761977	1891	87
"3601"	"SPpesm6"	"0.6"	5092.60156589997	"theta"	"H01"	87	0.629775694761977	1891	87
"3602"	"SPpesm6"	"0.6"	2557.23184894418	"theta"	"E05"	87	0.629775694761977	1891	87
"3603"	"SPpesm6"	"0.6"	0.017982688193997	"m"	"CL"	87	0.629775694761977	1891	87
"3604"	"SPpesm6"	"0.6"	0.0282100586185723	"m"	"CaCL"	87	0.629775694761977	1891	87
"3605"	"SPpesm6"	"0.65"	5537.08573392507	"theta"	"H01"	86	0.629775694761977	1891	87
"3606"	"SPpesm6"	"0.65"	2781.47059269102	"theta"	"E05"	86	0.629775694761977	1891	87
"3607"	"SPpesm6"	"0.65"	0.0163298276887272	"m"	"CL"	86	0.629775694761977	1891	87
"3608"	"SPpesm6"	"0.65"	0.0232625845589593	"m"	"CaCL"	86	0.629775694761977	1891	87
"3609"	"SPpesm6"	"0.7"	5459.26956460654	"theta"	"H01"	89	0.629775694761977	1891	87
"3610"	"SPpesm6"	"0.7"	2742.20080864862	"theta"	"E05"	89	0.629775694761977	1891	87
"3611"	"SPpesm6"	"0.7"	0.0148133036702042	"m"	"CL"	89	0.629775694761977	1891	87
"3612"	"SPpesm6"	"0.7"	0.0191424980861234	"m"	"CaCL"	89	0.629775694761977	1891	87
"3613"	"SPpesm6"	"0.75"	5452.10031145699	"theta"	"H01"	92	0.629775694761977	1891	87
"3614"	"SPpesm6"	"0.75"	2738.58311785133	"theta"	"E05"	92	0.629775694761977	1891	87
"3615"	"SPpesm6"	"0.75"	0.0134349565247237	"m"	"CL"	92	0.629775694761977	1891	87
"3616"	"SPpesm6"	"0.75"	0.0157458928356746	"m"	"CaCL"	92	0.629775694761977	1891	87
"3617"	"SPpesm6"	"0.8"	5736.8935337464	"theta"	"H01"	94	0.629775694761977	1891	87
"3618"	"SPpesm6"	"0.8"	2882.32684437693	"theta"	"E05"	94	0.629775694761977	1891	87
"3619"	"SPpesm6"	"0.8"	0.0120368271840184	"m"	"CL"	94	0.629775694761977	1891	87
"3620"	"SPpesm6"	"0.8"	0.0126391774469999	"m"	"CaCL"	94	0.629775694761977	1891	87
"3621"	"SPpesm6"	"0.85"	5509.91283540129	"theta"	"H01"	94	0.629775694761977	1891	87
"3622"	"SPpesm6"	"0.85"	2767.75725451957	"theta"	"E05"	94	0.629775694761977	1891	87
"3623"	"SPpesm6"	"0.85"	0.010667623740221	"m"	"CL"	94	0.629775694761977	1891	87
"3624"	"SPpesm6"	"0.85"	0.0099272769735353	"m"	"CaCL"	94	0.629775694761977	1891	87
"3625"	"SPpesm6"	"0.9"	5773.184007372	"theta"	"H01"	95	0.629775694761977	1891	87
"3626"	"SPpesm6"	"0.9"	2900.6487031957	"theta"	"E05"	95	0.629775694761977	1891	87
"3627"	"SPpesm6"	"0.9"	0.00925784338133877	"m"	"CL"	95	0.629775694761977	1891	87
"3628"	"SPpesm6"	"0.9"	0.00747677685545642	"m"	"CaCL"	95	0.629775694761977	1891	87
"3629"	"SPpesm6"	"0.95"	5698.29627551106	"theta"	"H01"	95	0.629775694761977	1891	87
"3630"	"SPpesm6"	"0.95"	2862.84159762921	"theta"	"E05"	95	0.629775694761977	1891	87
"3631"	"SPpesm6"	"0.95"	0.00756089167110404	"m"	"CL"	95	0.629775694761977	1891	87
"3632"	"SPpesm6"	"0.95"	0.00498701634980738	"m"	"CaCL"	95	0.629775694761977	1891	87
"3633"	"SPpesm6"	"0.99"	2620.62164363166	"theta"	"H01"	90	0.629775694761977	1891	87
"3634"	"SPpesm6"	"0.99"	1313.19835102882	"theta"	"E05"	90	0.629775694761977	1891	87
"3635"	"SPpesm6"	"0.99"	0.00533220158527321	"m"	"CL"	90	0.629775694761977	1891	87
"3636"	"SPpesm6"	"0.99"	0.00248032094058303	"m"	"CaCL"	90	0.629775694761977	1891	87
"3637"	"SPpesm6"	"campo_medio"	1.56828028502615e-05	"U"	"H01"	100	0.629775694761977	1891	87
"3638"	"SPpesm6"	"campo_medio"	3.13646746021497e-05	"U"	"E05"	100	0.629775694761977	1891	87
"3639"	"SPpesm6"	"campo_medio"	111.044501354533	"sd_k"	"CL"	100	0.629775694761977	1891	87
"3640"	"SPpesm6"	"campo_medio"	284876.080903777	"sd_k"	"CaCL"	100	0.629775694761977	1891	87
"3641"	"SPpesmA"	"0.25"	7515.98149565021	"theta"	"H01"	98	0.658259844116084	1670	84
"3642"	"SPpesmA"	"0.25"	3783.85449853418	"theta"	"E05"	98	0.658259844116084	1670	84
"3643"	"SPpesmA"	"0.25"	0.0404265241862321	"m"	"CL"	98	0.658259844116084	1670	84
"3644"	"SPpesmA"	"0.25"	0.142569808554905	"m"	"CaCL"	98	0.658259844116084	1670	84
"3645"	"SPpesmA"	"0.5"	6401.90315178168	"theta"	"H01"	100	0.658259844116084	1670	84
"3646"	"SPpesmA"	"0.5"	3219.69613564116	"theta"	"E05"	100	0.658259844116084	1670	84
"3647"	"SPpesmA"	"0.5"	0.0230133675320788	"m"	"CL"	100	0.658259844116084	1670	84
"3648"	"SPpesmA"	"0.5"	0.046201396968218	"m"	"CaCL"	100	0.658259844116084	1670	84
"3649"	"SPpesmA"	"0.55"	6509.21622617264	"theta"	"H01"	100	0.658259844116084	1670	84
"3650"	"SPpesmA"	"0.55"	3273.98836087794	"theta"	"E05"	100	0.658259844116084	1670	84
"3651"	"SPpesmA"	"0.55"	0.0210204671164894	"m"	"CL"	100	0.658259844116084	1670	84
"3652"	"SPpesmA"	"0.55"	0.0385460149877684	"m"	"CaCL"	100	0.658259844116084	1670	84
"3653"	"SPpesmA"	"0.6"	5330.01461002389	"theta"	"H01"	92	0.658259844116084	1670	84
"3654"	"SPpesmA"	"0.6"	2677.98689010758	"theta"	"E05"	92	0.658259844116084	1670	84
"3655"	"SPpesmA"	"0.6"	0.0189897308162434	"m"	"CL"	92	0.658259844116084	1670	84
"3656"	"SPpesmA"	"0.6"	0.0314580919619538	"m"	"CaCL"	92	0.658259844116084	1670	84
"3657"	"SPpesmA"	"0.65"	5410.04540742002	"theta"	"H01"	94	0.658259844116084	1670	84
"3658"	"SPpesmA"	"0.65"	2718.39604770606	"theta"	"E05"	94	0.658259844116084	1670	84
"3659"	"SPpesmA"	"0.65"	0.017360901433415	"m"	"CL"	94	0.658259844116084	1670	84
"3660"	"SPpesmA"	"0.65"	0.0262929492605525	"m"	"CaCL"	94	0.658259844116084	1670	84
"3661"	"SPpesmA"	"0.7"	5916.03281914887	"theta"	"H01"	95	0.658259844116084	1670	84
"3662"	"SPpesmA"	"0.7"	2974.0161897201	"theta"	"E05"	95	0.658259844116084	1670	84
"3663"	"SPpesmA"	"0.7"	0.0157869969063719	"m"	"CL"	95	0.658259844116084	1670	84
"3664"	"SPpesmA"	"0.7"	0.0217417154891219	"m"	"CaCL"	95	0.658259844116084	1670	84
"3665"	"SPpesmA"	"0.75"	5720.80481122643	"theta"	"H01"	97	0.658259844116084	1670	84
"3666"	"SPpesmA"	"0.75"	2875.36078609804	"theta"	"E05"	97	0.658259844116084	1670	84
"3667"	"SPpesmA"	"0.75"	0.0142715332566084	"m"	"CL"	97	0.658259844116084	1670	84
"3668"	"SPpesmA"	"0.75"	0.0177678970150724	"m"	"CaCL"	97	0.658259844116084	1670	84
"3669"	"SPpesmA"	"0.8"	5526.58045867091	"theta"	"H01"	93	0.658259844116084	1670	84
"3670"	"SPpesmA"	"0.8"	2777.24751108646	"theta"	"E05"	93	0.658259844116084	1670	84
"3671"	"SPpesmA"	"0.8"	0.0128382442770034	"m"	"CL"	93	0.658259844116084	1670	84
"3672"	"SPpesmA"	"0.8"	0.0143782499911003	"m"	"CaCL"	93	0.658259844116084	1670	84
"3673"	"SPpesmA"	"0.85"	5433.45487186538	"theta"	"H01"	90	0.658259844116084	1670	84
"3674"	"SPpesmA"	"0.85"	2730.2170743943	"theta"	"E05"	90	0.658259844116084	1670	84
"3675"	"SPpesmA"	"0.85"	0.0113121339654334	"m"	"CL"	90	0.658259844116084	1670	84
"3676"	"SPpesmA"	"0.85"	0.0111630749310398	"m"	"CaCL"	90	0.658259844116084	1670	84
"3677"	"SPpesmA"	"0.9"	5359.81866731632	"theta"	"H01"	90	0.658259844116084	1670	84
"3678"	"SPpesmA"	"0.9"	2693.03486652058	"theta"	"E05"	90	0.658259844116084	1670	84
"3679"	"SPpesmA"	"0.9"	0.00985706408778663	"m"	"CL"	90	0.658259844116084	1670	84
"3680"	"SPpesmA"	"0.9"	0.00847597995573063	"m"	"CaCL"	90	0.658259844116084	1670	84
"3681"	"SPpesmA"	"0.95"	5302.56963752599	"theta"	"H01"	91	0.658259844116084	1670	84
"3682"	"SPpesmA"	"0.95"	2664.13073345271	"theta"	"E05"	91	0.658259844116084	1670	84
"3683"	"SPpesmA"	"0.95"	0.00800579874294926	"m"	"CL"	91	0.658259844116084	1670	84
"3684"	"SPpesmA"	"0.95"	0.00559118802096588	"m"	"CaCL"	91	0.658259844116084	1670	84
"3685"	"SPpesmA"	"0.99"	3146.95645616194	"theta"	"H01"	100	0.658259844116084	1670	84
"3686"	"SPpesmA"	"0.99"	1577.99269611107	"theta"	"E05"	100	0.658259844116084	1670	84
"3687"	"SPpesmA"	"0.99"	0.00566119343395995	"m"	"CL"	100	0.658259844116084	1670	84
"3688"	"SPpesmA"	"0.99"	0.00279582992578859	"m"	"CaCL"	100	0.658259844116084	1670	84
"3689"	"SPpesmA"	"campo_medio"	1.68326851995194e-05	"U"	"H01"	100	0.658259844116084	1670	84
"3690"	"SPpesmA"	"campo_medio"	3.36642983250945e-05	"U"	"E05"	100	0.658259844116084	1670	84
"3691"	"SPpesmA"	"campo_medio"	111.041900609974	"sd_k"	"CL"	100	0.658259844116084	1670	84
"3692"	"SPpesmA"	"campo_medio"	260323.254342127	"sd_k"	"CaCL"	100	0.658259844116084	1670	84
"3693"	"SPpesmB"	"0.25"	11650.4512844311	"theta"	"H01"	87	0.978518078724858	1076	132
"3694"	"SPpesmB"	"0.25"	5890.39331043782	"theta"	"E05"	87	0.978518078724858	1076	132
"3695"	"SPpesmB"	"0.25"	0.0503745551139762	"m"	"CL"	87	0.978518078724858	1076	132
"3696"	"SPpesmB"	"0.25"	0.221369206275531	"m"	"CaCL"	87	0.978518078724858	1076	132
"3697"	"SPpesmB"	"0.5"	18622.7429830994	"theta"	"H01"	92	0.978518078724858	1076	132
"3698"	"SPpesmB"	"0.5"	9479.01231794131	"theta"	"E05"	92	0.978518078724858	1076	132
"3699"	"SPpesmB"	"0.5"	0.028602194488937	"m"	"CL"	92	0.978518078724858	1076	132
"3700"	"SPpesmB"	"0.5"	0.0713663476831159	"m"	"CaCL"	92	0.978518078724858	1076	132
"3701"	"SPpesmB"	"0.55"	18678.208988748	"theta"	"H01"	94	0.978518078724858	1076	132
"3702"	"SPpesmB"	"0.55"	9507.75450950778	"theta"	"E05"	94	0.978518078724858	1076	132
"3703"	"SPpesmB"	"0.55"	0.0259683947670117	"m"	"CL"	94	0.978518078724858	1076	132
"3704"	"SPpesmB"	"0.55"	0.0588281200171197	"m"	"CaCL"	94	0.978518078724858	1076	132
"3705"	"SPpesmB"	"0.6"	18939.6615043645	"theta"	"H01"	93	0.978518078724858	1076	132
"3706"	"SPpesmB"	"0.6"	9643.27935153258	"theta"	"E05"	93	0.978518078724858	1076	132
"3707"	"SPpesmB"	"0.6"	0.0237633316503242	"m"	"CL"	93	0.978518078724858	1076	132
"3708"	"SPpesmB"	"0.6"	0.0492617027174767	"m"	"CaCL"	93	0.978518078724858	1076	132
"3709"	"SPpesmB"	"0.65"	18773.2319008549	"theta"	"H01"	94	0.978518078724858	1076	132
"3710"	"SPpesmB"	"0.65"	9557.00204704686	"theta"	"E05"	94	0.978518078724858	1076	132
"3711"	"SPpesmB"	"0.65"	0.0217446133499382	"m"	"CL"	94	0.978518078724858	1076	132
"3712"	"SPpesmB"	"0.65"	0.0412475483190256	"m"	"CaCL"	94	0.978518078724858	1076	132
"3713"	"SPpesmB"	"0.7"	18483.9305650144	"theta"	"H01"	91	0.978518078724858	1076	132
"3714"	"SPpesmB"	"0.7"	9407.0939651117	"theta"	"E05"	91	0.978518078724858	1076	132
"3715"	"SPpesmB"	"0.7"	0.019707052852338	"m"	"CL"	91	0.978518078724858	1076	132
"3716"	"SPpesmB"	"0.7"	0.0338795882224231	"m"	"CaCL"	91	0.978518078724858	1076	132
"3717"	"SPpesmB"	"0.75"	21138.7391185994	"theta"	"H01"	90	0.978518078724858	1076	132
"3718"	"SPpesmB"	"0.75"	10785.8975153188	"theta"	"E05"	90	0.978518078724858	1076	132
"3719"	"SPpesmB"	"0.75"	0.0178831607030556	"m"	"CL"	90	0.978518078724858	1076	132
"3720"	"SPpesmB"	"0.75"	0.0278986583872804	"m"	"CaCL"	90	0.978518078724858	1076	132
"3721"	"SPpesmB"	"0.8"	21123.7460297528	"theta"	"H01"	85	0.978518078724858	1076	132
"3722"	"SPpesmB"	"0.8"	10778.0907693974	"theta"	"E05"	85	0.978518078724858	1076	132
"3723"	"SPpesmB"	"0.8"	0.0159373657340824	"m"	"CL"	85	0.978518078724858	1076	132
"3724"	"SPpesmB"	"0.8"	0.0221578612549367	"m"	"CaCL"	85	0.978518078724858	1076	132
"3725"	"SPpesmB"	"0.85"	21057.6458810318	"theta"	"H01"	83	0.978518078724858	1076	132
"3726"	"SPpesmB"	"0.85"	10743.6758121993	"theta"	"E05"	83	0.978518078724858	1076	132
"3727"	"SPpesmB"	"0.85"	0.0142212957344089	"m"	"CL"	83	0.978518078724858	1076	132
"3728"	"SPpesmB"	"0.85"	0.0176430268910079	"m"	"CaCL"	83	0.978518078724858	1076	132
"3729"	"SPpesmB"	"0.9"	21281.7630784952	"theta"	"H01"	86	0.978518078724858	1076	132
"3730"	"SPpesmB"	"0.9"	10860.3800156275	"theta"	"E05"	86	0.978518078724858	1076	132
"3731"	"SPpesmB"	"0.9"	0.0122357647149777	"m"	"CL"	86	0.978518078724858	1076	132
"3732"	"SPpesmB"	"0.9"	0.0130604155401729	"m"	"CaCL"	86	0.978518078724858	1076	132
"3733"	"SPpesmB"	"0.95"	21779.7884264806	"theta"	"H01"	91	0.978518078724858	1076	132
"3734"	"SPpesmB"	"0.95"	11119.8976167498	"theta"	"E05"	91	0.978518078724858	1076	132
"3735"	"SPpesmB"	"0.95"	0.0100154313085218	"m"	"CL"	91	0.978518078724858	1076	132
"3736"	"SPpesmB"	"0.95"	0.00875052427424789	"m"	"CaCL"	91	0.978518078724858	1076	132
"3737"	"SPpesmB"	"0.99"	21357.8024658898	"theta"	"H01"	85	0.978518078724858	1076	132
"3738"	"SPpesmB"	"0.99"	10899.9874105476	"theta"	"E05"	85	0.978518078724858	1076	132
"3739"	"SPpesmB"	"0.99"	0.00701274747622803	"m"	"CL"	85	0.978518078724858	1076	132
"3740"	"SPpesmB"	"0.99"	0.00429013700639497	"m"	"CaCL"	85	0.978518078724858	1076	132
"3741"	"SPpesmB"	"campo_medio"	3.73001288032051e-05	"U"	"H01"	95	0.978518078724858	1076	132
"3742"	"SPpesmB"	"campo_medio"	7.4594834508551e-05	"U"	"E05"	95	0.978518078724858	1076	132
"3743"	"SPpesmB"	"campo_medio"	111.063331371933	"sd_k"	"CL"	95	0.978518078724858	1076	132
"3744"	"SPpesmB"	"campo_medio"	898434.457498757	"sd_k"	"CaCL"	95	0.978518078724858	1076	132
"3745"	"SPpesmC"	"0.25"	7692.35528865884	"theta"	"H01"	100	0.983950458881778	1061	107
"3746"	"SPpesmC"	"0.25"	3874.72060453561	"theta"	"E05"	100	0.983950458881778	1061	107
"3747"	"SPpesmC"	"0.25"	0.0509628300468821	"m"	"CL"	100	0.983950458881778	1061	107
"3748"	"SPpesmC"	"0.25"	0.226569702642744	"m"	"CaCL"	100	0.983950458881778	1061	107
"3749"	"SPpesmC"	"0.5"	12441.9158683724	"theta"	"H01"	99	0.983950458881778	1061	107
"3750"	"SPpesmC"	"0.5"	6295.98069577089	"theta"	"E05"	99	0.983950458881778	1061	107
