"SiteCode"	"kernel_percentil"	"GOF"	"p"	"J"	"S"	"DA"	"J_M"	"sd_k"	"sd_k_"	"U"	"U_"	"theta"	"theta_"	"m"	"m_"	"S_M"	"S_M_"	"spp_I"	"spp_I_"
"791"	"SCvolta2"	"0.95"	100	0.916842703142202	2059	78	2059	943889.562884897	0.801327422400378	NA	0.003099924	NA	NA	2935.08133849556	NA	0.00416450948699586	16954.1563061902	NA	NA	0.25898771856082
"792"	"SCvolta2"	"0.99"	100	0.916842703142202	2059	78	2059	943889.562884897	0.559972663383623	NA	0.001793548	NA	NA	1695.95121409322	NA	0.0020332630627859	10724.4597700742	NA	NA	0.132621385269187
"793"	"SCvolta2"	"campo_medio"	99	0.916842703142202	2059	78	2059	943889.562884897	NA	145.566243727299	NA	2.07803936717047e-05	19.6147835218911	NA	0.272995919889126	NA	NA	211.477024902585	0.00533444804072195	NA
"794"	"SPcamp1"	"0.25"	100	0.103320559326545	1076	108	1076	55586.4609176812	5.60114342319932	NA	0.01283899	NA	NA	722.943035267874	NA	0.0286120213736187	3148.6677775902	NA	NA	0.183643629294079
"795"	"SPcamp1"	"0.5"	99	0.103320559326545	1076	108	1076	55586.4609176812	3.19633182759675	NA	0.012995	NA	NA	731.843369208127	NA	0.00798106125145716	3178.59243263904	NA	NA	0.139674528994615
"796"	"SPcamp1"	"0.55"	93	0.103320559326545	1076	108	1076	55586.4609176812	2.90266244416162	NA	0.01275395	NA	NA	718.092707761211	NA	0.00650291590238866	3132.31516616101	NA	NA	0.131671518690297
"797"	"SPcamp1"	"0.6"	97	0.103320559326545	1076	108	1076	55586.4609176812	2.64624648920106	NA	0.01263015	NA	NA	711.033164735029	NA	0.00535372662997333	3108.45718581919	NA	NA	0.125674648834524
"798"	"SPcamp1"	"0.65"	98	0.103320559326545	1076	108	1076	55586.4609176812	2.40380676247422	NA	0.01275305	NA	NA	718.041379977152	NA	0.00438208651446651	3132.14194701613	NA	NA	0.122352164074925
"799"	"SPcamp1"	"0.7"	94	0.103320559326545	1076	108	1076	55586.4609176812	2.18875789529636	NA	0.01280629	NA	NA	721.07786454139	NA	0.00360963626189916	3142.38322204142	NA	NA	0.118725128908204
"800"	"SPcamp1"	"0.75"	90	0.103320559326545	1076	108	1076	55586.4609176812	1.97605288558796	NA	0.01427157	NA	NA	804.777231056379	NA	0.0029252068207152	3419.95096660179	NA	NA	0.127819078845771
"801"	"SPcamp1"	"0.8"	90	0.103320559326545	1076	108	1076	55586.4609176812	1.77217485994966	NA	0.01348278	NA	NA	759.689263966111	NA	0.0023411014697503	3271.54061148106	NA	NA	0.116288999698548
"802"	"SPcamp1"	"0.85"	92	0.103320559326545	1076	108	1076	55586.4609176812	1.57482112802134	NA	0.01422557	NA	NA	802.145847165805	NA	0.00184084688215701	3411.35842866693	NA	NA	0.118160044972313
"803"	"SPcamp1"	"0.9"	94	0.103320559326545	1076	108	1076	55586.4609176812	1.3580931451149	NA	0.0140427	NA	NA	791.687380405543	NA	0.00136345135816471	3377.1240800681	NA	NA	0.111366346324261
"804"	"SPcamp1"	"0.95"	83	0.103320559326545	1076	108	1076	55586.4609176812	1.10095002854657	NA	0.01395962	NA	NA	786.937257007346	NA	0.000892395791623093	3361.53096068616	NA	NA	0.104064826553831
"805"	"SPcamp1"	"0.99"	93	0.103320559326545	1076	108	1076	55586.4609176812	0.788074118970804	NA	0.01377414	NA	NA	776.335271359311	NA	0.000455532568466323	3326.62726083209	NA	NA	0.0937312778330077
"806"	"SPcamp1"	"campo_medio"	99	0.103320559326545	1076	108	1076	55586.4609176812	NA	12847.4566472556	NA	0.000534659939922698	29.7352174243846	NA	0.994485980653964	NA	NA	224.025579347426	0.027558700365921	NA
"807"	"SPcara1"	"0.25"	97	0.850156308651023	2127	171	2127	904141.234250363	3.9572052931238	NA	0.00866653	NA	NA	7904.26097924223	NA	0.0957254114246035	37531.7395743849	NA	NA	1.43224015510904
"808"	"SPcara1"	"0.5"	92	0.850156308651023	2127	171	2127	904141.234250363	2.27168150618817	NA	0.01086038	NA	NA	9927.11879971804	NA	0.0311931943838972	44896.7744072989	NA	NA	1.30397573463849
"809"	"SPcara1"	"0.55"	97	0.850156308651023	2127	171	2127	904141.234250363	2.06486689350292	NA	0.01110387	NA	NA	10152.1841559695	NA	0.0257474556893081	45689.5653088982	NA	NA	1.27072434972825
"810"	"SPcara1"	"0.6"	97	0.850156308651023	2127	171	2127	904141.234250363	1.87988839322893	NA	0.01140566	NA	NA	10431.2918726401	NA	0.0213244167528316	46665.9541384005	NA	NA	1.24734128643633
"811"	"SPcara1"	"0.65"	95	0.850156308651023	2127	171	2127	904141.234250363	1.70938395323646	NA	0.01139208	NA	NA	10418.728872614	NA	0.0176201538604873	46622.1639948363	NA	NA	1.1914719264059
"812"	"SPcara1"	"0.7"	98	0.850156308651023	2127	171	2127	904141.234250363	1.55109644535729	NA	0.01137543	NA	NA	10403.3262544735	NA	0.0145000633268209	46568.4557486933	NA	NA	1.13854781629968
"813"	"SPcara1"	"0.75"	96	0.850156308651023	2127	171	2127	904141.234250363	1.41040924372538	NA	0.0112569	NA	NA	10293.6912560329	NA	0.0119836858151367	46185.5174253648	NA	NA	1.08076711618924
"814"	"SPcara1"	"0.8"	97	0.850156308651023	2127	171	2127	904141.234250363	1.25986860551863	NA	0.0111023	NA	NA	10150.732601277	NA	0.00955796206844924	45684.4679724647	NA	NA	1.01641356060789
"815"	"SPcara1"	"0.85"	96	0.850156308651023	2127	171	2127	904141.234250363	1.11618411983674	NA	0.01123209	NA	NA	10270.7464320127	NA	0.00749944524098192	46105.230614292	NA	NA	0.979482334553711
"816"	"SPcara1"	"0.9"	96	0.850156308651023	2127	171	2127	904141.234250363	0.967933865050504	NA	0.01130252	NA	NA	10335.8846230896	NA	0.00563775876288263	46333.0268699019	NA	NA	0.933125821290989
"817"	"SPcara1"	"0.95"	98	0.850156308651023	2127	171	2127	904141.234250363	0.782898206558097	NA	0.01118108	NA	NA	10223.5748992061	NA	0.00368702869031484	45940.0139711492	NA	NA	0.854703616660182
"818"	"SPcara1"	"0.99"	100	0.850156308651023	2127	171	2127	904141.234250363	0.557962749351442	NA	0.005920375	NA	NA	5384.72885343565	NA	0.00187213635373503	27620.2190416249	NA	NA	0.402324243661042
"819"	"SPcara1"	"campo_medio"	100	0.850156308651023	2127	171	2127	904141.234250363	NA	144.302385024878	NA	6.5918488391129e-05	59.6034865071186	NA	0.250407253556337	NA	NA	573.808859142281	0.0151699556383715	NA
"820"	"SPcara3"	"0.25"	95	0.773104012947153	1674	130	1674	647088.058836767	4.47485421962077	NA	0.008310683	NA	NA	5422.80261288195	NA	0.113099925541171	25976.4223373923	NA	NA	1.31822467919105
"821"	"SPcara3"	"0.5"	97	0.773104012947153	1674	130	1674	647088.058836767	2.5623204317586	NA	0.01073092	NA	NA	7019.16152217417	NA	0.0362734428268788	31829.3214206243	NA	NA	1.21837624985684
"822"	"SPcara3"	"0.55"	99	0.773104012947153	1674	130	1674	647088.058836767	2.32629360582245	NA	0.009825725	NA	NA	6421.19236150514	NA	0.0298427730614185	29683.6214186481	NA	NA	1.05967092902608
"823"	"SPcara3"	"0.6"	99	0.773104012947153	1674	130	1674	647088.058836767	2.12038563058897	NA	0.0104456	NA	NA	6830.56189915919	NA	0.0247569271588102	31158.1647341704	NA	NA	1.07589681552164
"824"	"SPcara3"	"0.65"	100	0.773104012947153	1674	130	1674	647088.058836767	1.92324775967126	NA	0.010122694	NA	NA	6617.24867138695	NA	0.0203412851394137	30392.9076299776	NA	NA	0.994209466929247
"825"	"SPcara3"	"0.7"	99	0.773104012947153	1674	130	1674	647088.058836767	1.75230370193959	NA	0.010354374	NA	NA	6770.28346483683	NA	0.0168688892466202	30942.5873944308	NA	NA	0.97400144084648
"826"	"SPcara3"	"0.75"	100	0.773104012947153	1674	130	1674	647088.058836767	1.58408367616449	NA	0.010608038	NA	NA	6937.92184805385	NA	0.0137730823008063	31540.8354138549	NA	NA	0.953884973604466
"827"	"SPcara3"	"0.8"	100	0.773104012947153	1674	130	1674	647088.058836767	1.42693684390859	NA	0.010110226	NA	NA	6609.01504222935	NA	0.0111674368372787	30363.2359888641	NA	NA	0.868556750252418
"828"	"SPcara3"	"0.85"	99	0.773104012947153	1674	130	1674	647088.058836767	1.2615447882899	NA	0.010438621	NA	NA	6825.95006691516	NA	0.0087224526120351	31141.6896266103	NA	NA	0.852422039278619
"829"	"SPcara3"	"0.9"	100	0.773104012947153	1674	130	1674	647088.058836767	1.0944235000552	NA	0.010156551	NA	NA	6639.60823416595	NA	0.00656038203187522	30473.4344805713	NA	NA	0.783871642218646
"830"	"SPcara3"	"0.95"	100	0.773104012947153	1674	130	1674	647088.058836767	0.8881619653086	NA	0.010206642	NA	NA	6672.69172802412	NA	0.00431774771014561	30592.4477701858	NA	NA	0.728898043762824
"831"	"SPcara3"	"0.99"	70	0.773104012947153	1674	130	1674	647088.058836767	0.628572270312534	NA	0.007474573	NA	NA	4873.12397955394	NA	0.00216126864723101	23860.061800862	NA	NA	0.473316890216048
"832"	"SPcara3"	"campo_medio"	100	0.773104012947153	1674	130	1674	647088.058836767	NA	141.985790029663	NA	7.64573996361607e-05	49.4783768449023	NA	0.180189242078298	NA	NA	468.995217283493	0.0141392617647766	NA
"833"	"SPeec1"	"0.25"	67	0.743179321289062	12105	144	1182.12890625	439266.879111528	5.3418677195714	NA	0.001591166	NA	NA	700.058841629173	NA	0.0476327204056103	4510.69114097702	NA	NA	0.0180923921501037
"834"	"SPeec1"	"0.5"	100	0.743179321289062	12105	144	1182.12890625	439266.879111528	3.04848255398812	NA	0.001291245	NA	NA	567.933210992393	NA	0.0153423737586747	3777.9846070089	NA	NA	0.0110595900021688
"835"	"SPeec1"	"0.55"	100	0.743179321289062	12105	144	1182.12890625	439266.879111528	2.77262542550963	NA	0.00130445	NA	NA	573.748802632627	NA	0.012679725470298	3810.83318054357	NA	NA	0.01071413671613
"836"	"SPeec1"	"0.6"	100	0.743179321289062	12105	144	1182.12890625	439266.879111528	2.51596082203707	NA	0.001317004	NA	NA	579.277831074035	NA	0.0104327623515432	3842.00861127719	NA	NA	0.0103785239171407
"837"	"SPeec1"	"0.65"	100	0.743179321289062	12105	144	1182.12890625	439266.879111528	2.29904599426023	NA	0.00129327	NA	NA	568.825027822298	NA	0.00870619958334398	3783.02575308629	NA	NA	0.00981967817016904
"838"	"SPeec1"	"0.7"	14	0.743179321289062	12105	144	1182.12890625	439266.879111528	2.07343837183475	NA	0.0008933252	NA	NA	392.758140054497	NA	0.00707736792150431	2757.38831693637	NA	NA	0.00650722406962483
"839"	"SPeec1"	"0.75"	11	0.743179321289062	12105	144	1182.12890625	439266.879111528	1.88389151238523	NA	0.000855053	NA	NA	375.91703672195	NA	0.00584004247636428	2655.61447476191	NA	NA	0.00600296075434094
"840"	"SPeec1"	"campo_medio"	80	0.743179321289062	12105	144	1182.12890625	439266.879111528	NA	1688.45132734851	NA	5.26574452392768e-05	23.1318370382402	NA	0.859029545090356	NA	NA	227.888505271899	0.00177283010111756	NA
"841"	"SPeec1"	"0.8"	14	0.743179321289062	12105	144	1182.12890625	439266.879111528	1.69625801012553	NA	0.0008550314	NA	NA	375.907532332602	NA	0.00473284395173679	2655.55682846797	NA	NA	0.00577351216098043
"842"	"SPeec1"	"0.85"	15	0.743179321289062	12105	144	1182.12890625	439266.879111528	1.50596090745682	NA	0.0008677621	NA	NA	381.509341063136	NA	0.00372919722584529	2689.49168731464	NA	NA	0.00561545068625375
"843"	"SPeec1"	"0.9"	15	0.743179321289062	12105	144	1182.12890625	439266.879111528	1.29498099771987	NA	0.0008616916	NA	NA	378.838159857128	NA	0.00275656945384082	2673.32041656483	NA	NA	0.00529537899459843
"844"	"SPeec1"	"0.95"	12	0.743179321289062	12105	144	1182.12890625	439266.879111528	1.05437777336387	NA	0.000857101	NA	NA	376.818195504555	NA	0.00182681768137306	2661.07911996011	NA	NA	0.00492805440743068
"845"	"SPeec1"	"0.99"	11	0.743179321289062	12105	144	1182.12890625	439266.879111528	0.748548039179908	NA	0.0008657749	NA	NA	380.634916718153	NA	0.000920462532923358	2684.20000399091	NA	NA	0.00449394045869913
"846"	"SPeec4"	"0.25"	100	0.37843888158286	1212	84	1212	229333.962239213	5.23610414777409	NA	0.004366129	NA	NA	1005.68826177322	NA	0.0834182807281651	5464.81162705885	NA	NA	0.306196327941017
"847"	"SPeec4"	"0.5"	98	0.37843888158286	1212	84	1212	229333.962239213	3.02456762030075	NA	0.006505393	NA	NA	1501.67000073131	NA	0.0255052456200349	7561.12726095816	NA	NA	0.329093218085317
"848"	"SPeec4"	"0.55"	98	0.37843888158286	1212	84	1212	229333.962239213	2.73203695932776	NA	0.006069594	NA	NA	1400.45818420143	NA	0.0206509443343972	7148.61894324265	NA	NA	0.291658041530896
"849"	"SPeec4"	"0.6"	98	0.37843888158286	1212	84	1212	229333.962239213	2.49082592076935	NA	0.006321597	NA	NA	1458.97360928405	NA	0.0170676751074116	7387.95857735594	NA	NA	0.290678773174877
"850"	"SPeec4"	"0.65"	98	0.37843888158286	1212	84	1212	229333.962239213	2.27835930991133	NA	0.006098506	NA	NA	1407.17008139804	NA	0.0142150445184011	7176.19267586303	NA	NA	0.26908183296976
"851"	"SPeec4"	"0.7"	94	0.37843888158286	1212	84	1212	229333.962239213	2.06758529629631	NA	0.007103197	NA	NA	1640.65107718822	NA	0.0116585640210246	8116.6813241193	NA	NA	0.300533805684561
"852"	"SPeec4"	"0.75"	97	0.37843888158286	1212	84	1212	229333.962239213	1.86962011982039	NA	0.007922075	NA	NA	1831.30062775181	NA	0.00949973171298116	8860.05806965525	NA	NA	0.32140511700507
"853"	"SPeec4"	"0.8"	99	0.37843888158286	1212	84	1212	229333.962239213	1.66783037526221	NA	0.00774731	NA	NA	1790.58577476417	NA	0.00753575506737506	8703.01822521735	NA	NA	0.29996296057644
"854"	"SPeec4"	"0.85"	98	0.37843888158286	1212	84	1212	229333.962239213	1.47959306580207	NA	0.007663159	NA	NA	1770.98630320839	NA	0.00591512908553363	8627.09805876465	NA	NA	0.283138025107447
"855"	"SPeec4"	"0.9"	100	0.37843888158286	1212	84	1212	229333.962239213	1.27733370641118	NA	0.007541952	NA	NA	1742.76202073376	NA	0.00439759295232252	8517.39307796339	NA	NA	0.263806660411389
"856"	"SPeec4"	"0.95"	97	0.37843888158286	1212	84	1212	229333.962239213	1.04116527989531	NA	0.007287138	NA	NA	1683.44846506677	NA	0.00291470230281945	8285.3708431982	NA	NA	0.237228220532047
"857"	"SPeec4"	"0.99"	95	0.37843888158286	1212	84	1212	229333.962239213	0.740494483844389	NA	0.007413727	NA	NA	1712.91102888629	NA	0.00147086329305729	8400.87516087011	NA	NA	0.216380643299756
"858"	"SPeec4"	"campo_medio"	100	0.37843888158286	1212	84	1212	229333.962239213	NA	245.191591373709	NA	9.50269735101651e-05	21.7948884299989	NA	0.670781859120754	NA	NA	201.850965218536	0.0148260068227375	NA
"859"	"SPeec5"	"0.25"	49	0.67888901166382	1107	74	1107	375765.067955924	5.51066281907893	NA	0.004184022	NA	NA	1578.81090670457	NA	0.156573932641327	8646.35298630758	NA	NA	0.648733945585489
"860"	"SPeec5"	"0.5"	17	0.67888901166382	1107	74	1107	375765.067955924	3.13012900636451	NA	0.005890595	NA	NA	2226.58987908964	NA	0.048103751086389	11432.2296420518	NA	NA	0.630972009533931
"861"	"SPeec5"	"0.55"	21	0.67888901166382	1107	74	1107	375765.067955924	2.85591327962072	NA	0.00546771	NA	NA	2065.86449998852	NA	0.039892582841176	10760.900722894	NA	NA	0.556169484179552
"862"	"SPeec5"	"0.6"	29	0.67888901166382	1107	74	1107	375765.067955924	2.60548041546793	NA	0.005718263	NA	NA	2161.07536381496	NA	0.0330983053599511	11160.0177878228	NA	NA	0.553822013074955
"863"	"SPeec5"	"0.65"	13	0.67888901166382	1107	74	1107	375765.067955924	2.36695117513666	NA	0.005225188	NA	NA	1973.75111937844	NA	0.0272409625464281	10370.6380389243	NA	NA	0.481373022114291
"864"	"SPeec5"	"0.7"	22	0.67888901166382	1107	74	1107	375765.067955924	2.16181537235514	NA	0.005662661	NA	NA	2139.94230062335	NA	0.0226753568905482	11071.7942377353	NA	NA	0.498951142585006
"865"	"SPeec5"	"0.75"	12	0.67888901166382	1107	74	1107	375765.067955924	1.94024350033874	NA	0.006943587	NA	NA	2627.3940364009	NA	0.0182273889300314	13058.0170054391	NA	NA	0.581841136993425
"866"	"SPeec5"	"0.8"	20	0.67888901166382	1107	74	1107	375765.067955924	1.74433964321464	NA	0.006771408	NA	NA	2561.79880076317	NA	0.0147081058800388	12796.3375146022	NA	NA	0.54040092555373
"867"	"SPeec5"	"0.85"	15	0.67888901166382	1107	74	1107	375765.067955924	1.5486483583437	NA	0.00706309	NA	NA	2672.93460844235	NA	0.011576062735893	13238.7399385988	NA	NA	0.535259555968868
"868"	"SPeec5"	"0.9"	19	0.67888901166382	1107	74	1107	375765.067955924	1.34263507701818	NA	0.006987031	NA	NA	2643.94854191894	NA	0.00868922482070369	13123.8011466362	NA	NA	0.498904621992369
"869"	"SPeec5"	"0.95"	18	0.67888901166382	1107	74	1107	375765.067955924	1.09827839281836	NA	0.006878522	NA	NA	2602.60347349403	NA	0.00580630374146689	12959.3119341994	NA	NA	0.453967153268094
"870"	"SPeec5"	"0.99"	8	0.67888901166382	1107	74	1107	375765.067955924	0.769472486492279	NA	0.006817723	NA	NA	2579.44124457697	NA	0.00284612669204811	12866.8797547166	NA	NA	0.396377943095981
"871"	"SPeec5"	"campo_medio"	52	0.67888901166382	1107	74	1107	375765.067955924	NA	66449.4317133583	NA	4.71767505586054e-05	17.7281640600172	NA	0.998935494484375	NA	NA	176.60151500799	0.0160060763512425	NA
"872"	"SPpecb1"	"0.25"	0	0.992253133238622	11507	221	1123.73046875	557512.539266446	5.48674503252198	NA	0.002194278	NA	NA	1226.02554624206	NA	0.0660405872421167	7505.62197104571	NA	NA	0.0366182960570809
"873"	"SPpecb1"	"0.5"	57	0.992253133238622	11507	221	1123.73046875	557512.539266446	3.11532468550981	NA	0.001915022	NA	NA	1069.69535308356	NA	0.0212831690318885	6694.19351881322	NA	NA	0.0236326551948477
"874"	"SPpecb1"	"0.55"	54	0.992253133238622	11507	221	1123.73046875	557512.539266446	2.84586089923284	NA	0.001990502	NA	NA	1111.9411550259	NA	0.0177600856120674	6915.58409853905	NA	NA	0.0235475557812642
"875"	"SPpecb1"	"0.6"	57	0.992253133238622	11507	221	1123.73046875	557512.539266446	2.5740653696252	NA	0.00195811	NA	NA	1093.81072186561	NA	0.0145293407143145	6820.7703973309	NA	NA	0.0221370973222034
"876"	"SPpecb1"	"0.65"	54	0.992253133238622	11507	221	1123.73046875	557512.539266446	2.35604508459613	NA	0.001926772	NA	NA	1076.27135304293	NA	0.0121721127381471	6728.76285938181	NA	NA	0.0209575005916535
"877"	"SPpecb1"	"0.7"	66	0.992253133238622	11507	221	1123.73046875	557512.539266446	2.1332175875221	NA	0.001961096	NA	NA	1095.48199496767	NA	0.00997841693506306	6829.52282526855	NA	NA	0.0204568328222911
"878"	"SPpecb1"	"0.75"	99	0.992253133238622	11507	221	1123.73046875	557512.539266446	1.94008324745082	NA	0.001796966	NA	NA	1003.63277464199	NA	0.00825327312284776	6344.63212216192	NA	NA	0.0180314484478317
"879"	"SPpecb1"	"0.8"	94	0.992253133238622	11507	221	1123.73046875	557512.539266446	1.74020941651614	NA	0.00174385	NA	NA	973.914859176968	NA	0.0066402288293449	6185.98711737738	NA	NA	0.0167659583840065
"880"	"SPpecb1"	"0.85"	94	0.992253133238622	11507	221	1123.73046875	557512.539266446	1.53847770517352	NA	0.001783974	NA	NA	996.36357746807	NA	0.0051898823612687	6305.90853217292	NA	NA	0.016372838172389
"881"	"SPpecb1"	"0.9"	98	0.992253133238622	11507	221	1123.73046875	557512.539266446	1.33135524668853	NA	0.001799833	NA	NA	1005.2369248427	NA	0.00388649925455353	6353.17047826003	NA	NA	0.0156784410552775
"882"	"SPpecb1"	"0.95"	97	0.992253133238622	11507	221	1123.73046875	557512.539266446	1.08240932191795	NA	0.001740116	NA	NA	971.825839354446	NA	0.00256891219711426	6174.80149638294	NA	NA	0.0141238056914808
"883"	"SPpecb1"	"0.99"	98	0.992253133238622	11507	221	1123.73046875	557512.539266446	0.769805424744612	NA	0.001775266	NA	NA	991.49144131244	NA	0.0012993430950584	6279.92472068598	NA	NA	0.0129481768244497
"884"	"SPpecb1"	"campo_medio"	100	0.992253133238622	11507	221	1123.73046875	557512.539266446	NA	452.549190046795	NA	0.000105901078411283	59.0473264105952	NA	0.0758432290970417	NA	NA	540.461450498885	0.00183872935088964	NA
"885"	"SPpei1"	"0.25"	100	0.969241860061788	3060	165	1545.45454545455	748959.619138657	4.65669968503902	NA	0.006483188	NA	NA	4887.32497875064	NA	0.105973947851557	24625.0295204957	NA	NA	0.636162934643565
"886"	"SPpei1"	"0.5"	99	0.969241860061788	3060	165	1545.45454545455	748959.619138657	2.65390464690351	NA	0.006577866	NA	NA	4959.17019324145	NA	0.0343422104910997	24915.1269955869	NA	NA	0.464197846631073
"887"	"SPpei1"	"0.55"	99	0.969241860061788	3060	165	1545.45454545455	748959.619138657	2.4293617687463	NA	0.006387466	NA	NA	4814.70145701193	NA	0.0287716855465579	24330.7297908695	NA	NA	0.430666574985032
"888"	"SPpei1"	"0.6"	97	0.969241860061788	3060	165	1545.45454545455	748959.619138657	2.19863653001663	NA	0.006494012	NA	NA	4895.53794233384	NA	0.0235622121140266	24658.2444091784	NA	NA	0.416784082967091
"889"	"SPpei1"	"0.65"	95	0.969241860061788	3060	165	1545.45454545455	748959.619138657	2.00866260839883	NA	0.006889882	NA	NA	5196.03658770526	NA	0.019663892123172	25864.3527170357	NA	NA	0.423688743816069
"890"	"SPpei1"	"0.7"	96	0.969241860061788	3060	165	1545.45454545455	748959.619138657	1.82726154893319	NA	0.006498292	NA	NA	4898.78554197692	NA	0.0162708479735189	24671.3746066699	NA	NA	0.38239843038252
"891"	"SPpei1"	"0.75"	98	0.969241860061788	3060	165	1545.45454545455	748959.619138657	1.64295146144398	NA	0.006554207	NA	NA	4941.21557397236	NA	0.0131527107186222	24842.726486342	NA	NA	0.36792675370997
"892"	"SPpei1"	"0.8"	94	0.969241860061788	3060	165	1545.45454545455	748959.619138657	1.48001932616321	NA	0.006746994	NA	NA	5087.54494479406	NA	0.0106725059579556	25430.9322448611	NA	NA	0.362295538865877
"893"	"SPpei1"	"0.85"	94	0.969241860061788	3060	165	1545.45454545455	748959.619138657	1.31649503643279	NA	0.006445226	NA	NA	4858.52183625718	NA	0.00844382801030174	24508.4359565966	NA	NA	0.329752862480305
"894"	"SPpei1"	"0.9"	91	0.969241860061788	3060	165	1545.45454545455	748959.619138657	1.13296971841217	NA	0.006498596	NA	NA	4899.01621367009	NA	0.00625327241010826	24672.3071422836	NA	NA	0.313514070161742
"895"	"SPpei1"	"campo_medio"	100	0.969241860061788	3060	165	1545.45454545455	748959.619138657	NA	90132.3667278472	NA	4.95844802244407e-05	37.1385653360636	NA	0.998895675320428	NA	NA	368.111736782826	0.0121300833472343	NA
"896"	"SPpei1"	"0.95"	94	0.969241860061788	3060	165	1545.45454545455	748959.619138657	0.928637694396814	NA	0.006428033	NA	NA	4845.4776094319	NA	0.00420082971890538	24455.5782375087	NA	NA	0.288139819374285
"897"	"SPpei1"	"0.99"	96	0.969241860061788	3060	165	1545.45454545455	748959.619138657	0.658813526217783	NA	0.003542181	NA	NA	2662.37761389796	NA	0.00211416422781502	15023.8505869182	NA	NA	0.140965271400779
"898"	"SPpesm6"	"0.25"	97	0.629775694761977	1891	87	1891	595452.919397449	4.23858837918348	NA	0.008765196	NA	NA	5265.40508972569	NA	0.0839527671778036	24942.0888757635	NA	NA	1.02954255014771
"899"	"SPpesm6"	"0.5"	100	0.629775694761977	1891	87	1891	595452.919397449	2.40691976531626	NA	0.00744669	NA	NA	4467.41329557179	NA	0.0261957672637276	21890.297761454	NA	NA	0.631651521746337
"900"	"SPpesm6"	"0.55"	100	0.629775694761977	1891	87	1891	595452.919397449	2.19471617721131	NA	0.007140676	NA	NA	4282.50924095194	NA	0.0217239500422542	21163.9727896745	NA	NA	0.578554505428322
"901"	"SPpesm6"	"0.6"	87	0.629775694761977	1891	87	1891	595452.919397449	1.99737446398328	NA	0.004276242	NA	NA	2557.23184894418	NA	0.0179535166800499	13948.9066183195	NA	NA	0.330360327260242
"902"	"SPpesm6"	"0.65"	86	0.629775694761977	1891	87	1891	595452.919397449	1.8137878205328	NA	0.004649474	NA	NA	2781.47059269102	NA	0.0147774795361705	14939.3069357547	NA	NA	0.343839419956275
"903"	"SPpesm6"	"0.7"	89	0.629775694761977	1891	87	1891	595452.919397449	1.64534435335272	NA	0.004584132	NA	NA	2742.20080864862	NA	0.0121415272545297	14767.1998359856	NA	NA	0.324753034845981
"904"	"SPpesm6"	"0.75"	92	0.629775694761977	1891	87	1891	595452.919397449	1.49224847796486	NA	0.004578112	NA	NA	2738.58311785133	NA	0.0099745272287574	14751.3167266763	NA	NA	0.311167778427432
"905"	"SPpesm6"	"0.8"	94	0.629775694761977	1891	87	1891	595452.919397449	1.3369553531359	NA	0.004817252	NA	NA	2882.32684437693	NA	0.00799726862239799	15378.8295428323	NA	NA	0.313139871633285
"906"	"SPpesm6"	"0.85"	94	0.629775694761977	1891	87	1891	595452.919397449	1.18487508765303	NA	0.004626657	NA	NA	2767.75725451957	NA	0.00627502045639477	14879.2685105887	NA	NA	0.286809660510829
"907"	"SPpesm6"	"0.9"	95	0.629775694761977	1891	87	1891	595452.919397449	1.02828786007731	NA	0.004847725	NA	NA	2900.6487031957	NA	0.00472176257660532	15458.295752435	NA	NA	0.285063859331792
"908"	"SPpesm6"	"0.95"	95	0.629775694761977	1891	87	1891	595452.919397449	0.839803915070296	NA	0.004784842	NA	NA	2862.84159762921	NA	0.00314651113613823	15294.1908634502	NA	NA	0.261941611892428
"909"	"SPpesm6"	"campo_medio"	100	0.629775694761977	1891	87	1891	595452.919397449	NA	284876.080903777	NA	3.13646746021497e-05	18.6767414830457	NA	0.999751763890161	NA	NA	193.674927845023	0.00987542213976827	NA
"910"	"SPpesm6"	"0.99"	90	0.629775694761977	1891	87	1891	595452.919397449	0.592258686150783	NA	0.002200528	NA	NA	1313.19835102882	NA	0.00156348154976012	8035.55030124706	NA	NA	0.107317428773579
"911"	"SPpesmA"	"0.25"	98	0.658259844116084	1670	84	1670	549646.96983693	4.49025786390143	NA	0.006837099	NA	NA	3783.85449853418	NA	0.0986546131053177	18864.0313587542	NA	NA	0.881751509578331
"912"	"SPpesmA"	"0.5"	100	0.658259844116084	1670	84	1670	549646.96983693	2.55614244894601	NA	0.00582365	NA	NA	3219.69613564116	NA	0.0309004069550062	16568.032881971	NA	NA	0.537358216341718
"913"	"SPpesmA"	"0.55"	100	0.658259844116084	1670	84	1670	549646.96983693	2.33478686759924	NA	0.00592127	NA	NA	3273.98836087794	NA	0.0257119907013958	16792.9858164197	NA	NA	0.521761790881326
"914"	"SPpesmA"	"0.6"	92	0.658259844116084	1670	84	1670	549646.96983693	2.1092287760927	NA	0.00484858	NA	NA	2677.98689010758	NA	0.0209326348608601	14271.2039550737	NA	NA	0.406062249919925
"915"	"SPpesmA"	"0.65"	94	0.658259844116084	1670	84	1670	549646.96983693	1.92831131923922	NA	0.004921382	NA	NA	2718.39604770606	NA	0.0174645175997162	14446.0338444363	NA	NA	0.395137846986553
"916"	"SPpesmA"	"0.7"	95	0.658259844116084	1670	84	1670	549646.96983693	1.75349448000196	NA	0.005381666	NA	NA	2974.0161897201	NA	0.0144188304071981	15538.5410298785	NA	NA	0.414031393702528
