SiteCode,k,MN,U,GOF,p,d,m_,I,J,S,DA,S_m,S_sd,KS.D_mean,KS.D_sd,KS.p_mean,KS.p_sd
BAuruc,0.95,EE,0.0233634,99,0.769444718591026,0.604772482250862,0.00398469136870481,7.1331280240700545,1784,230,1784,39.88,5.318692024218439,0.3250681589425198,0.06456493215788002,0.01104856680545691,0.02175234333069509
BAuruc,0.9,EE,0.02305592,99,0.769444718591026,0.7485706401444847,0.00610874804434803,10.95884257119766,1784,230,1784,56.91,6.7914012775811825,0.28324710273650966,0.05678741464647755,0.01117224766961999,0.025994890219890876
BAuruc,0.85,EE,0.02305882,100,0.769444718591026,0.86511276938663,0.00816392395863575,14.676090908434025,1784,230,1784,72.04,7.392215397622588,0.24698462804709692,0.04523692049391616,0.013254832696442708,0.026508199924784794
BAuruc,0.8,EE,0.02421173,99,0.769444718591026,0.9774331365759412,0.0104284915898564,18.789951354386996,1784,230,1784,85.9,8.02332458359609,0.2108504701755698,0.04147203927564388,0.027581826335128727,0.04082598605064978
BAuruc,0.75,EE,0.02395602,99,0.769444718591026,1.0870795281159706,0.0129089725362968,23.317705654115624,1784,230,1784,102.06,8.190682067280644,0.1935320116588282,0.038890622995977016,0.03416437234870453,0.0599806521366256
BAuruc,0.7,EE,0.02489408,100,0.769444718591026,1.1962789822532929,0.0156454685764544,28.33925133810882,1784,230,1784,118.41,9.718351899183505,0.16227491080020845,0.03253122515970249,0.07129747397525449,0.09857524635528155
BAuruc,0.65,EE,0.0233147,98,0.769444718591026,1.3215414418677873,0.0191132319272812,34.742942443093405,1784,230,1784,139.28,9.380917660954932,0.14168698992880052,0.03126724894349057,0.12253370429459931,0.15540877939142264
BAuruc,0.6,EE,0.02434484,100,0.769444718591026,1.4481433584250798,0.0229771061479084,41.93164819321289,1784,230,1784,157.61,10.591491725422665,0.11823680495501146,0.028921707727278034,0.22270867872385944,0.21595813086785215
BAuruc,0.55,EE,0.02174406,100,0.769444718591026,1.5942410808727885,0.0278878101069196,51.15043915466859,1784,230,1784,181.89,11.431742976237151,0.08999992723423819,0.0246013155344456,0.44564862056320637,0.2803816237178577
BAuruc,0.5,EE,0.02215624,99,0.769444718591026,1.7586979436867953,0.033999849416112,62.75540585815185,1784,230,1784,213.35,12.69802736608718,0.06688183429092347,0.018962082157281096,0.6911611080046088,0.25416679361011363
BAuruc,0.25,EE,0.01919674,100,0.769444718591026,3.0752921636509263,0.106186196011181,211.82262641616586,1784,230,1784,467.18,14.163817895388846,0.18169382492903804,0.017671629431796183,3.1253125063857354e-4,6.553363288762017e-4
ESsoor,0.99,EE,0.01710153,100,1,0.46829203295252764,0.00310133397050476,4.563810836312095,1468,226,1468,27.61,4.869810109752794,0.4055379679163687,0.0806694892117418,0.011453182484716558,0.0342616523407978
ESsoor,0.95,EE,0.03160253,99,1,0.6695747034274785,0.00634034767305842,9.360639746813751,1468,226,1468,47.44,5.3998129410174744,0.3392817074483582,0.05720652342291543,0.0019128651899059535,0.00454564078633109
ESsoor,0.9,EE,0.03135496,100,1,0.822932839564678,0.0095773152860674,14.18578324336237,1468,226,1468,66.03,7.565812259864446,0.2733808594621031,0.05428236896349247,0.011687174607134247,0.03220230920764543
ESsoor,0.85,EE,0.03097963,99,1,0.9492429467507272,0.0127429434412154,18.935188058744348,1468,226,1468,83.22,8.640496618724054,0.23653027523092135,0.04696479477239419,0.01221549465980088,0.024909192626457986
ESsoor,0.8,EE,0.03120466,100,1,1.073527774647067,0.0162982722496992,24.30570641061011,1468,226,1468,100.53,8.145712139685902,0.20816770216683053,0.037106567293452464,0.018442474866006295,0.030127171671687793
ESsoor,0.75,EE,0.03056559,100,1,1.1963474835440722,0.0202408934472465,30.30682796262616,1468,226,1468,117.45,10.862199304808108,0.18070674338944703,0.03455770421455709,0.03508366986695272,0.04924892710799656
ESsoor,0.7,EE,0.03197059,100,1,1.3219465068948464,0.0247139839920507,37.174135506155835,1468,226,1468,137.38,10.118270303732448,0.14917071111072835,0.03264809942595074,0.09358767658886083,0.10723269223339063
ESsoor,0.65,EE,0.03020272,100,1,1.4574810045630866,0.0300414440248708,45.43575404639813,1468,226,1468,158.63,9.678315864849527,0.12338928048056416,0.028352390257126645,0.1851422708162108,0.17540378592000844
ESsoor,0.6,EE,0.02646914,98,1,1.6013133640401955,0.0362633276624913,55.200038773915466,1468,226,1468,183.68,11.540775318387194,0.10334851316839884,0.021333580300171188,0.285311379214772,0.18703887361477048
ESsoor,0.55,EE,0.02938896,100,1,1.7516696458087428,0.0433929730230977,66.5450802991241,1468,226,1468,206.96,11.326129617888546,0.08378398915491297,0.02193011802653402,0.483715383296811,0.26054770926970244
ESsoor,0.5,EE,0.02723905,98,1,1.928230038400287,0.0525814654860208,81.41809248809282,1468,226,1468,239.44,12.56443594058446,0.0894321400651581,0.024341629235615045,0.3818505973631352,0.2883969105554394
ESsoor,0.25,EE,0.02523688,100,1,3.384701652706541,0.162015208772412,283.6284306794513,1468,226,1468,510.64,15.241172308367007,0.2222134754603608,0.01903272627528159,5.305182015069576e-6,1.8028437766411385e-5
MGarap1,0.99,EE,0.0023688,59,0.728749442631224,0.39606705094638267,0.00161767801169197,3.3686018995306206,2080,92,2080,21.86,4.415354293298959,0.36336573587212423,0.0965121782840974,0.07552543030346269,0.12078018890861394
MGarap1,0.95,EE,0.004083694,45,0.728749442631224,0.561181071725131,0.00324955757772912,6.7778552349382855,2080,92,2080,39.71,5.635914775219313,0.26340914958828804,0.06532400304962074,0.11577657901036968,0.173962050912529
MGarap1,0.9,EE,0.004281329,43,0.728749442631224,0.6899162052945067,0.00491450330255638,10.267713075835609,2080,92,2080,55.4,7.0007214635422415,0.21188026493864742,0.053980740602790796,0.17029131981192308,0.19223264839995058
MGarap1,0.85,EE,0.004495772,53,0.728749442631224,0.802083292853853,0.00664668789884115,13.910925723357872,2080,92,2080,68.3,6.979768743817497,0.18887430680780012,0.053372714152926604,0.21918188313009124,0.2263857188593213
MGarap1,0.8,EE,0.004178105,49,0.728749442631224,0.9007209117904962,0.00838740162824625,17.584899600667132,2080,92,2080,83.24,8.321955869562725,0.15765232193427609,0.03753438514077595,0.30186867900594844,0.24281466244669805
MGarap1,0.75,EE,0.00404552,44,0.728749442631224,1.005757674574858,0.0104657038717215,21.988321611935692,2080,92,2080,98.98,8.045301031463563,0.14200340287454016,0.03815821232387563,0.3650915665950524,0.27036534139770846
MGarap1,0.7,EE,0.004126534,38,0.728749442631224,1.1172035954948556,0.0129253484627457,27.22367493907234,2080,92,2080,117.77,8.97454874924223,0.11197276841291948,0.03902701658160217,0.5716123279591888,0.3142798136884063
MGarap1,0.65,EE,0.004297878,45,0.728749442631224,1.2231010231744526,0.0155066269229366,32.746058281757136,2080,92,2080,135.31,10.102199980422304,0.09703632832794849,0.02716914289465396,0.671056579831522,0.2597884393414729
MGarap1,0.6,EE,0.004276538,47,0.728749442631224,1.3432197764725589,0.0187242170244387,39.67044521955511,2080,92,2080,156.48,10.929969918725417,0.08906442122582445,0.02037641829389702,0.7409338925769988,0.21118900084992676
MGarap1,0.55,EE,0.004588384,55,0.728749442631224,1.4794655266805867,0.0227491334042623,48.39642507784664,2080,92,2080,176.37,10.724893161861027,0.0874670326636735,0.008626534920762907,0.7393532722217314,0.10696747790418751
MGarap1,0.5,EE,0.004105701,53,0.728749442631224,1.6217411406868802,0.0273816842068703,58.5291481167123,2080,92,2080,204.22,11.83265469671608,0.09891923085255423,0.008883379643387033,0.568331062691119,0.11551924014008544
MGarap1,0.25,EE,0.003375713,66,0.728749442631224,2.844711428665674,0.0860726377407017,195.79785139658483,2080,92,2080,439.7,17.793143611963558,0.19003690040953125,0.008327792150048257,0.009149634992852929,0.004300313065733459
MGperd1,0.99,EE,0.00240896,100,0.806018045548929,0.3643555066722643,0.00138186056628124,4.101502422918333,2965,127,2470.83333333333,27.35,5.211438468320519,0.28396118476757903,0.07722104090580606,0.13156199628601276,0.17470341738210896
MGperd1,0.95,EE,0.004576079,100,0.806018045548929,0.5202961703512026,0.00281880427201696,8.37855336427481,2965,127,2470.83333333333,48.85,6.23832242407097,0.20469855973078185,0.04965709248208317,0.17416139951293375,0.16113225228623984
MGperd1,0.9,EE,0.004572111,100,0.806018045548929,0.6402115234231732,0.00426935353339818,12.708621470973927,2965,127,2470.83333333333,69.68,6.295549173339799,0.14630560903026027,0.03223281207731381,0.3472805858298961,0.23367848659723123
MGperd1,0.85,EE,0.00455805,100,0.806018045548929,0.7315147547935164,0.0055756782169626,16.618972276789147,2965,127,2470.83333333333,86.12,9.155535941922697,0.11594977589082733,0.029262483630677058,0.5345921748925467,0.2609725635524574
MGperd1,0.8,EE,0.0044538,100,0.806018045548929,0.8259710707985377,0.00711117621515515,21.22848580506057,2965,127,2470.83333333333,104.07,10.25163697201869,0.1036634083944356,0.023669293453284276,0.5888511306549649,0.23022396843699097
MGperd1,0.75,EE,0.004475731,100,0.806018045548929,0.9234975207139101,0.0088934272833996,26.596653875217406,2965,127,2470.83333333333,125.8,8.583517208974866,0.10444555080784326,0.031881921573359416,0.5419454778040359,0.31122974766090833
MGperd1,0.7,EE,0.004571628,100,0.806018045548929,1.0156048857863045,0.0107607357085122,32.241765760150905,2965,127,2470.83333333333,143.48,12.179200683662671,0.11316342820693484,0.03169808581752331,0.4266255473557904,0.2988947326757096
MGperd1,0.65,EE,0.004245395,100,0.806018045548929,1.1257835861004886,0.0132299916875267,39.73944792757789,2965,127,2470.83333333333,170.27,11.553874683499913,0.13070237197159257,0.028900715824145527,0.23629299532358444,0.20468952296257187
MGperd1,0.6,EE,0.004430136,100,0.806018045548929,1.2346197170036326,0.0159219606187409,47.95624877842058,2965,127,2470.83333333333,195.51,13.941070057331844,0.1480047107152874,0.025445668760552015,0.11115005626032785,0.1260975167355671
MGperd1,0.55,EE,0.004568088,100,0.806018045548929,1.359324358154453,0.0193165531288015,58.382002527353094,2965,127,2470.83333333333,226.01,13.516540559139706,0.16359069511872734,0.025199727121589632,0.048376582270602445,0.06184784539707652
MGperd1,0.5,EE,0.004353996,100,0.806018045548929,1.4876871956480227,0.0231582736145251,70.26841824973975,2965,127,2470.83333333333,257.66,13.462420572718996,0.1870073060193556,0.024727556730592248,0.012314667340599883,0.01643159797814493
MGperd1,0.25,EE,0.003849147,99,0.806018045548929,2.607285330801378,0.0719620238777212,229.83481739055657,2965,127,2470.83333333333,561.74,17.835737589276633,0.3343784428716973,0.010448925312250683,5.239768885445528e-10,1.2400486184249508e-9
MGuberl1,0.99,EE,0.008640807,100,0.234288719011765,0.5141117311578104,8.37282197850558e-4,1.1547417133177453,1379,87,1253.63636363636,9.02,2.766976981501946,0.448944229092142,0.13309853977298122,0.19745622679971678,0.23779780278135568
MGuberl1,0.95,EE,0.008872836,100,0.234288719011765,0.7215339094067812,0.00165357636235704,2.2824023539098146,1379,87,1253.63636363636,15.42,3.3247768968972053,0.3505527828323837,0.0953319111153609,0.17919256173966092,0.20395827852964948
MGuberl1,0.9,EE,0.009086849,100,0.234288719011765,0.8962369776493052,0.00255877747906148,3.5350407488023197,1379,87,1253.63636363636,21.88,4.200240493355138,0.28082589892738924,0.08078358671831297,0.23486980318040934,0.23417659387036888
MGuberl1,0.85,EE,0.009099906,100,0.234288719011765,1.0314625559977315,0.0033983959991329,4.698958608941855,1379,87,1253.63636363636,27.02,4.364642139981354,0.251664537507456,0.07896640767057726,0.2637437184138653,0.2593326093979467
MGuberl1,0.8,EE,0.00920161,100,0.234288719011765,1.1708537395281253,0.00439305246446422,6.080337537837065,1379,87,1253.63636363636,33.58,4.539790410326998,0.21185627906753776,0.05874510479070006,0.31984159607913876,0.25485114116880114
MGuberl1,0.75,EE,0.009257418,100,0.234288719011765,1.2906485566471715,0.00535451799376239,7.4182469320845925,1379,87,1253.63636363636,38.19,5.2101202995087865,0.19482973030397902,0.054593555931083594,0.359871444790025,0.26919500398874785
MGuberl1,0.7,EE,0.008678674,99,0.234288719011765,1.4311565861787447,0.00661038970902242,9.169732524547653,1379,87,1253.63636363636,45.41,5.7315271996566555,0.16289538502620227,0.04231208363248761,0.45774479740027135,0.2744058279897335
MGuberl1,0.65,EE,0.01239248,96,0.234288719011765,1.5767301295897553,0.00806079671174861,11.198043017120005,1379,87,1253.63636363636,54.41,5.825917363927602,0.12902202857600076,0.037748420598308546,0.6352420738100848,0.2698431650608585
MGuberl1,0.6,EE,0.01273444,93,0.234288719011765,1.7339607588101802,0.00980266162166105,13.641793601234369,1379,87,1253.63636363636,62.62,6.444447927550436,0.1130559447628202,0.036051900979279815,0.719129287958177,0.2471492397213689
MGuberl1,0.55,EE,0.01334392,94,0.234288719011765,1.9076001600997894,0.0119447276860247,16.658819817634228,1379,87,1253.63636363636,73.26,7.387704773350235,0.09263286081184986,0.030507400829211235,0.8283993238411896,0.21759071548538753
MGuberl1,0.5,EE,0.01306742,94,0.234288719011765,2.0929319747715778,0.0144937226800293,20.266080808124396,1379,87,1253.63636363636,84.34,8.219489035213808,0.08881479312645113,0.028053499439034565,0.8255403719362993,0.21100215359743596
MGuberl1,0.25,EE,0.01521829,61,0.234288719011765,3.650494293522698,0.0488157117150434,70.72031316309713,1379,87,1253.63636363636,206.11,11.036116100597104,0.19207037634525945,0.02086379409600832,0.031516012338462296,0.02625456859095737
MGuberl3,0.99,EE,0.01139896,100,0.0180417237953712,0.5821626326060921,8.68821391007449e-5,0.08463055636789607,975,85,975,1.46,0.6878454136877798,0.9068039215686274,0.17214758552786208,0.2812936571712207,0.1725832741501058
MGuberl3,0.95,EE,0.01135866,100,0.0180417237953712,0.8226408381730373,1.74306784958317e-4,0.16980440660958865,975,85,975,2,0.8876253645985945,0.8194117647058824,0.22462940749625654,0.27980664823255574,0.24604570127351397
MGuberl3,0.9,EE,0.01125482,100,0.0180417237953712,1.0079821647853613,2.62948120884088e-4,0.25617883148345055,975,85,975,2.95,1.4025589888385148,0.7103487394957984,0.22711827465401543,0.2752038326946399,0.264315817278099
MGuberl3,0.85,EE,0.01096139,100,0.0180417237953712,1.1718560677278007,3.5719360211175e-4,0.34803088286153994,975,85,975,3.25,1.4240006242195884,0.6890448179271709,0.22581036621916875,0.25812809806753656,0.27646440311203696
MGuberl3,0.8,EE,0.0113427,100,0.0180417237953712,1.3148724195303307,4.51975064826928e-4,0.4404227732529201,975,85,975,3.81,1.7735144587382234,0.6502556022408964,0.2292426250489649,0.26354171835305223,0.25103373548426605
MGuberl3,0.75,EE,0.01109062,100,0.0180417237953712,1.467347350956319,5.66294666386214e-4,0.5518835337618081,975,85,975,4.52,1.6965800418441321,0.6313471055088702,0.17517376690767217,0.1692926406662734,0.20827787597533648
MGuberl3,0.7,EE,0.013141,100,0.0180417237953712,1.6229241784519917,6.9754518017154e-4,0.6798832547745273,975,85,975,5.45,1.8768929838238708,0.5650211145064086,0.18536253805043645,0.1990946190821963,0.22872229376281805
MGuberl3,0.65,EE,0.0133261,99,0.0180417237953712,1.7832614047158202,8.48864286726014e-4,0.8274962472828559,975,85,975,5.81,2.130561646442771,0.5372180842033784,0.18618891694496537,0.24015933167271267,0.2602409294767609
MGuberl3,0.6,EE,0.0135255,100,0.0180417237953712,1.9578496468648598,0.00103301776321096,1.007199756607152,975,85,975,6.93,2.5196400255960887,0.5331864736570618,0.1500079052587595,0.14927228052077154,0.181954139522946
MGuberl3,0.55,EE,0.01348462,100,0.0180417237953712,2.1627488486834627,0.00127636011387009,1.244763517414296,975,85,975,8.4,2.6438417104469374,0.46172300248770837,0.1321151422843135,0.18659049454252977,0.2303764289638377
MGuberl3,0.5,EE,0.01356322,100,0.0180417237953712,2.3683253156807225,0.00155200735236342,1.5140049079506246,975,85,975,9.68,2.75930016013796,0.46088243292655057,0.11620439048763496,0.1289805569300583,0.1773133697437252
MGuberl3,0.25,EE,0.01624546,85,0.0180417237953712,4.156910468734634,0.00580097831094277,5.683120533813383,975,85,975,26.62,4.354911310836595,0.26602152872259105,0.07373275015312357,0.20075719674176462,0.19948312151313555
MGuberl5,0.99,EE,0.01105966,100,0.00742437918995731,0.5891267216552748,3.66195990859127e-5,0.03500961876433584,957,68,957,1.31,0.6145541210314741,0.9379901960784314,0.15545512312561865,0.28427838111897125,0.14407410527851236
MGuberl5,0.95,EE,0.01145925,98,0.00742437918995731,0.8359231811947446,7.40949779494111e-5,0.07084004781141753,957,68,957,1.41,0.6371495868001457,0.9205882352941176,0.17469841441237555,0.28208429798194734,0.174669501329955
MGuberl5,0.9,EE,0.01126317,99,0.00742437918995731,1.0153704372027796,1.09838651084508e-4,0.10501728539375786,957,68,957,1.81,0.8609954304833048,0.8451470588235294,0.20533117020989494,0.2865125584073049,0.2064568048536172
MGuberl5,0.85,EE,0.010674457,97,0.00742437918995731,1.1763106876573597,1.48162279943866e-4,0.14166412890666094,957,68,957,1.92,1.0605887444473872,0.8483039215686274,0.21545274700902006,0.27126525838491017,0.2204257466322467
MGuberl5,0.8,EE,0.01142943,99,0.00742437918995731,1.331738295077434,1.90968459362533e-4,0.182600718128401,957,68,957,2.17,0.995494902553549,0.7916764705882353,0.22216456624216843,0.2817198926204053,0.23580737126820817
MGuberl5,0.75,EE,0.01147063,99,0.00742437918995731,1.4791587590206783,2.37001933067462e-4,0.22662755918210617,957,68,957,2.54,1.2666666666666668,0.7570196078431373,0.23259363037799455,0.2785189763593551,0.24918432784609285
MGuberl5,0.7,EE,0.0137903,79,0.00742437918995731,1.6294496345098692,2.89569330471518e-4,0.276908464129331,957,68,957,3.11,1.4134634016764602,0.7055532212885154,0.20995249857578566,0.24994265685580427,0.23850963146626816
MGuberl5,0.65,EE,0.01525761,73,0.00742437918995731,1.7979009586964008,3.55527793611606e-4,0.34000545208088956,957,68,957,3.28,1.4776448637728703,0.651264705882353,0.230315355947231,0.30758717395996577,0.2764005046698439
MGuberl5,0.6,EE,0.01415868,81,0.00742437918995731,1.9795135764761627,4.35373726707269e-4,0.4163985717301189,957,68,957,3.54,1.4593481317687595,0.6450420168067227,0.219419977530364,0.278482839333333,0.2751227008043081
MGuberl5,0.55,EE,0.01421741,79,0.00742437918995731,2.1738630925993143,5.31432927564028e-4,0.5083200167458495,957,68,957,4.41,1.5960494157054592,0.5861197478991597,0.20461489571143138,0.2598741324374039,0.27841871932710355
MGuberl5,0.5,EE,0.01445168,77,0.00742437918995731,2.3711688876211245,6.40920525360807e-4,0.6131129789374976,957,68,957,5.18,2.157345918980407,0.5610254859519566,0.20103689503448596,0.24629738718166858,0.2595622185939804
MGuberl5,0.25,EE,0.01704838,24,0.00742437918995731,4.209519301065039,0.00247656207954212,2.373471397301702,957,68,957,13.4,2.9915706492568326,0.3636868725959283,0.10824703217168788,0.21073914210727257,0.22071248226488538
MGuberl7,0.99,EE,0.01165147,96,0.0485476800383076,0.5879181877048677,2.38419534913833e-4,0.2251217143730982,945,73,945,2.77,1.1708151351977307,0.6973059360730594,0.22672760399411565,0.3131052425526198,0.2909086924940428
MGuberl7,0.95,EE,0.01202579,97,0.0485476800383076,0.8410873993285213,4.90365057287462e-4,0.46313171769064115,945,73,945,4.53,1.850225211517055,0.586723689932594,0.20019235858749831,0.2627503971174507,0.27499296457922495
MGuberl7,0.9,EE,0.0119025,99,0.0485476800383076,1.0290748625441744,7.37582084413464e-4,0.6967914285605892,945,73,945,5.84,1.9577352407124091,0.5214544466188301,0.1771348178927921,0.24224736288289012,0.2570027508272353
MGuberl7,0.85,EE,0.01224789,95,0.0485476800383076,1.1900543538611579,9.9122656835515e-4,0.9366463092341264,945,73,945,6.82,2.384207298966355,0.4794658043630646,0.17338867352849846,0.2590958408148463,0.24413012318089541
MGuberl7,0.8,EE,0.01233971,99,0.0485476800383076,1.3360066394685037,0.00125562071208531,1.1867961179953102,945,73,945,8.36,2.4392414783901555,0.4145195706120363,0.1306047686054165,0.2762130811641375,0.28386569621261004
MGuberl7,0.75,EE,0.01163395,100,0.0485476800383076,1.4870070020455828,0.00156468570292594,1.4793780652700377,945,73,945,9.63,2.6653595281202516,0.41104106947086394,0.11933758032874933,0.22484487548622037,0.2547980482396646
MGuberl7,0.7,EE,0.01537276,100,0.0485476800383076,1.6526776683464193,0.00194680108644663,1.8413649969822885,945,73,945,12.37,3.0736909014368634,0.36616289770353766,0.11398187065662578,0.2410327644418614,0.26308627652717265
MGuberl7,0.65,EE,0.0159016,100,0.0485476800383076,1.8136632279681117,0.00236296447749227,2.2359218707076334,945,73,945,14.12,3.3311508006341692,0.3529427691117828,0.10759076480311822,0.22709022015579708,0.2577653875656895
MGuberl7,0.6,EE,0.01527667,100,0.0485476800383076,1.9860211077904693,0.0028597922229612,2.7073864211070053,945,73,945,15.8,3.584478323059697,0.34127888967481584,0.08798633944913788,0.18100542142460885,0.17961102951562363
MGuberl7,0.55,EE,0.01531494,100,0.0485476800383076,2.18984193142935,0.00351946618506062,3.3341103673925234,945,73,945,18.5,3.9015666369065416,0.30177734790013194,0.08502235408334435,0.24092570634888918,0.22874574059590896
MGuberl7,0.5,EE,0.01572736,100,0.0485476800383076,2.40449868740834,0.00430432491502818,4.080848015574483,945,73,945,22.37,3.9991286929817957,0.28731944117703107,0.08058032814391097,0.2219629182563166,0.22813789643617705
MGuberl7,0.25,EE,0.01945092,82,0.0485476800383076,4.208358734289349,0.0159634266995385,15.31393772674656,945,73,945,59.7,6.130730673081192,0.1183047294316725,0.03986286070825468,0.7158616451522319,0.26806320558184127
MGvico1,0.99,EE,0.0027627,18,0.23259121186371,0.4253502560729812,5.96286916575107e-4,1.088276260728887,1825,93,1825,8.85,2.629955639676583,0.5173056253782061,0.15994368063890432,0.11210718416087227,0.18949912089741072
MGvico1,0.95,EE,0.006937794,32,0.23259121186371,0.6019159592364898,0.00119644028594174,2.1849212093141657,1825,93,1825,15.34,3.7851917742271355,0.4233156351763171,0.11603511000773345,0.08982233056439472,0.16368744863302706
MGvico1,0.9,EE,0.007099394,36,0.23259121186371,0.7326711050328648,0.00177608589237469,3.245344678590973,1825,93,1825,20.86,3.8191965943458097,0.4001754341265204,0.0883102157692417,0.049810826865059186,0.11576584182876062
MGvico1,0.85,EE,0.006764196,30,0.23259121186371,0.8472059943801624,0.00237948296986304,4.350528946568441,1825,93,1825,26.57,4.84143521587297,0.3686132839857525,0.08111553171000377,0.03849940406703113,0.080960851845009
MGvico1,0.8,EE,0.006703771,41,0.23259121186371,0.9648979887416264,0.00309372457325629,5.660465542965817,1825,93,1825,31.98,4.826233029239808,0.3262798235887273,0.07203416361150913,0.04763474032550596,0.081305623162473
MGvico1,0.75,EE,0.006617988,28,0.23259121186371,1.0735007671940937,0.00383865346112759,7.0286845975543,1825,93,1825,39.46,5.919357049442774,0.30573295012607593,0.06706040960753891,0.04771260289423235,0.0979841245750294
MGvico1,0.7,EE,0.006496162,30,0.23259121186371,1.182918451565195,0.0046737321640872,8.564917598156313,1825,93,1825,44.51,5.968765501857281,0.27631511937904757,0.06600246881331263,0.061318935461269895,0.0792828853115088
MGvico1,0.65,EE,0.006851549,28,0.23259121186371,1.3012706582119682,0.00567412492773657,10.408663927647801,1825,93,1825,52.09,5.947743821455036,0.26483195645781915,0.05545627656313213,0.0585216691359924,0.11390946099033204
MGvico1,0.6,EE,0.007008602,37,0.23259121186371,1.429846504855609,0.00687751946596762,12.631468677639162,1825,93,1825,62.86,6.613454299968949,0.23481550915681998,0.050336529507078905,0.08233821779753595,0.11902880339005092
MGvico1,0.55,EE,0.01116555,99,0.23259121186371,1.5745891127390337,0.00838086302843271,15.415892648610289,1825,93,1825,73.02,7.312615362122049,0.2110461267801521,0.04108437768486024,0.09777975056366585,0.12913517798589547
MGvico1,0.5,EE,0.0111099,100,0.23259121186371,1.7305529103892152,0.0101818814479997,18.762792287859885,1825,93,1825,85.66,8.24157972500639,0.19313051274015292,0.04266241357582722,0.13595782448981658,0.16935695294201922
MGvico1,0.25,EE,0.01308115,100,0.23259121186371,3.043513356210128,0.0338744030008821,63.95329061306856,1825,93,1825,208.59,11.393862427206196,0.10139101107498712,0.008192267554724629,0.5262949741805989,0.10825572124387216
MGvico16,0.99,EE,0.00439009,96,0.21847289239375,0.4507842207451039,6.29254688259412e-4,1.0401832852134183,1653,91,1653,7.91,2.4948229224017915,0.5277505272505273,0.15062731259279208,0.1223482874656503,0.18456866229811064
MGvico16,0.95,EE,0.00596729,63,0.21847289239375,0.635184874956225,0.0012521426248328,2.071132970097341,1653,91,1653,13.88,3.217000296719122,0.4183420368617738,0.10645485342172373,0.10591695305778545,0.17939563498780622
MGvico16,0.9,EE,0.005976762,51,0.21847289239375,0.7733236749652078,0.00186000988751704,3.0784623045028736,1653,91,1653,19.33,4.077667683538439,0.3806162293982223,0.10065121252032862,0.07724524224977551,0.12756790961253042
MGvico16,0.85,EE,0.005552716,51,0.21847289239375,0.8938873337348994,0.00249075232163565,4.124997181649027,1653,91,1653,25.13,4.044337605426467,0.34061649367190233,0.09679032269005437,0.09517248085364353,0.15346244578963805
MGvico16,0.8,EE,0.005588524,50,0.21847289239375,1.0145194085943066,0.00321663670754574,5.3310318335504565,1653,91,1653,31.56,4.645667037382491,0.3148946242735017,0.07581763670871258,0.07375618306016846,0.11658782803426095
MGvico16,0.75,EE,0.005861503,60,0.21847289239375,1.1296855707901632,0.00399942052833564,6.633573161488752,1653,91,1653,36.35,6.13052471924984,0.3059925154198957,0.06626276536303714,0.05443446468688806,0.117596156868885
MGvico16,0.7,EE,0.006143932,54,0.21847289239375,1.2512187093980127,0.00492220228410003,8.171700938357013,1653,91,1653,42.97,5.49463466492633,0.2755455791748349,0.06241393700617533,0.07199189076712079,0.11485604289532998
MGvico16,0.65,EE,0.006209914,62,0.21847289239375,1.3722592860985494,0.0059418160715008,9.874552927402245,1653,91,1653,50.13,5.744835185897964,0.2594898247737605,0.062002653768342915,0.08252196598573197,0.13650838307131638
MGvico16,0.6,EE,0.007907391,99,0.21847289239375,1.5053867192241206,0.00718166302901698,11.949927677738694,1653,91,1653,58.66,6.083958041813361,0.2337599851989616,0.048097943283953774,0.08057805305472583,0.09119527957571102
MGvico16,0.55,EE,0.00797962,99,0.21847289239375,1.6529022721775808,0.00870408377732739,14.50540263994681,1653,91,1653,66.7,7.3848055854811445,0.21211225620985344,0.04593225913159588,0.11666707135851838,0.12999365262166537
MGvico16,0.5,EE,0.008357364,99,0.21847289239375,1.820792264199734,0.0106327517138245,17.75408056175849,1653,91,1653,80.07,7.981360862166375,0.17960361492664492,0.04005151279651684,0.19541763846926552,0.1789090076173412
MGvico16,0.25,EE,0.008790076,100,0.21847289239375,3.2024759805091247,0.0357382503380119,61.2277626682707,1653,91,1653,192.31,10.23530728173391,0.10807945252501172,0.0074105400191083045,0.47088063274116265,0.08792392250738905
MGvico8,0.99,EE,0.01054827,100,0.313668812302999,0.37482695885051825,6.24080504437996e-4,1.43753045594836,2303,195,2303,10.97,2.99310655819115,0.5169355244428774,0.11636061915606943,0.05483307868451097,0.12497449795077421
MGvico8,0.95,EE,0.01370478,86,0.313668812302999,0.5337443973300375,0.00126723027376545,2.9208654993944956,2303,195,2303,20.09,3.6655507943912915,0.41164007528783386,0.09774462629169031,0.03531305684527349,0.08713259860984637
MGvico8,0.9,EE,0.01368038,86,0.313668812302999,0.6573539591526187,0.0019249091816638,4.439686930325965,2303,195,2303,28.47,4.727856413072023,0.34471211727675805,0.07854275741365842,0.03307541469469716,0.07054203953205244
MGvico8,0.85,EE,0.01315736,78,0.313668812302999,0.7596657820219181,0.00257436988974293,5.941495092253778,2303,195,2303,36.74,5.842408525063728,0.3161865076133842,0.06555371253248865,0.02407215221635619,0.050196329628904045
MGvico8,0.8,EE,0.01359712,85,0.313668812302999,0.851321060554655,0.00323771746994353,7.477435439161755,2303,195,2303,42.79,5.503525041170239,0.3037485316205725,0.06168068355131329,0.01975292239882389,0.05002451148194222
