"","Site","k","MN","GOF","U","S","p","m_","J","DA","S_m","S_sd"
"217","PRanto11","0.99","EE",95,0.003669509,99,0.921209867560648,0.00245759249769836,1740,1740,97.79,9.22260617431237
"218","PRanto11","0.95","EE",93,0.006101544,99,0.921209867560648,0.00495291136173263,1740,1740,99.76,8.57423907746779
"219","PRanto11","0.9","EE",93,0.006085394,99,0.921209867560648,0.00743249673350245,1740,1740,98.58,7.58011753326964
"220","PRanto11","0.85","EE",92,0.006117506,99,0.921209867560648,0.0100120544286659,1740,1740,101,7.99873727408258
"221","PRanto11","0.8","EE",94,0.00610032,99,0.921209867560648,0.0127500235592435,1740,1740,98.63,7.09054712880879
"222","PRanto11","0.75","EE",89,0.005757946,99,0.921209867560648,0.0157400988108531,1740,1740,97.23,7.7288061461292
"223","PRanto11","0.7","EE",88,0.005952349,99,0.921209867560648,0.0191287703250662,1740,1740,96.88,6.77827784212557
"224","PRanto11","0.65","EE",91,0.00642024,99,0.921209867560648,0.0233311521125087,1740,1740,101.41,7.79548561409717
"225","PRanto11","0.6","EE",89,0.006197099,99,0.921209867560648,0.0280243371784791,1740,1740,99.88,8.24900361292566
"226","PRanto11","0.55","EE",93,0.004821214,99,0.921209867560648,0.0341785074395601,1740,1740,95.78,7.91696809633485
"227","PRanto11","0.5","EE",88,0.004740438,99,0.921209867560648,0.0414191295240459,1740,1740,93.49,7.30779990106047
"228","PRanto11","0.25","EE",92,0.004196014,99,0.921209867560648,0.127623416101454,1740,1740,97.42,8.99290404887783
"229","PRanto12","0.99","EE",100,0.007876684,143,0.974966068885724,0.00311161368123907,1439,1439,142.87,9.03825204339866
"230","PRanto12","0.95","EE",100,0.01486763,143,0.974966068885724,0.00636303428260402,1439,1439,143.06,10.2571187400987
"231","PRanto12","0.9","EE",100,0.0148245,143,0.974966068885724,0.00953122863705253,1439,1439,142.22,9.06272195827111
"232","PRanto12","0.85","EE",100,0.01502258,143,0.974966068885724,0.0128338866373988,1439,1439,143.22,9.39866743187296
"233","PRanto12","0.8","EE",100,0.01525165,143,0.974966068885724,0.0163059951477472,1439,1439,146.38,9.85324640138795
"234","PRanto12","0.75","EE",100,0.01484459,143,0.974966068885724,0.0202007801740921,1439,1439,144.31,9.28743584884788
"235","PRanto12","0.7","EE",100,0.014708,143,0.974966068885724,0.0244629221267183,1439,1439,141.28,8.89907497178979
"236","PRanto12","0.65","EE",99,0.01388254,143,0.974966068885724,0.0296854501555388,1439,1439,137.68,8.55036179753155
"237","PRanto12","0.6","EE",100,0.01323443,143,0.974966068885724,0.0357838021684436,1439,1439,142.21,9.59934235962932
"238","PRanto12","0.55","EE",100,0.01340757,143,0.974966068885724,0.0438019957821271,1439,1439,144.48,10.5010629572593
"239","PRanto12","0.5","EE",100,0.0144485,143,0.974966068885724,0.052214772703595,1439,1439,150.52,9.64048701565382
"240","PRanto12","0.25","EE",100,0.01088326,143,0.974966068885724,0.162556755033577,1439,1439,142.56,9.27069892650271
"241","PRanto13","0.99","EE",100,0.004797642,127,0.968871050376109,0.00269080114213536,1673,1673,124.26,9.03150490273248
"242","PRanto13","0.95","EE",100,0.009725661,127,0.968871050376109,0.0053562598264275,1673,1673,126.58,9.00076315507398
"243","PRanto13","0.9","EE",99,0.009709532,127,0.968871050376109,0.00807354160660398,1673,1673,124.02,8.27187030748418
"244","PRanto13","0.85","EE",100,0.009664668,127,0.968871050376109,0.0109121052784485,1673,1673,126.44,9.45090450483952
"245","PRanto13","0.8","EE",97,0.009834322,127,0.968871050376109,0.0140564703747981,1673,1673,127.03,10.5480669874493
"246","PRanto13","0.75","EE",100,0.009689195,127,0.968871050376109,0.0171628980443494,1673,1673,126.03,9.22387657061276
"247","PRanto13","0.7","EE",99,0.01003788,127,0.968871050376109,0.0209764994711971,1673,1673,128.67,9.44420617643592
"248","PRanto13","0.65","EE",100,0.01026216,127,0.968871050376109,0.0255834604762629,1673,1673,127.79,9.22808077269996
"249","PRanto13","0.6","EE",100,0.009975812,127,0.968871050376109,0.03074999728895,1673,1673,128.3,9.78403151708296
"250","PRanto13","0.55","EE",100,0.008950944,127,0.968871050376109,0.0374081361046668,1673,1673,128.95,8.40559577924375
"251","PRanto13","0.5","EE",100,0.008726958,127,0.968871050376109,0.0449404024627345,1673,1673,127.2,8.60584720179286
"252","PRanto13","0.25","EE",100,0.00764866,127,0.968871050376109,0.138510929129552,1673,1673,125.99,10.2617215560026
"253","PRanto15","0.99","EE",100,0.006237899,140,0.942009596537872,0.00263895120238507,1650,1650,141.84,9.63130417970589
"254","PRanto15","0.95","EE",100,0.01122012,140,0.942009596537872,0.00535200781859664,1650,1650,135.18,10.7302837753244
"255","PRanto15","0.9","EE",100,0.01124987,140,0.942009596537872,0.00802553048070725,1650,1650,135.19,9.57131129992124
"256","PRanto15","0.85","EE",100,0.01205221,140,0.942009596537872,0.0107458977167404,1650,1650,140.73,9.82868919607957
"257","PRanto15","0.8","EE",100,0.01097718,140,0.942009596537872,0.0135581876056393,1650,1650,135.58,9.3161963886296
"258","PRanto15","0.75","EE",100,0.01148838,140,0.942009596537872,0.0170401762036648,1650,1650,138.22,8.79000810148901
"259","PRanto15","0.7","EE",100,0.01239154,140,0.942009596537872,0.0208327361937417,1650,1650,144.18,10.0888777644223
"260","PRanto15","0.65","EE",100,0.01132824,140,0.942009596537872,0.0253014909298614,1650,1650,135.73,9.45575021461608
"261","PRanto15","0.6","EE",100,0.0111397,140,0.942009596537872,0.0303261189323564,1650,1650,146.53,9.35328495203366
"262","PRanto15","0.55","EE",100,0.010278014,140,0.942009596537872,0.0363765336115418,1650,1650,138.9,10.1906076780771
"263","PRanto15","0.5","EE",100,0.010651554,140,0.942009596537872,0.044172312324773,1650,1650,141.57,10.2850828529929
"264","PRanto15","0.25","EE",100,0.0086422,140,0.942009596537872,0.136521099163031,1650,1650,138.48,10.103984612543
"265","PRanto4","0.99","EE",100,0.003787662,119,0.9079979592893,0.00226001102345225,1896,1896,117.54,8.92665965102583
"266","PRanto4","0.95","EE",100,0.007481737,119,0.9079979592893,0.00450680490207056,1896,1896,120.66,9.11455712117443
"267","PRanto4","0.9","EE",100,0.007445128,119,0.9079979592893,0.0066916444283899,1896,1896,119.32,9.77822772151157
"268","PRanto4","0.85","EE",100,0.007376885,119,0.9079979592893,0.00908644551722492,1896,1896,120.12,9.0019975336566
"269","PRanto4","0.8","EE",100,0.007262825,119,0.9079979592893,0.0115233063190985,1896,1896,117.91,9.10554831413299
"270","PRanto4","0.75","EE",100,0.007218883,119,0.9079979592893,0.0143605921931454,1896,1896,118.92,9.09287655477649
"271","PRanto4","0.7","EE",100,0.007090239,119,0.9079979592893,0.0173872721493005,1896,1896,116.66,8.62603529140038
"272","PRanto4","0.65","EE",100,0.007173827,119,0.9079979592893,0.0211879608221864,1896,1896,117.49,8.74035687966106
"273","PRanto4","0.6","EE",100,0.007556861,119,0.9079979592893,0.025762916067234,1896,1896,120.8,8.18473573121936
"274","PRanto4","0.55","EE",100,0.006602104,119,0.9079979592893,0.0305751258742974,1896,1896,115.89,9.48033051463221
"275","PRanto4","0.5","EE",100,0.006510852,119,0.9079979592893,0.0373456477583191,1896,1896,115.2,10.0020199980006
"276","PRanto4","0.25","EE",100,0.006555708,119,0.9079979592893,0.114945749933954,1896,1896,120.6,9.21570903019908
"277","PRanto5","0.99","EE",96,0.004511666,124,0.896644888231427,0.00245075262248735,1753,1753,122.6,9.48683298050514
"278","PRanto5","0.95","EE",96,0.008972074,124,0.896644888231427,0.00475549055348456,1753,1753,126.24,9.91491071797697
"279","PRanto5","0.9","EE",95,0.008674592,124,0.896644888231427,0.00725696173942603,1753,1753,122.26,8.645218214701
"280","PRanto5","0.85","EE",94,0.009140907,124,0.896644888231427,0.009557916589189,1753,1753,125.19,9.12394452177147
"281","PRanto5","0.8","EE",97,0.008410295,124,0.896644888231427,0.0123038359755464,1753,1753,121.26,8.83361348898214
"282","PRanto5","0.75","EE",96,0.008871841,124,0.896644888231427,0.0152826637827541,1753,1753,124.48,8.5840820503106
"283","PRanto5","0.7","EE",91,0.008613605,124,0.896644888231427,0.0185859052048602,1753,1753,123.03,8.65903510149306
"284","PRanto5","0.65","EE",95,0.009124064,124,0.896644888231427,0.0224525323187919,1753,1753,125.94,7.89299651206017
"285","PRanto5","0.6","EE",91,0.00879178,124,0.896644888231427,0.0271966611138273,1753,1753,122.48,10.0769564107944
"286","PRanto5","0.55","EE",98,0.007999216,124,0.896644888231427,0.0330782624058113,1753,1753,125.51,8.95386040552432
"287","PRanto5","0.5","EE",91,0.007623526,124,0.896644888231427,0.039724257096152,1753,1753,120.67,8.37873088916999
"288","PRanto5","0.25","EE",97,0.007318739,124,0.896644888231427,0.123428837219742,1753,1753,129,8.20568908339411
"289","PRanto6","0.99","EE",99,0.005486428,128,0.906465210449369,0.00257330531183348,1665,1665,130.82,8.86074078577673
"290","PRanto6","0.95","EE",99,0.009788873,128,0.906465210449369,0.00508321062393865,1665,1665,125.45,8.65193970194318
"291","PRanto6","0.9","EE",99,0.009813867,128,0.906465210449369,0.00766270131385315,1665,1665,126.87,9.20546061044775
"292","PRanto6","0.85","EE",99,0.0105022,128,0.906465210449369,0.0101022626683852,1665,1665,131.69,9.71065747963899
"293","PRanto6","0.8","EE",99,0.01041135,128,0.906465210449369,0.0131998565826681,1665,1665,129.67,9.21686530554755
"294","PRanto6","0.75","EE",98,0.010509936,128,0.906465210449369,0.0163007800691677,1665,1665,130.4,10.2118964097188
"295","PRanto6","0.7","EE",100,0.0101996,128,0.906465210449369,0.0198672341402079,1665,1665,128.9,9.91020288450853
"296","PRanto6","0.65","EE",99,0.009659335,128,0.906465210449369,0.0241238178452036,1665,1665,125.58,8.42216891857016
"297","PRanto6","0.6","EE",100,0.0090062,128,0.906465210449369,0.0290228354992603,1665,1665,127.47,9.70832715567498
"298","PRanto6","0.55","EE",99,0.008628936,128,0.906465210449369,0.0346738189299319,1665,1665,122.95,8.83676319918011
"299","PRanto6","0.5","EE",100,0.009230134,128,0.906465210449369,0.0422550471853286,1665,1665,131.65,8.99199981128006
"300","PRanto6","0.25","EE",100,0.008280206,128,0.906465210449369,0.132512261747745,1665,1665,127.68,9.13852982009291
"301","PRanto8","0.99","EE",100,0.006607091,134,0.955077166221669,0.00295173388623086,1504,1504,134.46,9.89788264267064
"302","PRanto8","0.95","EE",100,0.01270611,134,0.955077166221669,0.00589385459883533,1504,1504,136.4,9.32467130517183
"303","PRanto8","0.9","EE",100,0.01211876,134,0.955077166221669,0.00891525866891154,1504,1504,131.98,9.53460470437484
"304","PRanto8","0.85","EE",100,0.01253063,134,0.955077166221669,0.011973790934403,1504,1504,133.93,9.78481094618211
"305","PRanto8","0.8","EE",100,0.01336534,134,0.955077166221669,0.0152596438965223,1504,1504,137.87,9.30043444190006
"306","PRanto8","0.75","EE",100,0.01261646,134,0.955077166221669,0.0187872907097392,1504,1504,132.66,8.08817568173354
"307","PRanto8","0.7","EE",100,0.01194691,134,0.955077166221669,0.0229934254908714,1504,1504,130.14,8.19092870993962
"308","PRanto8","0.65","EE",99,0.01184466,134,0.955077166221669,0.0280952914189956,1504,1504,129.86,9.59589558724
"309","PRanto8","0.6","EE",100,0.01125727,134,0.955077166221669,0.0336923171456274,1504,1504,134.47,8.5060346967683
"310","PRanto8","0.55","EE",100,0.01020518,134,0.955077166221669,0.0406364208287838,1504,1504,128.59,8.78715200756425
"311","PRanto8","0.5","EE",100,0.0108623,134,0.955077166221669,0.0488341268215501,1504,1504,133.58,8.66571090300995
"312","PRanto8","0.25","EE",100,0.008889574,134,0.955077166221669,0.154470754850073,1504,1504,135.11,8.37974349309697
"313","PRanto9","0.99","EE",30,0.005862291,134,0.928261175571598,0.00273191045439272,1594,1594,129.81,10.0349842596244
"314","PRanto9","0.95","EE",28,0.01197987,134,0.928261175571598,0.00544568459638812,1594,1594,138.26,9.09836260105092
"315","PRanto9","0.9","EE",32,0.01195779,134,0.928261175571598,0.00814925189803301,1594,1594,135.95,8.70315744399408
"316","PRanto9","0.85","EE",31,0.01176501,134,0.928261175571598,0.0109823224230703,1594,1594,134.98,9.4012464249925
"317","PRanto9","0.8","EE",28,0.01181673,134,0.928261175571598,0.0138454191685346,1594,1594,134.78,8.6952674925891
"318","PRanto9","0.75","EE",29,0.01162824,134,0.928261175571598,0.0172714359757659,1594,1594,134.25,9.24129401931976
"319","PRanto9","0.7","EE",24,0.01138165,134,0.928261175571598,0.0210873329018335,1594,1594,134.41,10.2849257153223
"320","PRanto9","0.65","EE",36,0.0121813,134,0.928261175571598,0.025675162602015,1594,1594,137.86,8.94429449651587
"321","PRanto9","0.6","EE",31,0.009377515,134,0.928261175571598,0.0310636887426376,1594,1594,129.49,8.08602110890996
"322","PRanto9","0.55","EE",36,0.009645973,134,0.928261175571598,0.0376826076408682,1594,1594,130.19,9.63966448135677
"323","PRanto9","0.5","EE",38,0.01012305,134,0.928261175571598,0.0454077090933391,1594,1594,132.9,9.97015749143615
"324","PRanto9","0.25","EE",31,0.008322057,134,0.928261175571598,0.139320045673524,1594,1594,136.13,9.54167361386541
"325","PRdiam2","0.99","EE",100,0.008225905,84,0.448393813206425,0.00185641439328495,1146,1091.42857142857,83.93,7.93566937849911
"326","PRdiam2","0.95","EE",100,0.008095004,84,0.448393813206425,0.00373594527022248,1146,1091.42857142857,82.53,7.09453481508296
"327","PRdiam2","0.9","EE",100,0.008134607,84,0.448393813206425,0.0056580567956422,1146,1091.42857142857,82.98,7.67914662767243
"328","PRdiam2","0.85","EE",100,0.00784157,84,0.448393813206425,0.00765380610160865,1146,1091.42857142857,81.09,7.46181525291848
"329","PRdiam2","0.8","EE",100,0.007872598,84,0.448393813206425,0.00964946253401199,1146,1091.42857142857,80.75,6.83628908727889
"330","PRdiam2","0.75","EE",100,0.008372934,84,0.448393813206425,0.0121211115384479,1146,1091.42857142857,82.72,6.97047163020371
"331","PRdiam2","0.7","EE",100,0.00647753,84,0.448393813206425,0.0148937068190477,1146,1091.42857142857,82.33,7.33891660735404
"332","PRdiam2","0.65","EE",100,0.006385491,84,0.448393813206425,0.018284027422809,1146,1091.42857142857,82.33,7.3800919761042
"333","PRdiam2","0.6","EE",100,0.006949991,84,0.448393813206425,0.0218775992122521,1146,1091.42857142857,84.76,7.94440276883891
"334","PRdiam2","0.55","EE",100,0.00715087,84,0.448393813206425,0.0265811831830978,1146,1091.42857142857,86.62,7.30957584199651
"335","PRdiam2","0.5","EE",100,0.007258445,84,0.448393813206425,0.0324012227737813,1146,1091.42857142857,87.6,6.61495092631652
"336","PRdiam2","0.25","EE",100,0.0054746,84,0.448393813206425,0.108526329508479,1146,1091.42857142857,86.38,8.53132078540212
"337","PRdiam3","0.99","EE",97,0.006500528,74,0.328788995096578,0.00141133837720481,1124,1040.74074074074,72.95,6.05759394846208
"338","PRdiam3","0.95","EE",99,0.006511368,74,0.328788995096578,0.00285598642268773,1124,1040.74074074074,73.16,6.76550967866584
"339","PRdiam3","0.9","EE",98,0.006572153,74,0.328788995096578,0.00433691828268562,1124,1040.74074074074,73.36,7.30506950028817
"340","PRdiam3","0.85","EE",99,0.006801004,74,0.328788995096578,0.00576484155494304,1124,1040.74074074074,76.25,7.05444197049997
"341","PRdiam3","0.8","EE",98,0.006660578,74,0.328788995096578,0.00733714003599117,1124,1040.74074074074,75.1,6.03943271133535
"342","PRdiam3","0.75","EE",96,0.006523453,74,0.328788995096578,0.00916145480221356,1124,1040.74074074074,73.19,6.30807563222083
"343","PRdiam3","0.7","EE",100,0.005919996,74,0.328788995096578,0.0112640462275213,1124,1040.74074074074,71.86,7.34162066163827
"344","PRdiam3","0.65","EE",99,0.005688412,74,0.328788995096578,0.013739506784149,1124,1040.74074074074,69.91,7.33346418616038
"345","PRdiam3","0.6","EE",98,0.006288655,74,0.328788995096578,0.0167375239697003,1124,1040.74074074074,74.13,6.52834534390552
"346","PRdiam3","0.55","EE",100,0.005740401,74,0.328788995096578,0.0202441619366477,1124,1040.74074074074,69.99,7.77914201599704
"347","PRdiam3","0.5","EE",100,0.006252054,74,0.328788995096578,0.0246243769858408,1124,1040.74074074074,74.35,6.76648753308196
"348","PRdiam3","0.25","EE",100,0.006272247,74,0.328788995096578,0.0843505412761227,1124,1040.74074074074,72.07,7.80605178335658
"349","PRrico1","0.99","EE",68,0.008177417,64,0.189679150380924,0.000879247798199286,1018,1018,63.94,7.04504984174898
"350","PRrico1","0.95","EE",72,0.008246153,64,0.189679150380924,0.00174450594074729,1018,1018,64,5.9611537084153
"351","PRrico1","0.9","EE",66,0.008120383,64,0.189679150380924,0.00263629443688296,1018,1018,64.42,6.4825796087544
"352","PRrico1","0.85","EE",64,0.007724182,64,0.189679150380924,0.00356713860062441,1018,1018,62.03,6.60035964737888
"353","PRrico1","0.8","EE",69,0.007867778,64,0.189679150380924,0.00461313718775217,1018,1018,63.08,6.59917350196908
"354","PRrico1","0.75","EE",56,0.008267952,64,0.189679150380924,0.00568034073648774,1018,1018,63.38,6.81024184147626
"355","PRrico1","0.7","EE",89,0.00940207,64,0.189679150380924,0.00696954359631334,1018,1018,63.79,6.57711827843204
"356","PRrico1","0.65","EE",93,0.009425454,64,0.189679150380924,0.00846717086032747,1018,1018,63.19,6.06978774194973
"357","PRrico1","0.6","EE",94,0.009007652,64,0.189679150380924,0.0102462187163081,1018,1018,62.79,7.23947511909531
"358","PRrico1","0.55","EE",90,0.00927923,64,0.189679150380924,0.0124448240746493,1018,1018,64.16,7.22330683386506
"359","PRrico1","0.5","EE",84,0.009260774,64,0.189679150380924,0.0155231550049292,1018,1018,64.31,7.31360293417601
"360","PRrico1","0.25","EE",98,0.009357154,64,0.189679150380924,0.0548487165195354,1018,1018,63.51,6.43929696896683
"361","PRrico2","0.99","EE",100,0.002761028,34,0.226305520677815,0.00108760193305139,961,961,34.42,5.25737577123797
"362","PRrico2","0.95","EE",100,0.00251989,34,0.226305520677815,0.00222525846845963,961,961,32.36,4.35430821141545
"363","PRrico2","0.9","EE",99,0.00273241,34,0.226305520677815,0.00335831676611409,961,961,33.7,4.22713695882767
"364","PRrico2","0.85","EE",100,0.002878783,34,0.226305520677815,0.00449900753600989,961,961,35.41,4.70352328718922
"365","PRrico2","0.8","EE",100,0.002693002,34,0.226305520677815,0.00579145551902994,961,961,34.02,5.22809040596366
"366","PRrico2","0.75","EE",100,0.002676936,34,0.226305520677815,0.00726899727717363,961,961,33.3,4.64605839242885
"367","PRrico2","0.7","EE",93,0.005491818,34,0.226305520677815,0.00882143335687513,961,961,35.49,5.17080967811355
"368","PRrico2","0.65","EE",97,0.005311772,34,0.226305520677815,0.0107332329778456,961,961,34.8,5.44021687030578
"369","PRrico2","0.6","EE",92,0.00489607,34,0.226305520677815,0.0129990076907814,961,961,32.54,5.43728244659411
"370","PRrico2","0.55","EE",97,0.004879354,34,0.226305520677815,0.0160673604769013,961,961,32.33,4.86391578542194
"371","PRrico2","0.5","EE",94,0.004880268,34,0.226305520677815,0.0193950861469026,961,961,33.41,5.46447664927805
"372","PRrico2","0.25","EE",80,0.006271064,34,0.226305520677815,0.0694247067034224,961,961,34.01,5.32479430057484
"373","PRrico3","0.99","EE",99,0.00271209,39,0.169853953773957,0.000692055979218698,1143,1143,39.4,4.75883017625809
"374","PRrico3","0.95","EE",100,0.002686498,39,0.169853953773957,0.00139967487240032,1143,1143,40.26,5.26781728896314
"375","PRrico3","0.9","EE",100,0.002625496,39,0.169853953773957,0.00211137141301868,1143,1143,38.82,4.67181534158389
"376","PRrico3","0.85","EE",100,0.002850793,39,0.169853953773957,0.00284415517956023,1143,1143,41.1,4.9614676877071
"377","PRrico3","0.8","EE",100,0.002621828,39,0.169853953773957,0.00362996889188593,1143,1143,38.29,4.81641763013537
"378","PRrico3","0.75","EE",100,0.00268202,39,0.169853953773957,0.00450378818139268,1143,1143,38.64,4.17670306400257
"379","PRrico3","0.7","EE",100,0.002693782,39,0.169853953773957,0.00554128890105555,1143,1143,40.36,5.48002801732866
"380","PRrico3","0.65","EE",88,0.0041196,39,0.169853953773957,0.00677575538421636,1143,1143,38.1,6.27887270329973
"381","PRrico3","0.6","EE",89,0.004408285,39,0.169853953773957,0.00827427663735757,1143,1143,40,5.21845985251618
"382","PRrico3","0.55","EE",82,0.004451173,39,0.169853953773957,0.0100130803272762,1143,1143,41.04,6.12318000170935
"383","PRrico3","0.5","EE",84,0.00442435,39,0.169853953773957,0.0122758340196002,1143,1143,40.31,4.96389998189962
