"SiteCode"	"kernel_percentil"	"S.medio"	"S.var"	"p"	"S.obs"	"DA"	"N"	"txt.file"	"kernel_type"	"kernel_code"	"dist_0"	"kernel"	"U"	"U.var"	"KS"	"KS.var"	"KS_p"	"KS_p.var"	"GOF"	"date"
"RScach3"	0.7	70.41	7.58932663599866	0.102843143491402	71	1228	1228	"ref663_RS_1023.txt"	"laplace"	"2"	2.85365072767675	2.03787530592357	0.007175224	1.24993414782222e-07	0.120303028119037	0.00162023086476018	0.665574806779353	0.0885874948613765	100	"yes"
"RScach3"	0.75	71.55	7.12425789153162	0.102843143491402	71	1228	1228	"ref663_RS_1023.txt"	"laplace"	"2"	2.85365072767675	1.85059131019457	0.00726024	2.19547011177778e-07	0.116676273743483	0.00136326842026013	0.693363705323774	0.0750496987109889	100	"yes"
"RScach3"	0.8	70.93	6.85676691489892	0.102843143491402	71	1228	1228	"ref663_RS_1023.txt"	"laplace"	"2"	2.85365072767675	1.65943410930414	0.007372781	9.841706861e-08	0.113776127172659	0.00153620836816075	0.704513493682146	0.08535094274925	100	"yes"
"RScach3"	0.85	71.55	7.73993318166027	0.102843143491402	71	1228	1228	"ref663_RS_1023.txt"	"laplace"	"2"	2.85365072767675	1.47125660089193	0.007332359	1.34398574543333e-07	0.115692209738532	0.00162541203623159	0.694634891246735	0.0840316176371661	98	"yes"
"RScach3"	0.9	70.79	7.35574399343599	0.102843143491402	71	1228	1228	"ref663_RS_1023.txt"	"laplace"	"2"	2.85365072767675	1.26754136244348	0.007345406	9.84200900488888e-08	0.110298435693742	0.00127439471531114	0.74322406233878	0.0658011292508929	100	"yes"
"RScach3"	0.95	73.48	6.51723433937613	0.102843143491402	71	1228	1228	"ref663_RS_1023.txt"	"laplace"	"2"	2.85365072767675	1.03548956498829	0.00758768	3.26714036244445e-07	0.121360171313277	0.00130364579574503	0.651981756307983	0.0808514411811635	100	"yes"
"RScach3"	0.99	70.49	7.84122104488501	0.102843143491402	71	1228	1228	"ref663_RS_1023.txt"	"laplace"	"2"	2.85365072767675	0.731622836970838	0.007354236	3.86993487804445e-07	0.115019058855903	0.00158681270912277	0.705389566605125	0.0866846020351679	100	"yes"
"RScach4"	0.25	50.47	6.79193669290314	0.072361253275373	48	1095	1095	"ref638_RS_989.txt"	"laplace"	"2"	3.0219894260775	5.58682325384984	0.008049706	2.19711447111107e-09	0.235458827753966	0.00340918909029961	0.216937696905947	0.0485845235022567	74	"yes"
"RScach4"	0.5	46.82	5.99390262574132	0.072361253275373	48	1095	1095	"ref638_RS_989.txt"	"laplace"	"2"	3.0219894260775	3.17144340376336	0.00608726	9.599999999997e-14	0.159072484452382	0.00154363702358933	0.604732810088558	0.0630802479432054	99	"yes"
"RScach4"	0.55	49.22	6.69174072565532	0.072361253275373	48	1095	1095	"ref638_RS_989.txt"	"laplace"	"2"	3.0219894260775	2.87701521008123	0.006534364	5.55879595377777e-08	0.162453229598641	0.00208877662767273	0.578129726192132	0.0794233376043043	98	"yes"
"RScach4"	0.6	48.28	7.14083434561503	0.072361253275373	48	1095	1095	"ref638_RS_989.txt"	"laplace"	"2"	3.0219894260775	2.61363230691365	0.006399908	2.40704881777775e-09	0.1625632019134	0.00215091945667632	0.578698538991641	0.0819454241092949	99	"yes"
"RScach4"	0.65	47.61	5.6387816579345	0.072361253275373	48	1095	1095	"ref638_RS_989.txt"	"laplace"	"2"	3.0219894260775	2.37258510315455	0.006430184	2.53644608266666e-08	0.159179227478992	0.00191657115823893	0.589050131332547	0.0739179538152006	100	"yes"
"RScach4"	0.7	47.36	7.0732387963865	0.072361253275373	48	1095	1095	"ref638_RS_989.txt"	"laplace"	"2"	3.0219894260775	2.16650343772405	0.006435116	2.40304096266666e-08	0.165806643951989	0.001770283111079	0.558561644471279	0.073757917597371	100	"yes"
"RScach4"	0.75	46.94	6.30507251298027	0.072361253275373	48	1095	1095	"ref638_RS_989.txt"	"laplace"	"2"	3.0219894260775	1.96712518881564	0.004801374	9.62715182044445e-08	0.18412040108832	0.00363634532326924	0.481249215730987	0.0814505035574429	91	"yes"
"RScach4"	0.8	46.87	6.23391667988249	0.072361253275373	48	1095	1095	"ref638_RS_989.txt"	"laplace"	"2"	3.0219894260775	1.75737993819653	0.004736646	2.3469169716e-07	0.185110401228109	0.00280458197116108	0.452993366114502	0.0823025362933349	95	"yes"
"RScach4"	0.85	47.36	5.40579561791105	0.072361253275373	48	1095	1095	"ref638_RS_989.txt"	"laplace"	"2"	3.0219894260775	1.5564121067573	0.004768326	2.01673022093333e-07	0.183668659698239	0.00338863792815819	0.474154383922032	0.0943216933722176	94	"yes"
"RScach4"	0.9	48.26	5.60054109939929	0.072361253275373	48	1095	1095	"ref638_RS_989.txt"	"laplace"	"2"	3.0219894260775	1.34667666174287	0.005010046	1.2013286076e-07	0.173139024047027	0.00241571682280222	0.510152722324913	0.083723719810856	99	"yes"
"RScach4"	0.95	47.37	5.64014291673643	0.072361253275373	48	1095	1095	"ref638_RS_989.txt"	"laplace"	"2"	3.0219894260775	1.10395046995927	0.004930988	1.33691166373333e-07	0.183185860037076	0.00285472947709143	0.466321071145713	0.0718872413107197	93	"yes"
"RScach4"	0.99	46.88	5.61433950530319	0.072361253275373	48	1095	1095	"ref638_RS_989.txt"	"laplace"	"2"	3.0219894260775	0.777787236377874	0.004828974	1.44687793626667e-07	0.184575972584365	0.0029672913354028	0.462569664365559	0.0856119662788491	95	"yes"
"RScama"	0.25	68.94	6.92939865042888	0.559289827066303	69	2236	2236	"ref619_RS_969.txt"	"laplace"	"2"	2.11477467218907	3.87327232802864	0.003253156	9.13426204444449e-10	0.163476338678129	0.00178506919002649	0.386997792959097	0.0704076010114195	92	"yes"
"RScama"	0.5	67.12	7.68874291914924	0.559289827066303	69	2236	2236	"ref619_RS_969.txt"	"laplace"	"2"	2.11477467218907	2.21626140868067	0.002855118	3.02861454844444e-08	0.113903110991925	0.00140387783191013	0.729476180987718	0.0730023888779286	99	"yes"
"RScama"	0.55	70.52	6.5666435932528	0.559289827066303	69	2236	2236	"ref619_RS_969.txt"	"laplace"	"2"	2.11477467218907	2.017470641258	0.00235622	6.80969599999999e-09	0.106578274834992	0.00120557662639272	0.770748246478438	0.0610067530302327	100	"yes"
"RScama"	0.6	65.95	6.76798016808232	0.559289827066303	69	2236	2236	"ref619_RS_969.txt"	"laplace"	"2"	2.11477467218907	1.83490683713898	0.002183161	2.47989081e-09	0.113338617991768	0.00195271049897409	0.753077074680516	0.0747070455531105	98	"yes"
"RScama"	0.65	66.8	7.04960776901592	0.559289827066303	69	2236	2236	"ref619_RS_969.txt"	"laplace"	"2"	2.11477467218907	1.66644483672586	0.002152618	2.030918424e-08	0.120890705914305	0.00109137442041764	0.685951486396897	0.060956204366136	100	"yes"
"RScama"	0.7	69.57	6.44832606890417	0.559289827066303	69	2236	2236	"ref619_RS_969.txt"	"laplace"	"2"	2.11477467218907	1.51126381403977	0.002423384	1.76750242666667e-09	0.114876690819487	0.00125346506986565	0.724079837419842	0.064824420723861	100	"yes"
"RScama"	0.75	68.87	6.16712529007108	0.559289827066303	69	2236	2236	"ref619_RS_969.txt"	"laplace"	"2"	2.11477467218907	1.37183465540874	0.002297244	3.87807901822222e-08	0.113988509441355	0.00127126038620088	0.73228445506057	0.0625371608112464	100	"yes"
"RScama"	0.8	68.78	6.23541530616879	0.559289827066303	69	2236	2236	"ref619_RS_969.txt"	"laplace"	"2"	2.11477467218907	1.23354645097493	0.002282848	4.61691383066667e-08	0.114589577347268	0.00116796901654883	0.721353366035439	0.0642853144103254	100	"yes"
"RScama"	0.85	69.3	6.76070045979488	0.559289827066303	69	2236	2236	"ref619_RS_969.txt"	"laplace"	"2"	2.11477467218907	1.09317809813522	0.002250806	1.68804260488889e-08	0.107468645459586	0.00110028198921097	0.788298414456952	0.0531668259990119	99	"yes"
"RScama"	0.9	69	7.3717999391895	0.559289827066303	69	2236	2236	"ref619_RS_969.txt"	"laplace"	"2"	2.11477467218907	0.941530394626155	0.002254346	2.63592234488889e-08	0.11676696148138	0.00104771891254599	0.714647659906532	0.0574114454242534	100	"yes"
"RScama"	0.95	70	7.64093177458341	0.559289827066303	69	2236	2236	"ref619_RS_969.txt"	"laplace"	"2"	2.11477467218907	0.765614370040585	0.002315383	2.950606189e-08	0.112934259805268	0.00116533935139663	0.735724447525333	0.0562578946965873	100	"yes"
"RScama"	0.99	67.49	6.87624368916106	0.559289827066303	69	2236	2236	"ref619_RS_969.txt"	"laplace"	"2"	2.11477467218907	0.537787203002386	0.001846616	8.92609431555556e-09	0.122057141355819	0.00151832407455205	0.677467125053019	0.0815132315820109	100	"yes"
"RScamb1"	0.25	42.22	5.61667790665182	0.327940858999573	42	1178	1178	"ref1183_RS_1928.txt"	"laplace"	"2"	2.91358273374033	5.3632147084953	0.008044858	2.43817815111112e-09	0.158484928347187	0.00237721747842656	0.662618461320696	0.0782802520787237	100	"yes"
"RScamb1"	0.5	41.17	6.2749381259777	0.327940858999573	42	1178	1178	"ref1183_RS_1928.txt"	"laplace"	"2"	2.91358273374033	3.05732547907693	0.005910709	9.45374930766668e-08	0.13893350559402	0.00182058935516245	0.779870672044727	0.0535620804478132	100	"yes"
"RScamb1"	0.55	40.1	5.32859638121892	0.327940858999573	42	1178	1178	"ref1183_RS_1928.txt"	"laplace"	"2"	2.91358273374033	2.77679036530649	0.005867936	4.43773449600002e-08	0.139814553543545	0.00156717535338201	0.787075369082061	0.0478608517495903	100	"yes"
"RScamb1"	0.6	41.03	5.25982486170001	0.327940858999573	42	1178	1178	"ref1183_RS_1928.txt"	"laplace"	"2"	2.91358273374033	2.51813731768497	0.00618101	5.18472899999997e-09	0.132026208393698	0.00153216277241513	0.808650163943136	0.043397210594319	100	"yes"
"RScamb1"	0.65	40.9	5.20586305054312	0.327940858999573	42	1178	1178	"ref1183_RS_1928.txt"	"laplace"	"2"	2.91358273374033	2.30603347065075	0.006023077	2.46415820233333e-08	0.130298387656534	0.00130618555711766	0.819176371984282	0.0354432094546617	100	"yes"
"RScamb1"	0.7	43.84	5.1575579531794	0.327940858999573	42	1178	1178	"ref1183_RS_1928.txt"	"laplace"	"2"	2.91358273374033	2.08596802376808	0.004034571	7.24883251433334e-08	0.207176670964334	0.00335562027213101	0.393576273628658	0.0764838409243832	94	"yes"
"RScamb1"	0.75	40.13	5.45626319753804	0.327940858999573	42	1178	1178	"ref1183_RS_1928.txt"	"laplace"	"2"	2.91358273374033	1.88680497201673	0.00346178	9.39469177111111e-08	0.223385987431951	0.00366822356612369	0.338144796246935	0.0712782083443634	90	"yes"
"RScamb1"	0.8	40.51	5.23873490781347	0.327940858999573	42	1178	1178	"ref1183_RS_1928.txt"	"laplace"	"2"	2.91358273374033	1.69819459731158	0.00363519	5.21843834000001e-08	0.220125732576583	0.00422051517684046	0.360269546500997	0.085715227728093	91	"yes"
"RScamb1"	0.85	41.85	5.73202063901209	0.327940858999573	42	1178	1178	"ref1183_RS_1928.txt"	"laplace"	"2"	2.91358273374033	1.50371622867698	0.003817591	6.53255060766667e-08	0.205890547559602	0.00367493633068654	0.413240424379642	0.0837101248175563	94	"yes"
"RScamb1"	0.9	42.26	5.01637721907358	0.327940858999573	42	1178	1178	"ref1183_RS_1928.txt"	"laplace"	"2"	2.91358273374033	1.29215195720383	0.003862042	4.29607609733334e-08	0.21511936596759	0.00375305480309325	0.360102400286457	0.0771628172988044	92	"yes"
"RScamb1"	0.95	41.81	5.54812735720055	0.327940858999573	42	1178	1178	"ref1183_RS_1928.txt"	"laplace"	"2"	2.91358273374033	1.05723896689368	0.003645766	7.41346944933334e-08	0.206874371811403	0.00298481590277422	0.397846842978856	0.0720694045039496	96	"yes"
"RScamb1"	0.99	42.11	5.84288395651436	0.327940858999573	42	1178	1178	"ref1183_RS_1928.txt"	"laplace"	"2"	2.91358273374033	0.75286151896202	0.003723626	8.02613615822222e-08	0.210556927825915	0.0044038711691079	0.391609294383034	0.0894502413176012	92	"yes"
"RSfaxi"	0.25	70.86	7.61977756243646	0.470118159409467	74	1211	1211	"ref639_RS_990.txt"	"laplace"	"2"	2.87361067569039	5.25029622445096	0.009765052	1.563518304e-08	0.282298564866951	0.00321091612751062	0.0316074347294833	0.00352107273827104	19	"yes"
"RSfaxi"	0.5	72.69	7.72728995838839	0.470118159409467	74	1211	1211	"ref639_RS_990.txt"	"laplace"	"2"	2.87361067569039	3.00522116364117	0.008109958	2.87561950400001e-08	0.190160932691887	0.00243147189205306	0.228533072580575	0.055985405156449	80	"yes"
"RSfaxi"	0.55	72.83	8.41842015937658	0.470118159409467	74	1211	1211	"ref639_RS_990.txt"	"laplace"	"2"	2.87361067569039	2.7322079242502	0.00812527	1.14443347911111e-07	0.180028209515549	0.0024278101244723	0.286807323781907	0.0749678038680676	80	"yes"
"RSfaxi"	0.6	72.95	7.78417846297439	0.470118159409467	74	1211	1211	"ref639_RS_990.txt"	"laplace"	"2"	2.87361067569039	2.48934752775455	0.008329698	2.03836598551111e-07	0.176357072389437	0.00216981951934682	0.29576464180469	0.0697501927354577	86	"yes"
"RSfaxi"	0.65	74.48	7.03451806767489	0.470118159409467	74	1211	1211	"ref639_RS_990.txt"	"laplace"	"2"	2.87361067569039	2.25692116120655	0.008471516	1.02172290871111e-07	0.182614328796566	0.00197340119903544	0.251218885880968	0.052735103291773	80	"yes"
"RSfaxi"	0.7	72.75	6.40450441233955	0.470118159409467	74	1211	1211	"ref639_RS_990.txt"	"laplace"	"2"	2.87361067569039	2.06534187113219	0.006043224	5.73177935822222e-08	0.127058997383266	0.000934467808614934	0.605707827776497	0.0608952572973377	100	"yes"
"RSfaxi"	0.75	73.75	6.15026483785516	0.470118159409467	74	1211	1211	"ref639_RS_990.txt"	"laplace"	"2"	2.87361067569039	1.86183069277815	0.006096784	1.33250140693333e-07	0.126465518553745	0.00100172354528895	0.607453636181874	0.063259611909596	100	"yes"
"RSfaxi"	0.8	74.94	6.92939865042888	0.470118159409467	74	1211	1211	"ref639_RS_990.txt"	"laplace"	"2"	2.87361067569039	1.66701735793367	0.006192002	1.33523592306667e-07	0.130541763713037	0.00125121333920909	0.569021418233003	0.0742187898796651	99	"yes"
"RSfaxi"	0.85	73.77	6.7984772507741	0.470118159409467	74	1211	1211	"ref639_RS_990.txt"	"laplace"	"2"	2.87361067569039	1.4773018404885	0.006166849	6.4000214521111e-08	0.128679299770979	0.00101126036022468	0.588598983329184	0.0639171985284251	100	"yes"
"RSfaxi"	0.9	72.11	7.26955044252144	0.470118159409467	74	1211	1211	"ref639_RS_990.txt"	"laplace"	"2"	2.87361067569039	1.28344824914649	0.005897177	2.71287940756667e-07	0.129785018410502	0.000918961940118034	0.586366384841009	0.0569751863341009	100	"yes"
"RSfaxi"	0.95	77.22	7.0475728324213	0.470118159409467	74	1211	1211	"ref639_RS_990.txt"	"laplace"	"2"	2.87361067569039	1.04803249315003	0.006646834	2.5259677336e-07	0.13128143064812	0.00101661508447373	0.551869580253289	0.0682706816711932	99	"yes"
"RSfaxi"	0.99	73.21	6.89941440934803	0.470118159409467	74	1211	1211	"ref639_RS_990.txt"	"laplace"	"2"	2.87361067569039	0.741726520428031	0.006114416	3.55115247071111e-07	0.127646162725052	0.000983419679694001	0.597263257680905	0.0618768077790367	100	"yes"
"RSmaqu4"	0.25	83.37	8.27269452762972	0.310748079531233	85	1531	1531	"ref658_RS_1017.txt"	"laplace"	"2"	2.55571489830357	4.6336767975732	0.005034026	1.14815487671111e-07	0.129897031189373	0.00174391564117759	0.520840422876829	0.0944691408696691	97	"yes"
"RSmaqu4"	0.5	86.25	6.66420409063349	0.310748079531233	85	1531	1531	"ref658_RS_1017.txt"	"laplace"	"2"	2.55571489830357	2.67622530902553	0.005301116	7.09867202933334e-08	0.157398358097339	0.00186772674301314	0.327340050924956	0.0727317959474466	92	"yes"
"RSmaqu4"	0.55	86.26	6.84698562297396	0.310748079531233	85	1531	1531	"ref658_RS_1017.txt"	"laplace"	"2"	2.55571489830357	2.44110753347846	0.005286564	6.36229269377777e-08	0.160968019956318	0.00153410390175588	0.293311191846974	0.0560631297553611	88	"yes"
"RSmaqu4"	0.6	85.26	6.97270290910102	0.310748079531233	85	1531	1531	"ref658_RS_1017.txt"	"laplace"	"2"	2.55571489830357	2.20971044560424	0.005170002	2.83924329955555e-08	0.157301002166686	0.00195960304520183	0.329765367808024	0.0704232986356047	87	"yes"
"RSmaqu4"	0.65	81	7.16754751457829	0.310748079531233	85	1531	1531	"ref658_RS_1017.txt"	"laplace"	"2"	2.55571489830357	2.0157121306084	0.005179805	5.97139361833333e-08	0.189392413503631	0.0016375770068171	0.165058724576258	0.0281191816066763	66	"yes"
"RSmaqu4"	0.7	84.92	6.8529725173265	0.310748079531233	85	1531	1531	"ref658_RS_1017.txt"	"laplace"	"2"	2.55571489830357	1.84536112219603	0.0056808	8.4996107111111e-08	0.184501173361479	0.00200097442124198	0.189813441553197	0.0446114990954007	73	"yes"
"RSmaqu4"	0.75	84.16	6.62825296543044	0.310748079531233	85	1531	1531	"ref658_RS_1017.txt"	"laplace"	"2"	2.55571489830357	1.65565971402056	0.005455416	8.31576354488889e-08	0.180974465429447	0.00142572700677834	0.183179264906747	0.0288694274296198	82	"yes"
"RSmaqu4"	0.8	84.21	8.19743123105518	0.310748079531233	85	1531	1531	"ref658_RS_1017.txt"	"laplace"	"2"	2.55571489830357	1.48804797034787	0.005514197	1.63450780401111e-07	0.177995863767038	0.00165644921919708	0.208995488538241	0.0418616398836567	78	"yes"
"RSmaqu4"	0.85	86.04	7.19275729993426	0.310748079531233	85	1531	1531	"ref658_RS_1017.txt"	"laplace"	"2"	2.55571489830357	1.31603644826367	0.005612319	6.80509006766666e-08	0.1696573656213	0.00153351925089155	0.241518517137026	0.0402187446500186	86	"yes"
"RSmaqu4"	0.9	82.64	7.29261422414639	0.310748079531233	85	1531	1531	"ref658_RS_1017.txt"	"laplace"	"2"	2.55571489830357	1.13838564136379	0.005341769	8.48690763222219e-09	0.183095181049258	0.00187711359195436	0.194206463956824	0.0414507765114901	75	"yes"
"RSmaqu4"	0.95	83.48	7.09741737065909	0.310748079531233	85	1531	1531	"ref658_RS_1017.txt"	"laplace"	"2"	2.55571489830357	0.930368005818152	0.005391195	2.95419621833334e-08	0.172380205378682	0.00116829558234984	0.221542265181337	0.0384868895415688	86	"yes"
"RSmaqu4"	0.99	86.88	7.48639169467245	0.310748079531233	85	1531	1531	"ref658_RS_1017.txt"	"laplace"	"2"	2.55571489830357	0.653332576075749	0.003365572	2.89211980177777e-08	0.156577080260723	0.00170081173605705	0.319686799120992	0.0662917455969517	92	"yes"
"RSmorr1"	0.25	109.16	9.28528759148394	0.658177286403532	109	2810	2810	"ref684_RS_1047.txt"	"laplace"	"2"	1.88645669476136	3.44950077047164	0.00362362	4.27833418666666e-08	0.0798643400385729	0.000576265649057421	0.82281905646173	0.0424723579081492	100	"yes_RS_RJ"
"RSmorr1"	0.5	109.08	7.90304889382457	0.658177286403532	109	2810	2810	"ref684_RS_1047.txt"	"laplace"	"2"	1.88645669476136	1.9772755871796	0.003747233	5.98902814233334e-08	0.0966708385159939	0.000888139767186819	0.679681300049038	0.0717320826073109	99	"yes_RS_RJ"
"RSmorr1"	0.55	111.34	7.56549850814655	0.658177286403532	109	2810	2810	"ref684_RS_1047.txt"	"laplace"	"2"	1.88645669476136	1.7989178190701	0.003861012	1.78571717066667e-08	0.0860347164168682	0.000633954078965125	0.773264183773104	0.0503266862860698	100	"yes_RS_RJ"
"RSmorr1"	0.6	108.32	9.13300154230345	0.658177286403532	109	2810	2810	"ref684_RS_1047.txt"	"laplace"	"2"	1.88645669476136	1.64084761340672	0.003582788	7.4650997511111e-09	0.094023494468279	0.000836877696677044	0.698185871348304	0.071618221636628	100	"yes_RS_RJ"
"RSmorr1"	0.65	106.13	9.50136088072959	0.658177286403532	109	2810	2810	"ref684_RS_1047.txt"	"laplace"	"2"	1.88645669476136	1.48335219633069	0.003506961	7.67896134333335e-09	0.101873799431112	0.000918006470698835	0.63333488889527	0.0740505698971845	99	"yes_RS_RJ"
"RSmorr1"	0.7	108.83	7.79672943605137	0.658177286403532	109	2810	2810	"ref684_RS_1047.txt"	"laplace"	"2"	1.88645669476136	1.34888867721604	0.003712032	5.99426475511111e-08	0.0968725635262451	0.000696457925675061	0.676786372649427	0.0630082947759842	100	"yes_RS_RJ"
"RSmorr1"	0.75	105.79	7.82807044351843	0.658177286403532	109	2810	2810	"ref684_RS_1047.txt"	"laplace"	"2"	1.88645669476136	1.22090564695341	0.003659452	2.63559750177778e-08	0.0985122293832059	0.000783810118762926	0.673295538189904	0.0661903320229043	100	"yes_RS_RJ"
"RSmorr1"	0.8	108.82	9.61205051752825	0.658177286403532	109	2810	2810	"ref684_RS_1047.txt"	"laplace"	"2"	1.88645669476136	1.09939281615349	0.003702156	1.39164857822222e-08	0.0961815248325546	0.00103427867362601	0.687540001883393	0.078555085000095	100	"yes_RS_RJ"
"RSmorr1"	0.85	112.39	8.56808147732152	0.658177286403532	109	2810	2810	"ref684_RS_1047.txt"	"laplace"	"2"	1.88645669476136	0.970944210667354	0.003879495	4.15024398055555e-08	0.0882658152899457	0.000665660157402416	0.74808061681668	0.0564054904477474	100	"yes_RS_RJ"
"RSmorr1"	0.9	109.78	7.75323979203064	0.658177286403532	109	2810	2810	"ref684_RS_1047.txt"	"laplace"	"2"	1.88645669476136	0.842744244572498	0.003799416	3.78467080711111e-08	0.0958572749239498	0.000873804383509428	0.682689821551742	0.0671617927986702	99	"yes_RS_RJ"
"RSmorr1"	0.95	110.2	9.62530335347747	0.658177286403532	109	2810	2810	"ref684_RS_1047.txt"	"laplace"	"2"	1.88645669476136	0.687545076086861	0.002252317	1.58740352233333e-08	0.0840258685949892	0.000624325214597809	0.797230562799364	0.0482215440332617	100	"yes_RS_RJ"
"RSmorr1"	0.99	107.91	8.17373843476778	0.658177286403532	109	2810	2810	"ref684_RS_1047.txt"	"laplace"	"2"	1.88645669476136	0.48442416075989	0.002225502	7.28170377333333e-09	0.0825799956957594	0.000636104234764826	0.804554852120425	0.0476408129232199	100	"yes_RS_RJ"
"RSpet1"	0.25	69.42	7.49030349616399	0.722472122747256	69	826	826	"ref677_RS_1040.txt"	"laplace"	"2"	3.47944500319611	6.34165765429312	0.005263408	1.4834050724e-07	0.128039947282027	0.00169484480801671	0.621802987238337	0.0739895076057473	98	"yes"
"RSpet1"	0.5	69.63	6.66462847631229	0.722472122747256	69	826	826	"ref677_RS_1040.txt"	"laplace"	"2"	3.47944500319611	3.63477420594569	0.00592381	1.46210315666667e-07	0.157226787512328	0.00236226156430001	0.439756952520138	0.0872703648234038	94	"yes"
"RSpet1"	0.55	68.74	6.98572859767713	0.722472122747256	69	826	826	"ref677_RS_1040.txt"	"laplace"	"2"	3.47944500319611	3.29734860047562	0.007175525	1.350195025e-08	0.167277160086567	0.00184249713187199	0.366029987855662	0.0681787201495225	93	"yes"
"RSpet1"	0.6	65.3	5.94163532228547	0.722472122747256	69	826	826	"ref677_RS_1040.txt"	"laplace"	"2"	3.47944500319611	3.01624898342011	0.006745305	2.4228479025e-07	0.17843283655474	0.00180909053397297	0.304665373531691	0.053271224676813	91	"yes"
"RSpet1"	0.65	66.34	5.85898257103371	0.722472122747256	69	826	826	"ref677_RS_1040.txt"	"laplace"	"2"	3.47944500319611	2.75003729479935	0.006680907	4.20156046823333e-07	0.170952905165538	0.00209106067618608	0.355679791135501	0.0666202572295769	91	"yes"
"RSpet1"	0.7	69.87	6.42384289781106	0.722472122747256	69	826	826	"ref677_RS_1040.txt"	"laplace"	"2"	3.47944500319611	2.48529055241415	0.007586645	1.127952225e-08	0.158165294520416	0.00137650247165622	0.403239689484713	0.062145446892921	99	"yes"
"RSpet1"	0.75	69.35	6.46415915145609	0.722472122747256	69	826	826	"ref677_RS_1040.txt"	"laplace"	"2"	3.47944500319611	2.25010871167714	0.007251158	2.12961691862222e-07	0.163615766042975	0.00219340634368668	0.398468440403346	0.0697551481510336	91	"yes"
"RSpet1"	0.8	63.42	6.28318262016821	0.722472122747256	69	826	826	"ref677_RS_1040.txt"	"laplace"	"2"	3.47944500319611	2.03311653276272	0.007841348	2.95921813973334e-07	0.196426482322812	0.00190950072484582	0.225416559790866	0.0392630330839776	82	"yes"
"RSpet1"	0.85	63.83	6.88734016478456	0.722472122747256	69	826	826	"ref677_RS_1040.txt"	"laplace"	"2"	3.47944500319611	1.80059134393245	0.008112884	1.55272651407111e-06	0.198244166239721	0.00218627470442772	0.22216660720163	0.0443854472854303	83	"yes"
"RSpet1"	0.9	68.17	5.68722651690132	0.722472122747256	69	826	826	"ref677_RS_1040.txt"	"laplace"	"2"	3.47944500319611	1.54967771501458	0.009137108	1.94264587173334e-07	0.169385859028757	0.00190825312831226	0.350540676587362	0.0619443683853478	92	"yes"
"RSpet1"	0.95	68.56	6.61391248685968	0.722472122747256	69	826	826	"ref677_RS_1040.txt"	"laplace"	"2"	3.47944500319611	1.2663223348862	0.009176766	4.5168378616e-07	0.167505448454402	0.00182498560267172	0.355142321815081	0.0628989714852782	92	"yes"
"RSpet1"	0.99	70.38	6.05159633335025	0.722472122747256	69	826	826	"ref677_RS_1040.txt"	"laplace"	"2"	3.47944500319611	0.891538084905378	0.009567766	9.39849720266665e-08	0.164666313764958	0.00191219166771956	0.367890001103033	0.074072999830982	96	"yes"
"RSrioz1"	0.25	77.46	8.51548796919679	0.92867367679881	76	1205	1205	"ref658_RS_1018.txt"	"laplace"	"2"	2.88075600957839	5.28587589726035	0.004889304	1.03672940515555e-07	0.0947036168375818	0.00084390433590042	0.821610929448501	0.0449208018129434	100	"yes"
"RSrioz1"	0.5	73.72	6.88150793904588	0.92867367679881	76	1205	1205	"ref658_RS_1018.txt"	"laplace"	"2"	2.88075600957839	3.02301591569763	0.005341136	1.0303603377778e-09	0.0933101388488324	0.000765587371529364	0.843731653219034	0.031850883996557	100	"yes"
"RSrioz1"	0.55	77.2	6.53970005181253	0.92867367679881	76	1205	1205	"ref658_RS_1018.txt"	"laplace"	"2"	2.88075600957839	2.74957479320031	0.005734465	1.22784867361111e-07	0.0920910737641629	0.000816713256155371	0.842800547343582	0.0397103332442646	100	"yes"
"RSrioz1"	0.6	78.96	6.96589092389741	0.92867367679881	76	1205	1205	"ref658_RS_1018.txt"	"laplace"	"2"	2.88075600957839	2.4913460615303	0.005817044	4.62392768266666e-08	0.0858288693241271	0.000692175405942295	0.879682933826879	0.0279801976755002	100	"yes"
"RSrioz1"	0.65	72.93	7.85892659799843	0.92867367679881	76	1205	1205	"ref658_RS_1018.txt"	"laplace"	"2"	2.88075600957839	2.27053931187637	0.00516832	2.58309184e-07	0.100838634040229	0.00116688920355927	0.789670543260657	0.0589052884768693	100	"yes"
"RSrioz1"	0.7	77.52	6.1652004809006	0.92867367679881	76	1205	1205	"ref658_RS_1018.txt"	"laplace"	"2"	2.88075600957839	2.05547529202721	0.006597978	1.78489350399999e-08	0.0968432596027203	0.00101204540443358	0.797670139041525	0.0497703533111976	100	"yes"
"RSrioz1"	0.75	76.52	6.89236145777675	0.92867367679881	76	1205	1205	"ref658_RS_1018.txt"	"laplace"	"2"	2.88075600957839	1.87059675794797	0.006499831	2.76962896965556e-07	0.09470042496826	0.000863687472184258	0.834805744300175	0.0422831487823582	100	"yes"
"RSrioz1"	0.8	73.88	7.33371899812328	0.92867367679881	76	1205	1205	"ref658_RS_1018.txt"	"laplace"	"2"	2.88075600957839	1.6806630492677	0.006084368	1.00108515733334e-08	0.100184400639503	0.00119906509571218	0.798922774795156	0.0542806229528031	99	"yes"
