"SiteCode"	"kernel"	"rep"	"theta"	"m"
"RSpet1"	"0.5"	"89"	15.70661	0.9989497
"RSpet1"	"0.5"	"90"	16.68161	0.7086275
"RSpet1"	"0.5"	"91"	20.31181	0.5468793
"RSpet1"	"0.5"	"92"	17.37481	0.9998703
"RSpet1"	"0.5"	"93"	56.06168	0.0846697
"RSpet1"	"0.5"	"94"	24.34842	0.7679343
"RSpet1"	"0.5"	"95"	17.72729	0.9997227
"RSpet1"	"0.5"	"96"	22.04754	0.3548073
"RSpet1"	"0.5"	"97"	18.75764	0.8108214
"RSpet1"	"0.5"	"98"	17.40689	0.9997885
"RSpet1"	"0.5"	"99"	19.12037	0.9992455
"RSpet1"	"0.5"	"100"	21.93677	0.6002442
"RSpet1"	"0.55"	"1"	26.29908	0.2565472
"RSpet1"	"0.55"	"2"	34.16958	0.1117024
"RSpet1"	"0.55"	"3"	25.68017	0.4538617
"RSpet1"	"0.55"	"4"	16.4374	0.7521874
"RSpet1"	"0.55"	"5"	16.92692	0.580401
"RSpet1"	"0.55"	"6"	37.30435	0.07472311
"RSpet1"	"0.55"	"7"	18.94924	0.5660921
"RSpet1"	"0.55"	"8"	33.76155	0.09790833
"RSpet1"	"0.55"	"9"	36.69645	0.05005047
"RSpet1"	"0.55"	"10"	30.8387	0.2060064
"RSpet1"	"0.55"	"11"	17.07579	0.9988197
"RSpet1"	"0.55"	"12"	21.96991	0.3073853
"RSpet1"	"0.55"	"13"	23.59537	0.375289
"RSpet1"	"0.55"	"14"	29.08145	0.1903308
"RSpet1"	"0.55"	"15"	26.63834	0.2318895
"RSpet1"	"0.55"	"16"	19.64038	0.3643683
"RSpet1"	"0.55"	"17"	18.72763	0.2117185
"RSpet1"	"0.55"	"18"	18.55326	0.865915
"RSpet1"	"0.55"	"19"	17.90764	0.6072668
"RSpet1"	"0.55"	"20"	15.50019	0.4514457
"RSpet1"	"0.55"	"21"	32.98186	0.1328419
"RSpet1"	"0.55"	"22"	26.71112	0.5149514
"RSpet1"	"0.55"	"23"	23.31967	0.4232547
"RSpet1"	"0.55"	"24"	18.95742	0.5172911
"RSpet1"	"0.55"	"25"	19.14955	0.6003558
"RSpet1"	"0.55"	"26"	26.91924	0.1846662
"RSpet1"	"0.55"	"27"	69.26729	0.04191921
"RSpet1"	"0.55"	"28"	17.8062	0.372184
"RSpet1"	"0.55"	"29"	23.28388	0.7551162
"RSpet1"	"0.55"	"30"	21.9546	0.1930593
"RSpet1"	"0.55"	"31"	17.5672	0.5427465
"RSpet1"	"0.55"	"32"	17.39881	0.7925236
"RSpet1"	"0.55"	"33"	17.83144	0.5598434
"RSpet1"	"0.55"	"34"	24.64225	0.4966643
"RSpet1"	"0.55"	"35"	16.90415	0.9306596
"RSpet1"	"0.55"	"36"	53.40634	0.05299436
"RSpet1"	"0.55"	"37"	17.72796	0.8948335
"RSpet1"	"0.55"	"38"	23.65923	0.4665413
"RSpet1"	"0.55"	"39"	24.95267	0.2163446
"RSpet1"	"0.55"	"40"	26.85377	0.198119
"RSpet1"	"0.55"	"41"	18.20609	0.414592
"RSpet1"	"0.55"	"42"	36.39218	0.06742134
"RSpet1"	"0.55"	"43"	71.66017	0.05059416
"RSpet1"	"0.55"	"44"	15.23058	0.718715
"RSpet1"	"0.55"	"45"	46.59051	0.04688149
"RSpet1"	"0.55"	"46"	57.45466	0.05651729
"RSpet1"	"0.55"	"47"	25.55656	0.1875089
"RSpet1"	"0.55"	"48"	24.38736	0.2318767
"RSpet1"	"0.55"	"49"	22.7987	0.9989572
"RSpet1"	"0.55"	"50"	51.63094	0.05512803
"RSpet1"	"0.55"	"51"	22.04392	0.7624879
"RSpet1"	"0.55"	"52"	24.79818	0.6080229
"RSpet1"	"0.55"	"53"	19.06954	0.7429177
"RSpet1"	"0.55"	"54"	26.12593	0.6102656
"RSpet1"	"0.55"	"55"	18.86492	0.5215578
"RSpet1"	"0.55"	"56"	15.88284	0.9276518
"RSpet1"	"0.55"	"57"	19.08086	0.74609
"RSpet1"	"0.55"	"58"	15.25637	0.5529381
"RSpet1"	"0.55"	"59"	19.16832	0.9984409
"RSpet1"	"0.55"	"60"	19.62971	0.8647819
"RSpet1"	"0.55"	"61"	51.3745	0.04417696
"RSpet1"	"0.55"	"62"	21.17141	0.7085646
"RSpet1"	"0.55"	"63"	19.34467	0.2699073
"RSpet1"	"0.55"	"64"	70.92664	0.049517
"RSpet1"	"0.55"	"65"	62.43514	0.04260529
"RSpet1"	"0.55"	"66"	24.44483	0.3279282
"RSpet1"	"0.55"	"67"	20.35469	0.6430602
"RSpet1"	"0.55"	"68"	18.11579	0.9989356
"RSpet1"	"0.55"	"69"	20.14506	0.4718781
"RSpet1"	"0.55"	"70"	17.87609	0.5572056
"RSpet1"	"0.55"	"71"	38.3323	0.0653881
"RSpet1"	"0.55"	"72"	56.22428	0.04861989
"RSpet1"	"0.55"	"73"	23.44025	0.3314743
"RSpet1"	"0.55"	"74"	27.80341	0.359899
"RSpet1"	"0.55"	"75"	27.36478	0.2273971
"RSpet1"	"0.55"	"76"	21.32006	0.9987218
"RSpet1"	"0.55"	"77"	21.47055	0.3636975
"RSpet1"	"0.55"	"78"	19.68416	0.3603389
"RSpet1"	"0.55"	"79"	19.18336	0.7961083
"RSpet1"	"0.55"	"80"	51.44865	0.0512638
"RSpet1"	"0.55"	"81"	16.56453	0.7367883
"RSpet1"	"0.55"	"82"	20.15085	0.7647486
"RSpet1"	"0.55"	"83"	15.38831	0.8684459
"RSpet1"	"0.55"	"84"	16.94476	0.7301817
"RSpet1"	"0.55"	"85"	26.07123	0.2163936
"RSpet1"	"0.55"	"86"	22.79538	0.1997988
"RSpet1"	"0.55"	"87"	22.82845	0.9998961
"RSpet1"	"0.55"	"88"	66.17135	0.06345258
"RSpet1"	"0.55"	"89"	19.27107	0.7795968
"RSpet1"	"0.55"	"90"	19.03686	0.459202
"RSpet1"	"0.55"	"91"	89.00954	0.04792651
"RSpet1"	"0.55"	"92"	27.38926	0.1081946
"RSpet1"	"0.55"	"93"	16.7876	0.6118461
"RSpet1"	"0.55"	"94"	30.66	0.2944295
"RSpet1"	"0.55"	"95"	49.02619	0.04443456
"RSpet1"	"0.55"	"96"	18.43658	0.204963
"RSpet1"	"0.55"	"97"	16.34364	0.9991702
"RSpet1"	"0.55"	"98"	24.12725	0.3712098
"RSpet1"	"0.55"	"99"	17.69662	0.6464868
"RSpet1"	"0.55"	"100"	18.4991	0.3521768
"RSpet1"	"0.6"	"1"	20.63302	0.3919252
"RSpet1"	"0.6"	"2"	15.4413	0.8483323
"RSpet1"	"0.6"	"3"	17.40689	0.9997885
"RSpet1"	"0.6"	"4"	23.18799	0.2740436
"RSpet1"	"0.6"	"5"	16.80078	0.5411629
"RSpet1"	"0.6"	"6"	21.73835	0.1829159
"RSpet1"	"0.6"	"7"	17.34261	0.5176491
"RSpet1"	"0.6"	"8"	16.97615	0.8103832
"RSpet1"	"0.6"	"9"	13.93416	0.52659
"RSpet1"	"0.6"	"10"	36.8841	0.06956665
"RSpet1"	"0.6"	"11"	19.62739	0.9649003
"RSpet1"	"0.6"	"12"	40.61599	0.06339805
"RSpet1"	"0.6"	"13"	25.43477	0.4091915
"RSpet1"	"0.6"	"14"	13.88231	0.5403418
"RSpet1"	"0.6"	"15"	16.9213	0.9138055
"RSpet1"	"0.6"	"16"	17.02879	0.2721782
"RSpet1"	"0.6"	"17"	50.3813	0.050465
"RSpet1"	"0.6"	"18"	44.66902	0.05816262
"RSpet1"	"0.6"	"19"	59.17697	0.03480397
"RSpet1"	"0.6"	"20"	28.29259	0.2190666
"RSpet1"	"0.6"	"21"	21.34792	0.9999379
"RSpet1"	"0.6"	"22"	45.02115	0.05983508
"RSpet1"	"0.6"	"23"	23.86048	0.2311406
"RSpet1"	"0.6"	"24"	17.25215	0.8290426
"RSpet1"	"0.6"	"25"	36.42552	0.1086354
"RSpet1"	"0.6"	"26"	20.35375	0.5934796
"RSpet1"	"0.6"	"27"	21.20151	0.452324
"RSpet1"	"0.6"	"28"	45.45798	0.04433879
"RSpet1"	"0.6"	"29"	17.59436	0.9345583
"RSpet1"	"0.6"	"30"	18.34783	0.6640973
"RSpet1"	"0.6"	"31"	16.04723	0.9998601
"RSpet1"	"0.6"	"32"	20.97343	0.677538
"RSpet1"	"0.6"	"33"	17.41364	0.9881314
"RSpet1"	"0.6"	"34"	59.53528	0.05283504
"RSpet1"	"0.6"	"35"	54.37815	0.06223063
"RSpet1"	"0.6"	"36"	16.78906	0.4361087
"RSpet1"	"0.6"	"37"	14.40325	0.9987444
"RSpet1"	"0.6"	"38"	18.9195	0.7811295
"RSpet1"	"0.6"	"39"	23.83838	0.1625806
"RSpet1"	"0.6"	"40"	49.78604	0.04043928
"RSpet1"	"0.6"	"41"	46.612	0.07864714
"RSpet1"	"0.6"	"42"	62.35436	0.03472182
"RSpet1"	"0.6"	"43"	16.15686	0.5224087
"RSpet1"	"0.6"	"44"	25.31644	0.2070535
"RSpet1"	"0.6"	"45"	21.82941	0.2680518
"RSpet1"	"0.6"	"46"	19.17338	0.5917805
"RSpet1"	"0.6"	"47"	81.53116	0.03959317
"RSpet1"	"0.6"	"48"	19.35178	0.3908872
"RSpet1"	"0.6"	"49"	24.646	0.2986906
"RSpet1"	"0.6"	"50"	26.91255	0.1442145
"RSpet1"	"0.6"	"51"	20.90186	0.1913563
"RSpet1"	"0.6"	"52"	19.73776	0.8374708
"RSpet1"	"0.6"	"53"	18.62183	0.5080521
"RSpet1"	"0.6"	"54"	52.70079	0.04633447
"RSpet1"	"0.6"	"55"	17.35534	0.80479
"RSpet1"	"0.6"	"56"	19.02755	0.2617076
"RSpet1"	"0.6"	"57"	20.25469	0.9997747
"RSpet1"	"0.6"	"58"	17.81755	0.5064983
"RSpet1"	"0.6"	"59"	19.11301	0.9998497
"RSpet1"	"0.6"	"60"	18.07226	0.9992536
"RSpet1"	"0.6"	"61"	21.478	0.1751778
"RSpet1"	"0.6"	"62"	48.58628	0.05456491
"RSpet1"	"0.6"	"63"	18.34793	0.1730367
"RSpet1"	"0.6"	"64"	47.67181	0.04218673
"RSpet1"	"0.6"	"65"	22.93059	0.2274792
"RSpet1"	"0.6"	"66"	21.32775	0.4452366
"RSpet1"	"0.6"	"67"	18.07773	0.9992633
"RSpet1"	"0.6"	"68"	18.13542	0.3467816
"RSpet1"	"0.6"	"69"	23.13009	0.5148992
"RSpet1"	"0.6"	"70"	14.38194	0.9998654
"RSpet1"	"0.6"	"71"	16.69979	0.9992426
"RSpet1"	"0.6"	"72"	18.45639	0.885351
"RSpet1"	"0.6"	"73"	16.19971	0.4113109
"RSpet1"	"0.6"	"74"	22.06563	0.3536472
"RSpet1"	"0.6"	"75"	16.36014	0.9997299
"RSpet1"	"0.6"	"76"	21.64579	0.4161424
"RSpet1"	"0.6"	"77"	14.83937	0.4358223
"RSpet1"	"0.6"	"78"	40.26224	0.05115182
"RSpet1"	"0.6"	"79"	22.02419	0.2804764
"RSpet1"	"0.6"	"80"	17.92014	0.7507945
"RSpet1"	"0.6"	"81"	22.37832	0.3948404
"RSpet1"	"0.6"	"82"	15.8181	0.7436727
"RSpet1"	"0.6"	"83"	22.75788	0.1853417
"RSpet1"	"0.6"	"84"	14.61136	0.6922088
"RSpet1"	"0.6"	"85"	24.78342	0.1923624
"RSpet1"	"0.6"	"86"	17.05853	0.9999662
"RSpet1"	"0.6"	"87"	16.35865	0.6953881
"RSpet1"	"0.6"	"88"	17.03191	0.9979995
"RSpet1"	"0.6"	"89"	21.05103	0.6067236
"RSpet1"	"0.6"	"90"	20.26392	0.8063058
"RSpet1"	"0.6"	"91"	12.78328	0.9997058
"RSpet1"	"0.6"	"92"	17.40689	0.9997885
"RSpet1"	"0.6"	"93"	22.46403	0.2089224
"RSpet1"	"0.6"	"94"	16.02214	0.9997126
"RSpet1"	"0.6"	"95"	15.85074	0.3647155
"RSpet1"	"0.6"	"96"	19.17022	0.9877067
"RSpet1"	"0.6"	"97"	23.35081	0.2888931
"RSpet1"	"0.6"	"98"	15.66484	0.9838252
"RSpet1"	"0.6"	"99"	19.35333	0.2941761
"RSpet1"	"0.6"	"100"	23.715	0.1642965
"RSpet1"	"0.65"	"1"	48.40029	0.07458646
"RSpet1"	"0.65"	"2"	24.45891	0.2850067
"RSpet1"	"0.65"	"3"	18.64904	0.6775462
"RSpet1"	"0.65"	"4"	45.02314	0.05526627
"RSpet1"	"0.65"	"5"	37.45502	0.070824
"RSpet1"	"0.65"	"6"	19.48425	0.9995256
"RSpet1"	"0.65"	"7"	19.3882	0.2054036
"RSpet1"	"0.65"	"8"	15.7719	0.7577911
"RSpet1"	"0.65"	"9"	19.48548	0.9997719
"RSpet1"	"0.65"	"10"	16.02374	0.9998992
"RSpet1"	"0.65"	"11"	14.75351	0.8428503
"RSpet1"	"0.65"	"12"	16.47662	0.5944521
"RSpet1"	"0.65"	"13"	34.77052	0.05373164
"RSpet1"	"0.65"	"14"	52.98622	0.04989628
"RSpet1"	"0.65"	"15"	14.70953	0.9983146
"RSpet1"	"0.65"	"16"	23.88193	0.3600836
"RSpet1"	"0.65"	"17"	18.80193	0.300155
"RSpet1"	"0.65"	"18"	18.37622	0.7391102
"RSpet1"	"0.65"	"19"	29.84299	0.2537189
"RSpet1"	"0.65"	"20"	24.04249	0.1956215
"RSpet1"	"0.65"	"21"	16.78248	0.9856635
"RSpet1"	"0.65"	"22"	21.78718	0.8073866
"RSpet1"	"0.65"	"23"	18.41705	0.7292309
"RSpet1"	"0.65"	"24"	16.83679	0.9571733
"RSpet1"	"0.65"	"25"	20.37757	0.8655013
"RSpet1"	"0.65"	"26"	24.99488	0.2012067
"RSpet1"	"0.65"	"27"	34.7857	0.1187065
"RSpet1"	"0.65"	"28"	49.11243	0.04802686
"RSpet1"	"0.65"	"29"	19.15929	0.9993682
"RSpet1"	"0.65"	"30"	19.07545	0.6090141
"RSpet1"	"0.65"	"31"	16.31172	0.6325404
"RSpet1"	"0.65"	"32"	17.6287	0.4871586
"RSpet1"	"0.65"	"33"	13.45789	0.9781837
"RSpet1"	"0.65"	"34"	17.40689	0.9997885
"RSpet1"	"0.65"	"35"	15.04049	0.9999326
"RSpet1"	"0.65"	"36"	25.93738	0.2507054
"RSpet1"	"0.65"	"37"	15.74634	0.9750731
"RSpet1"	"0.65"	"38"	18.80203	0.9999524
"RSpet1"	"0.65"	"39"	19.26293	0.3623903
"RSpet1"	"0.65"	"40"	49.26577	0.06039448
"RSpet1"	"0.65"	"41"	34.38151	0.08157244
"RSpet1"	"0.65"	"42"	20.23622	0.9986258
"RSpet1"	"0.65"	"43"	16.90015	0.5880692
"RSpet1"	"0.65"	"44"	49.78782	0.0667489
"RSpet1"	"0.65"	"45"	16.60691	0.5779711
"RSpet1"	"0.65"	"46"	17.05853	0.9999662
"RSpet1"	"0.65"	"47"	66.69237	0.03915675
"RSpet1"	"0.65"	"48"	39.6667	0.08526423
"RSpet1"	"0.65"	"49"	64.11153	0.03897961
"RSpet1"	"0.65"	"50"	15.83913	0.946371
"RSpet1"	"0.65"	"51"	20.23967	0.5086761
"RSpet1"	"0.65"	"52"	21.20544	0.4508558
"RSpet1"	"0.65"	"53"	18.3811	0.9051789
"RSpet1"	"0.65"	"54"	18.80984	0.8007686
"RSpet1"	"0.65"	"55"	15.47325	0.9380136
"RSpet1"	"0.65"	"56"	14.53985	0.9439246
"RSpet1"	"0.65"	"57"	22.61614	0.06332929
"RSpet1"	"0.65"	"58"	14.70953	0.9983146
"RSpet1"	"0.65"	"59"	21.18137	0.5941332
"RSpet1"	"0.65"	"60"	16.63026	0.8058746
"RSpet1"	"0.65"	"61"	18.31749	0.5455706
"RSpet1"	"0.65"	"62"	20.44944	0.8508035
"RSpet1"	"0.65"	"63"	20.97164	0.4355186
"RSpet1"	"0.65"	"64"	26.89767	0.1125255
"RSpet1"	"0.65"	"65"	13.6052	0.7973457
"RSpet1"	"0.65"	"66"	21.35223	0.6216146
"RSpet1"	"0.65"	"67"	17.43989	0.9794241
"RSpet1"	"0.65"	"68"	18.27842	0.549868
"RSpet1"	"0.65"	"69"	15.04835	0.7639978
"RSpet1"	"0.65"	"70"	32.52696	0.0693714
"RSpet1"	"0.65"	"71"	21.45803	0.2628231
"RSpet1"	"0.65"	"72"	23.13588	0.3212647
"RSpet1"	"0.65"	"73"	23.24979	0.2320336
"RSpet1"	"0.65"	"74"	16.0371	0.9993884
"RSpet1"	"0.65"	"75"	24.87687	0.2883654
"RSpet1"	"0.65"	"76"	16.35858	0.9984886
"RSpet1"	"0.65"	"77"	19.31987	0.4732277
"RSpet1"	"0.65"	"78"	27.75414	0.232325
"RSpet1"	"0.65"	"79"	23.94075	0.3075777
"RSpet1"	"0.65"	"80"	59.44329	0.06899303
"RSpet1"	"0.65"	"81"	18.2508	0.4555162
"RSpet1"	"0.65"	"82"	21.67254	0.4132644
"RSpet1"	"0.65"	"83"	39.06686	0.0835881
"RSpet1"	"0.65"	"84"	34.35211	0.05746168
"RSpet1"	"0.65"	"85"	21.55389	0.327575
"RSpet1"	"0.65"	"86"	18.63968	0.5021784
"RSpet1"	"0.65"	"87"	21.10952	0.301877
"RSpet1"	"0.65"	"88"	20.30942	0.6007187
"RSpet1"	"0.65"	"89"	21.00687	0.2605581
"RSpet1"	"0.65"	"90"	14.75009	0.7525281
"RSpet1"	"0.65"	"91"	17.44549	0.5021291
"RSpet1"	"0.65"	"92"	21.74462	0.6868716
"RSpet1"	"0.65"	"93"	25.65948	0.3421832
"RSpet1"	"0.65"	"94"	20.74592	0.3518537
"RSpet1"	"0.65"	"95"	23.41069	0.1971108
"RSpet1"	"0.65"	"96"	17.19806	0.6691309
"RSpet1"	"0.65"	"97"	20.99449	0.5626637
"RSpet1"	"0.65"	"98"	17.74612	0.999792
"RSpet1"	"0.65"	"99"	16.32076	0.796768
"RSpet1"	"0.65"	"100"	34.52303	0.08101632
"RSpet1"	"0.7"	"1"	15.69966	0.9983545
"RSpet1"	"0.7"	"2"	26.71969	0.2290039
"RSpet1"	"0.7"	"3"	23.90362	0.3868181
"RSpet1"	"0.7"	"4"	60.21557	0.07481955
"RSpet1"	"0.7"	"5"	78.3427	0.04446949
"RSpet1"	"0.7"	"6"	16.72489	0.9997174
"RSpet1"	"0.7"	"7"	18.18226	0.8650541
"RSpet1"	"0.7"	"8"	23.8804	0.2001432
"RSpet1"	"0.7"	"9"	22.76794	0.5515432
"RSpet1"	"0.7"	"10"	59.8179	0.0458218
"RSpet1"	"0.7"	"11"	19.73665	0.9294537
"RSpet1"	"0.7"	"12"	56.70553	0.03877259
"RSpet1"	"0.7"	"13"	16.72825	0.9830887
"RSpet1"	"0.7"	"14"	20.45733	0.4425092
"RSpet1"	"0.7"	"15"	19.85311	0.2927343
"RSpet1"	"0.7"	"16"	18.11053	0.9981078
"RSpet1"	"0.7"	"17"	20.78813	0.4490634
"RSpet1"	"0.7"	"18"	19.41432	0.8351038
"RSpet1"	"0.7"	"19"	22.49154	0.9071961
"RSpet1"	"0.7"	"20"	19.21326	0.6520906
"RSpet1"	"0.7"	"21"	13.729	0.9998516
"RSpet1"	"0.7"	"22"	19.8562	0.9997155
"RSpet1"	"0.7"	"23"	19.44363	0.5081059
"RSpet1"	"0.7"	"24"	17.12784	0.3238551
"RSpet1"	"0.7"	"25"	15.40606	0.6673957
"RSpet1"	"0.7"	"26"	53.88206	0.1023409
"RSpet1"	"0.7"	"27"	21.0031	0.4709214
"RSpet1"	"0.7"	"28"	19.13293	0.9995362
"RSpet1"	"0.7"	"29"	19.61878	0.5357621
"RSpet1"	"0.7"	"30"	18.04199	0.3910224
"RSpet1"	"0.7"	"31"	20.99009	0.6169431
"RSpet1"	"0.7"	"32"	15.71335	0.872208
"RSpet1"	"0.7"	"33"	27.49807	0.4584907
"RSpet1"	"0.7"	"34"	17.72729	0.9997227
"RSpet1"	"0.7"	"35"	21.75163	0.2510988
"RSpet1"	"0.7"	"36"	27.0643	0.220889
"RSpet1"	"0.7"	"37"	23.78504	0.3137368
"RSpet1"	"0.7"	"38"	14.82271	0.9584617
"RSpet1"	"0.7"	"39"	22.63961	0.3766377
"RSpet1"	"0.7"	"40"	21.6763	0.6340889
"RSpet1"	"0.7"	"41"	23.37089	0.2303392
"RSpet1"	"0.7"	"42"	23.23074	0.6483186
"RSpet1"	"0.7"	"43"	36.03675	0.1796275
"RSpet1"	"0.7"	"44"	21.80147	0.7365548
"RSpet1"	"0.7"	"45"	41.80366	0.1057325
"RSpet1"	"0.7"	"46"	21.34391	0.3412383
"RSpet1"	"0.7"	"47"	17.54001	0.7637941
"RSpet1"	"0.7"	"48"	23.56923	0.3762797
"RSpet1"	"0.7"	"49"	20.58095	0.9999177
"RSpet1"	"0.7"	"50"	20.66053	0.7311305
"RSpet1"	"0.7"	"51"	17.46782	0.8661419
"RSpet1"	"0.7"	"52"	19.27545	0.7089835
"RSpet1"	"0.7"	"53"	17.75105	0.9997416
"RSpet1"	"0.7"	"54"	17.41983	0.9998441
"RSpet1"	"0.7"	"55"	17.71984	0.9998927
"RSpet1"	"0.7"	"56"	28.52744	0.2277283
"RSpet1"	"0.7"	"57"	25.4859	0.3769909
"RSpet1"	"0.7"	"58"	17.07579	0.9988197
"RSpet1"	"0.7"	"59"	18.79327	0.5931262
"RSpet1"	"0.7"	"60"	24.23046	0.4961595
"RSpet1"	"0.7"	"61"	76.21683	0.05392175
"RSpet1"	"0.7"	"62"	25.34001	0.3579287
"RSpet1"	"0.7"	"63"	17.0361	0.9993826
"RSpet1"	"0.7"	"64"	50.65785	0.04650797
"RSpet1"	"0.7"	"65"	19.26448	0.8654744
"RSpet1"	"0.7"	"66"	17.75649	0.999408
"RSpet1"	"0.7"	"67"	17.38425	0.9992532
"RSpet1"	"0.7"	"68"	17.00391	0.716501
"RSpet1"	"0.7"	"69"	17.16418	0.610789
"RSpet1"	"0.7"	"70"	28.28119	0.1938191
"RSpet1"	"0.7"	"71"	28.63763	0.2889795
"RSpet1"	"0.7"	"72"	24.00965	0.2268546
"RSpet1"	"0.7"	"73"	19.47351	0.817562
"RSpet1"	"0.7"	"74"	41.88737	0.07843049
"RSpet1"	"0.7"	"75"	23.80536	0.3378937
"RSpet1"	"0.7"	"76"	49.78164	0.05968313
"RSpet1"	"0.7"	"77"	19.00802	0.8422955
"RSpet1"	"0.7"	"78"	15.78544	0.8487593
"RSpet1"	"0.7"	"79"	93.89153	0.03628738
"RSpet1"	"0.7"	"80"	17.07383	0.9966366
"RSpet1"	"0.7"	"81"	24.19438	0.2949985
"RSpet1"	"0.7"	"82"	15.69997	0.9995314
"RSpet1"	"0.7"	"83"	20.0608	0.5294677
"RSpet1"	"0.7"	"84"	23.33712	0.2490753
"RSpet1"	"0.7"	"85"	44.52861	0.05563947
"RSpet1"	"0.7"	"86"	24.90139	0.2168963
"RSpet1"	"0.7"	"87"	58.19457	0.0730139
"RSpet1"	"0.7"	"88"	36.54865	0.067029
"RSpet1"	"0.7"	"89"	26.76602	0.3638376
"RSpet1"	"0.7"	"90"	20.90791	0.4394013
"RSpet1"	"0.7"	"91"	22.43118	0.9161419
"RSpet1"	"0.7"	"92"	14.95643	0.7967935
"RSpet1"	"0.7"	"93"	32.28826	0.08241408
"RSpet1"	"0.7"	"94"	18.23985	0.7611673
"RSpet1"	"0.7"	"95"	15.77903	0.371082
"RSpet1"	"0.7"	"96"	55.49652	0.080076
"RSpet1"	"0.7"	"97"	39.7479	0.08115312
"RSpet1"	"0.7"	"98"	20.57571	0.9992949
"RSpet1"	"0.7"	"99"	19.34607	0.6237154
"RSpet1"	"0.7"	"100"	20.22686	0.2990698
"RSpet1"	"0.75"	"1"	24.0489	0.513901
"RSpet1"	"0.75"	"2"	16.56847	0.2733649
"RSpet1"	"0.75"	"3"	27.19477	0.1239054
"RSpet1"	"0.75"	"4"	17.73521	0.8022874
"RSpet1"	"0.75"	"5"	18.1503	0.5147093
"RSpet1"	"0.75"	"6"	16.70897	0.999495
"RSpet1"	"0.75"	"7"	23.36264	0.3096032
"RSpet1"	"0.75"	"8"	39.5024	0.07173346
"RSpet1"	"0.75"	"9"	21.82772	0.515985
"RSpet1"	"0.75"	"10"	20.68412	0.2985764
"RSpet1"	"0.75"	"11"	58.43105	0.05023274
"RSpet1"	"0.75"	"12"	17.63448	0.531927
"RSpet1"	"0.75"	"13"	38.48425	0.1232194
"RSpet1"	"0.75"	"14"	18.46716	0.9993932
"RSpet1"	"0.75"	"15"	17.96543	0.4400214
"RSpet1"	"0.75"	"16"	18.10081	0.6430578
"RSpet1"	"0.75"	"17"	35.2651	0.1101587
"RSpet1"	"0.75"	"18"	15.68484	0.9996372
"RSpet1"	"0.75"	"19"	20.18676	0.5618053
"RSpet1"	"0.75"	"20"	22.77823	0.5984204
"RSpet1"	"0.75"	"21"	22.87239	0.5392813
"RSpet1"	"0.75"	"22"	19.97941	0.2406889
"RSpet1"	"0.75"	"23"	18.40784	0.8104416
"RSpet1"	"0.75"	"24"	15.82879	0.9539661
"RSpet1"	"0.75"	"25"	19.16443	0.9993836
"RSpet1"	"0.75"	"26"	20.21558	0.9989646
"RSpet1"	"0.75"	"27"	19.85547	0.9988208
"RSpet1"	"0.75"	"28"	24.24102	0.67546
"RSpet1"	"0.75"	"29"	19.83621	0.9996388
"RSpet1"	"0.75"	"30"	16.17244	0.5827722
"RSpet1"	"0.75"	"31"	20.11361	0.6354317
"RSpet1"	"0.75"	"32"	23.95596	0.2281889
"RSpet1"	"0.75"	"33"	28.61783	0.3480696
"RSpet1"	"0.75"	"34"	66.39897	0.04618182
"RSpet1"	"0.75"	"35"	28.69761	0.09733992
"RSpet1"	"0.75"	"36"	17.73557	0.7173148
"RSpet1"	"0.75"	"37"	21.47402	0.6061563
"RSpet1"	"0.75"	"38"	23.63218	0.3209179
"RSpet1"	"0.75"	"39"	29.60925	0.1150785
"RSpet1"	"0.75"	"40"	16.36014	0.9997299
"RSpet1"	"0.75"	"41"	18.44582	0.9997566
"RSpet1"	"0.75"	"42"	32.28406	0.0916445
"RSpet1"	"0.75"	"43"	26.57653	0.2494656
"RSpet1"	"0.75"	"44"	14.31929	0.5224009
"RSpet1"	"0.75"	"45"	23.3453	0.4234633
"RSpet1"	"0.75"	"46"	20.4995	0.4031571
"RSpet1"	"0.75"	"47"	29.0536	0.2292671
"RSpet1"	"0.75"	"48"	19.52102	0.7271885
"RSpet1"	"0.75"	"49"	23.95978	0.3812502
"RSpet1"	"0.75"	"50"	56.34702	0.07340345
"RSpet1"	"0.75"	"51"	20.14162	0.3589414
"RSpet1"	"0.75"	"52"	19.9411	0.413152
"RSpet1"	"0.75"	"53"	19.5135	0.6650925
"RSpet1"	"0.75"	"54"	71.74297	0.04330483
"RSpet1"	"0.75"	"55"	22.07914	0.5895227
"RSpet1"	"0.75"	"56"	15.35478	0.9999411
"RSpet1"	"0.75"	"57"	19.5157	0.9997499
"RSpet1"	"0.75"	"58"	27.8968	0.4328226
"RSpet1"	"0.75"	"59"	19.86451	0.66981
"RSpet1"	"0.75"	"60"	23.76277	0.3938213
"RSpet1"	"0.75"	"61"	21.83747	0.3692461
"RSpet1"	"0.75"	"62"	16.6202	0.9090114
"RSpet1"	"0.75"	"63"	17.09893	0.5538197
"RSpet1"	"0.75"	"64"	24.03469	0.3257995
"RSpet1"	"0.75"	"65"	15.02896	0.9988806
"RSpet1"	"0.75"	"66"	24.82024	0.3356402
"RSpet1"	"0.75"	"67"	20.72539	0.5977164
"RSpet1"	"0.75"	"68"	26.00944	0.2327048
"RSpet1"	"0.75"	"69"	42.02829	0.08092187
"RSpet1"	"0.75"	"70"	44.37239	0.07502695
"RSpet1"	"0.75"	"71"	20.80516	0.2484694
